# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless]
4.122137703687745791e+00 1.056118461984398627e+00 1.292196146198373516e-03
4.124905789038226800e+00 1.070752197391468652e+00 9.427086805929764390e-02
4.125938352776905127e+00 1.004313974762698791e+00 6.834596620338379003e-02
4.125977422776905712e+00 9.416919558290292036e-01 7.296418679793192918e-02
4.126668091494750890e+00 1.059236507489134560e+00 3.482886574600607688e-02
4.126879783392690904e+00 1.044994162025834283e+00 1.281630972560638126e-01
4.127594402882958313e+00 1.031621442426580604e+00 1.261987734544481043e-01
4.128023317489725841e+00 1.017899351402026697e+00 8.047036365873785511e-04
4.128024231378121911e+00 1.036116288243545736e+00 8.050187381675061879e-04
4.128025162894137345e+00 1.029219514159207760e+00 8.047177180479914409e-04
4.128026094336389562e+00 1.034977006659309140e+00 8.049537831516276028e-04
4.129002060379973749e+00 9.757167767502649136e-01 4.111847987775774094e-02
4.129418084670690270e+00 9.898534652580488480e-01 4.526758541035726113e-02
4.129728714801626843e+00 9.690342690501272394e-01 4.089033979086048598e-02
4.130475100738548733e+00 1.032547422687854377e+00 1.121215421808095239e-03
4.130476043039263523e+00 1.056076415411030700e+00 1.121409521220858001e-03
4.130476927040884760e+00 1.018694378995186778e+00 1.121107681140773651e-03
4.130476976535254252e+00 1.023820524746068994e+00 1.121217945465318539e-03
4.132148546811115430e+00 1.102609321797825004e+00 6.685030922074218507e-02
4.133062777551693934e+00 1.031959125466457960e+00 1.297992701839789393e-03
4.138384641008038045e+00 1.048003695889731191e+00 7.435190035829436148e-04
4.138386454679602977e+00 1.070626507420459061e+00 7.438680271284301045e-04
4.138386489433231397e+00 1.039871064349291663e+00 7.434302458216616397e-04
4.138387378915701298e+00 1.043637751558471383e+00 7.434572010260199343e-04
4.138679705187464641e+00 1.001932908697428015e+00 1.296251743215483948e-03
4.139504941589210674e+00 9.778177817251844095e-01 7.863485483048784919e-02
4.139868776226220959e+00 8.812771657863087693e-01 7.510898386621785812e-04
4.139871527905723880e+00 8.939870365356449300e-01 7.511642906494077733e-04
4.144079302040139190e+00 9.242569760402361556e-01 3.516538562854619465e-02
4.145844035315089826e+00 1.075732752703468353e+00 1.292117908231853619e-03
4.145844052355490028e+00 1.080261204153948107e+00 1.292259822142110713e-03
4.146137327186925070e+00 1.017307181736807786e+00 1.209340273588992432e-01
4.146766248884012462e+00 9.338539069939353343e-01 3.438651601303886057e-02
4.147093592818212215e+00 9.922048685568586324e-01 1.184992608646092023e-03
4.147093627723406506e+00 1.004002454625474661e+00 1.185155444617549611e-03
4.147094537909150169e+00 1.000000000000000000e+00 1.185090146591467018e-03
4.147094570787686507e+00 9.900364624061894769e-01 1.184997938949703929e-03
4.147495898252213209e+00 9.115921231085278853e-01 3.352721170819786961e-02
4.149660697226914330e+00 1.033004257496939582e+00 4.426321003354000833e-02
4.150747799605100319e+00 9.824412901853789570e-01 1.105403436302645299e-03
4.150748753079544606e+00 9.785353368095708326e-01 1.105317104530194805e-03
4.150750601114036265e+00 9.725157648768834040e-01 1.105229457355592524e-03
4.151541236288909253e+00 9.018052937588558748e-01 1.234665640895975854e-03
4.152423319816074709e+00 9.269489332032933016e-01 3.763249807706179478e-02
4.153653018456751944e+00 1.048343947444098534e+00 4.459126720913787756e-02
4.155076042900731181e+00 9.329639310541516517e-01 2.887652287784430935e-02
4.156495830057344243e+00 9.926753611919810760e-01 3.308493381909240194e-02
4.157407605528248951e+00 9.821754073480951641e-01 1.010747775151419198e-01
4.158623158489795024e+00 1.015262452468104204e+00 1.298620207973820353e-03
4.161783890693774524e+00 1.034350825419337205e+00 8.759088648860315031e-04
4.161783925111715021e+00 1.043602482580065827e+00 8.761042598768030735e-04
4.161785016068871634e+00 1.029465579745167281e+00 8.757175530872057323e-04
4.162415498845979833e+00 1.027381475589626003e+00 1.278390263117198510e-03
4.164958899605930576e+00 9.740706143530940553e-01 4.019029716403028918e-02
4.170835054919591833e+00 1.083399060381720513e+00 1.292283162157168092e-03
4.172327076088703457e+00 1.094633506549083091e+00 4.786163462157600607e-02
4.172349642886649335e+00 1.059094335390699637e+00 7.916085763147938381e-02
4.173044102324585225e+00 1.080045009282799562e+00 4.728568056074893000e-02
4.173717071395021350e+00 1.072989352188378875e+00 9.426074812147966497e-02
4.175983779637911120e+00 1.074336122277073535e+00 1.019018454452478260e-03
4.175984690791244347e+00 1.073971886028885603e+00 1.018890868592616178e-03
4.175986494252250658e+00 1.098471543658554372e+00 1.019161967954905663e-03
4.176612052992155100e+00 1.053676908737079199e+00 3.467173467741808263e-02
4.176973023617538416e+00 9.390299215298162361e-01 8.340034544473429743e-04
4.176973056495101311e+00 9.728051988556321028e-01 8.345063805330589978e-04
4.176974862908456210e+00 9.343504016069053009e-01 8.339189132360477720e-04
4.176974879343036129e+00 9.417372042069778182e-01 8.341709039196857018e-04
4.177946366236342968e+00 9.724917513282325121e-01 3.287514062768939760e-02
4.178173102651598469e+00 1.023654882707193181e+00 1.245818364625744523e-01
4.179414874839161520e+00 9.905953553430076886e-01 4.535077740510620042e-02
4.181093542580122779e+00 9.981329519820714147e-01 1.033304272915850641e-01
4.183395690704374559e+00 1.014468032519959761e+00 1.298718238597838239e-03
4.183417662462287190e+00 1.083068707774775596e+00 6.576731467718424651e-02
4.184102343580941685e+00 1.021461360293665743e+00 1.298719911916435205e-03
4.184283515565295986e+00 1.014493975878758114e+00 1.239956915340643300e-03
4.184283547129403757e+00 1.015576110947576050e+00 1.239994244785644134e-03
4.184284437428980041e+00 1.013178889198193877e+00 1.239960614553047577e-03
4.184285331060572766e+00 1.025969213315289563e+00 1.240033197611657700e-03
4.187303047668489597e+00 9.895713756623768509e-01 7.772608836745227654e-04
4.187303922028768000e+00 9.558851344590344468e-01 7.768926815206855362e-04
4.187303937486953842e+00 9.863124222990136136e-01 7.771594442326788853e-04
4.187305746492387293e+00 9.530783547072981809e-01 7.769690951082022052e-04
4.190565209022774518e+00 9.622823869366451399e-01 7.681682857989219348e-02
4.191607627419559279e+00 1.013297963039697436e+00 4.518764364477649564e-02
4.192415589644215679e+00 9.668704117845616786e-01 3.178225311766919720e-02
4.192504841251308179e+00 1.022217139483698078e+00 1.225090908366632206e-03
4.192505729187314678e+00 1.011421619231948066e+00 1.224997320212246280e-03
4.192505746792226873e+00 1.009107210303207935e+00 1.224951005478233700e-03
4.192507577472414759e+00 1.010802289333259107e+00 1.224945804987554116e-03
4.193107527326275452e+00 9.658336038232694376e-01 3.176684086876463420e-02
4.193318262064536839e+00 1.034156704629797696e+00 7.807095863786329146e-04
4.193320979791382186e+00 1.051812695239548567e+00 7.803876995520582158e-04
4.193321029070548711e+00 1.016935420825768599e+00 7.806879826482852934e-04
4.193781108703262817e+00 9.271238350796153771e-01 3.530489323442216609e-02
4.195287523587844625e+00 1.010967846843793483e+00 1.204670478172503584e-01
4.195968167294305218e+00 1.013369827130027989e+00 1.210408680836735917e-01
4.200048968002544569e+00 1.034510124428813516e+00 4.427089045605397261e-02
4.200645501111921476e+00 1.009082691892549288e+00 5.610370392260163180e-02
4.200698144476779028e+00 1.051617030450568313e+00 5.125746290478627037e-02
4.202342426808773901e+00 1.051160823662357746e+00 4.483795758980673590e-02
4.203016780414246867e+00 1.070692820901024245e+00 4.573567243637437219e-02
4.204402916297897974e+00 1.022418778156803043e+00 1.241112004040803990e-01
4.205302758746560343e+00 9.334389424325428841e-01 2.889674416744444224e-02
4.205368244356827212e+00 9.937479288521707810e-01 3.314676107427744906e-02
4.205368261260284513e+00 1.009786855118922189e+00 3.370754625663092280e-02
4.205448391634426741e+00 1.098681476700923865e+00 3.544496735287584049e-02
4.206831401467185927e+00 1.104094094548762284e+00 3.563916122626960975e-02
4.207886598092144048e+00 1.046650657224997838e+00 9.960289028688945959e-04
4.207886632916477687e+00 1.043849086393944470e+00 9.960996088395040592e-04
4.207887513243877109e+00 1.058171928762497105e+00 9.962366684599694051e-04
4.215959732588538955e+00 1.053373599328976340e+00 7.855582206313291294e-02
4.217084697489166700e+00 9.531675267318485689e-01 3.927966477138124246e-02
4.217084714596039952e+00 9.652487738867117084e-01 3.972726748267055991e-02
4.217236061584520357e+00 1.113587725008323925e+00 5.217109758654507601e-02
4.217702587095585542e+00 1.084951249438190102e+00 8.953463831043337274e-04
4.217702619410377274e+00 1.076362053721384937e+00 8.952731964186004922e-04
4.217702636451101661e+00 1.117442528481821906e+00 8.956533124836240983e-04
4.217926566269588839e+00 1.105078971231531204e+00 5.169367487506242032e-02
4.219078878282230605e+00 1.032120557096644076e+00 1.224027761572236278e-01
4.223618390939472889e+00 1.096745588282708628e+00 9.698261821607472022e-02
4.227305338219871977e+00 1.008404290377960644e+00 1.120900727074356645e-03
4.227306228614854611e+00 1.000158528844820705e+00 1.120829642656960686e-03
4.227306260351024747e+00 1.029604924328747950e+00 1.121083499139657706e-03
4.227306277507536514e+00 1.007290341420852275e+00 1.120888700688865876e-03
4.227922949417979304e+00 1.019198961826315752e+00 8.055296514877686043e-04
4.227924757541800638e+00 1.017361303576578946e+00 8.051119392691720531e-04
4.227924789088807422e+00 1.023602814952284668e+00 8.050676233400399801e-04
4.227925661638120225e+00 1.032592120495726240e+00 8.049712781696734135e-04
4.228717297125086816e+00 1.027889071696727719e+00 6.957762741753632796e-02
4.230901881542949106e+00 9.527102367631685720e-01 7.362774476127023626e-02
4.231625739971059730e+00 9.113582928757970603e-01 7.025175858364764159e-02
4.232292810000346073e+00 9.688271692930617851e-01 4.077533595735267913e-02
4.234315763855165393e+00 1.005172781926877867e+00 1.053045248752604995e-01
4.239744258157662316e+00 1.032691295588112679e+00 4.601277075145315809e-02
4.240965731685405693e+00 1.055081083251232732e+00 7.438024439523052613e-04
4.240965765647191965e+00 1.065049815290516122e+00 7.437219999540867947e-04
4.240965780773432670e+00 1.076166048171075529e+00 7.437641608048508289e-04
4.240966661655879655e+00 1.037906400617184310e+00 7.435159605233174988e-04
4.242025843774555049e+00 1.069346189008608450e+00 1.291941664731524825e-03
4.242104379135419379e+00 9.279497310960351797e-01 7.512273601674229404e-04
4.242105285238558565e+00 9.140077659587424463e-01 7.512883597630705922e-04
4.242107080423430432e+00 8.876246446881231877e-01 7.511144155799686500e-04
4.242107097492331391e+00 9.035736258452826686e-01 7.510304521953118729e-04
4.242694843029670260e+00 1.063982635774207042e+00 1.291868080214620589e-03
4.242694859820542952e+00 1.055357463084687364e+00 1.291734606048867235e-03
4.243475971415154646e+00 9.667606236202872516e-01 7.736444798419488122e-02
4.243491439234541751e+00 9.929832055970063687e-01 1.296482606834683041e-03
4.244157416664336324e+00 1.016557021776712810e+00 1.222865383064342948e-01
4.248566104410965494e+00 9.804767020283223777e-01 1.185060049397657555e-03
4.248567021132062749e+00 9.917668199154757724e-01 1.185172112694200721e-03
4.248567038283867170e+00 9.962343718180631802e-01 1.185206570229848646e-03
4.248568886262515498e+00 9.910286848027221041e-01 1.185176130898408890e-03
4.251034230052312957e+00 1.083166689053826293e+00 5.273025009518820388e-02
4.252266678407548461e+00 1.033945660223248408e+00 4.413355639514198597e-02
4.253098717473386081e+00 9.987506404851630437e-01 1.043730021977348349e-01
4.253768745618338620e+00 9.983455574178428105e-01 1.039695524744807809e-01
4.253871815175873650e+00 9.189664160148570682e-01 2.845482025356028261e-02
4.255228540697424400e+00 9.770779577647409342e-01 1.105208777279886607e-03
4.255228586937651158e+00 9.592415877139345293e-01 1.104948867347407783e-03
4.255230381896311087e+00 9.684028892751070927e-01 1.105363279981808186e-03
4.255338849867155382e+00 9.393265253325179254e-01 3.798717023810688903e-02
4.261901214878965227e+00 1.020316549399726602e+00 1.278346097827864382e-03
4.261903334171186053e+00 1.052859793226184948e+00 1.278959099789735805e-03
4.265863038534535967e+00 1.016836569015644898e+00 8.760425218922169958e-04
4.265863088540964299e+00 9.347562227953942759e-01 8.705624195321826119e-04
4.265863962975505963e+00 1.004740684007279450e+00 8.764610339703219266e-04
4.266798121931366872e+00 1.078243739362216624e+00 5.059431795461643427e-02
4.267484540870229104e+00 1.066227322407572009e+00 5.010901196107387517e-02
4.268485992298939991e+00 1.016358019356004672e+00 1.219738736418403691e-01
4.268700403522029951e+00 1.060432721775663278e+00 7.865465137153869468e-02
4.269420430995250371e+00 1.075454091015769942e+00 7.998522393424903343e-02
4.271194263583947937e+00 1.084783298591962764e+00 9.571543258023293421e-02
4.272568794846868023e+00 1.083514855034851676e+00 1.018883647436298959e-03
4.272570581440752413e+00 1.115376712221926470e+00 1.019153069473127194e-03
4.272571498137216928e+00 1.071704127298959364e+00 1.018786471574128312e-03
4.274512582649990122e+00 1.000228066173255881e+00 1.050512978584253188e-01
4.274934386053132584e+00 1.057373956123623282e+00 3.481890395375513564e-02
4.275617882627750888e+00 1.047936991823658959e+00 3.453423067542761571e-02
4.278540145963037666e+00 9.213059142949929781e-01 4.232373076815568180e-02
4.279757772867371912e+00 1.016099614768386727e+00 1.227091062218898937e-01
4.280458775580089359e+00 1.014554971234526981e+00 1.222061977198139887e-01
4.280569781045851840e+00 1.015691868807435894e+00 1.239882507505206139e-03
4.280570661277412370e+00 1.025305640056065837e+00 1.239927769490435606e-03
4.280571540539431119e+00 1.022172244345448178e+00 1.239863976867308301e-03
4.280572453496190199e+00 1.005600362994373054e+00 1.239774834294535060e-03
4.281035569259467266e+00 1.023280974959078771e+00 6.908089274415836478e-02
4.282856242041821027e+00 9.231613839808980870e-01 7.079548432163740301e-02
4.283575530291665601e+00 9.066677605884039259e-01 6.971034818140130207e-02
4.284290113908743258e+00 1.114767044194023393e+00 6.748282342716839521e-02
4.285230102005169073e+00 9.816248700748680944e-01 4.125970142303404808e-02
4.285571188804325082e+00 9.484666157538110820e-01 7.765823963266412638e-04
4.285572089183594002e+00 9.643906624794528204e-01 7.767128027297948937e-04
4.285573939485359141e+00 1.001249536299069653e+00 7.771342049159875700e-04
4.288969480787143240e+00 9.800514180101633777e-01 4.378359758414761965e-02
4.290266133427349970e+00 9.512178294523213617e-01 3.625280080594684567e-02
4.290701060440194503e+00 1.072885526874230777e+00 1.292035689393431636e-03
4.290936683330575541e+00 9.570329557641298335e-01 3.650603582281554405e-02
4.292165631341513965e+00 1.004530351314349534e+00 3.307662065344035146e-02
4.293289448155932497e+00 9.969781266371857686e-01 1.225143224889311318e-03
4.293289465459507070e+00 9.912208274244970196e-01 1.225172708121725386e-03
4.293291280023024292e+00 9.987308956555565054e-01 1.225173744922991755e-03
4.294602011093099136e+00 9.873116110844964988e-01 7.861965063276804555e-02
4.296197769044006520e+00 1.017477249289595598e+00 7.809166681756374209e-04
4.296197785934304569e+00 1.010316231589790226e+00 7.808960322629527251e-04
4.296199564344096444e+00 1.032029912575542108e+00 7.811059678251399459e-04
4.296199598151520860e+00 1.020242145284449675e+00 7.810701670051560432e-04
4.299518956321739083e+00 1.048022297026214300e+00 4.489602409482417594e-02
4.301754252095705944e+00 1.145610904349033898e+00 5.563277863841752102e-02
4.301867664807749847e+00 9.998377814186658608e-01 1.056832869487681348e-01
4.302810866805248047e+00 9.111564817755218870e-01 3.347108150476570121e-02
4.302837591971893971e+00 9.279685488088058598e-01 2.873912745135404762e-02
4.303526207835576933e+00 8.994922571897812080e-01 3.300342615684089681e-02
4.303966612503585587e+00 1.016697982582914994e+00 5.614603857579397034e-02
4.304193476142982533e+00 9.265463861340682561e-01 2.870114459772298704e-02
4.304279490636917949e+00 1.028367571852738971e+00 3.438164766501050629e-02
4.305132001485952209e+00 1.109479352002202379e+00 3.583292561054356867e-02
4.305815201325582819e+00 1.130088818960598651e+00 3.651847873669775146e-02
4.308434442766028383e+00 1.030736710093903108e+00 1.231934624084184970e-01
4.308761460759238382e+00 1.095648186813727554e+00 9.970637446409808934e-04
4.308764201593420218e+00 1.073953313975775536e+00 9.968405215800600974e-04
4.308764216840752503e+00 1.077109375544055503e+00 9.968956446740322858e-04
4.316257844268101884e+00 1.013829924522633874e+00 1.213823043311293703e-01
4.317599404350122683e+00 1.013360809181088174e+00 1.221946382619063104e-01
4.319845291134832621e+00 1.074943992097806778e+00 9.546968012560319572e-02
4.322997058310169116e+00 9.817983844953885875e-01 1.119259206422187122e-03
4.322997073282806468e+00 9.820642365557303854e-01 1.119262772879897443e-03
4.322997952641081554e+00 9.788910263006114221e-01 1.119799207006591654e-03
4.322999773415364011e+00 9.662250273095076558e-01 1.119141816178074273e-03
4.323993690611536600e+00 1.048347444575605580e+00 3.457356562259838312e-02
4.324672803802292798e+00 9.995409280541901476e-01 3.299125342739758077e-02
4.324988294740277794e+00 1.069079291928848763e+00 4.668466694775146725e-02
4.325148631680523437e+00 9.685455825185955714e-01 3.279786123875049614e-02
4.325810622157249874e+00 1.001348389633995195e+00 1.061570927329551911e-01
4.326394458191980874e+00 1.075442484562765477e+00 4.690144815067072426e-02
4.326474671669669370e+00 9.983190633777672129e-01 1.061498643069521686e-01
4.326644224344068590e+00 1.004836516579238115e+00 8.051383369530238070e-04
4.326645069855182157e+00 9.650613840229634866e-01 8.049663131989915395e-04
4.326645085070270014e+00 9.686121323466598820e-01 8.049998554142703778e-04
4.326645100620464923e+00 9.866152487435884133e-01 8.049484442882271851e-04
4.332286836829205789e+00 1.029517131862947688e+00 6.913014747097351309e-02
4.335245673051951520e+00 1.014226124957862574e+00 1.299542087744499268e-03
4.335245689766660249e+00 1.013022585286706523e+00 1.299536571684973890e-03
4.335938439145197165e+00 1.012798182652636214e+00 1.299351053335687884e-03
4.338401003244982235e+00 9.749195085035837760e-01 3.725351163276491295e-02
4.339255748582365513e+00 1.004114515203194502e+00 4.481759818275985602e-02
4.340372923424023810e+00 1.031786278756546382e+00 1.255938298955746601e-01
4.341710617190255306e+00 1.014980283086867940e+00 1.226791792593387859e-01
4.342237409043549157e+00 1.059959957407308639e+00 7.439296642002187496e-04
4.342239178685142420e+00 1.017151580970001135e+00 7.434377401555460150e-04
4.342239227158963821e+00 1.058640916315554792e+00 7.439547848966094170e-04
4.343040279972683493e+00 9.184774737590146731e-01 7.510992879936035467e-04
4.343041189712641525e+00 9.538309911830719079e-01 7.509424091734368803e-04
4.343041223351126412e+00 9.658181546622190972e-01 7.510332759419508387e-04
4.346819875799240229e+00 9.673312481878432179e-01 7.683920705006481999e-02
4.348747674744304348e+00 9.851426310002935338e-01 1.185373563646887609e-03
4.348748741072489210e+00 9.839188906306932658e-01 1.185328874664557178e-03
4.348749453490727390e+00 9.774347133931746701e-01 1.185265341160335675e-03
4.348749470628753500e+00 9.848469695025153792e-01 1.185336059861336316e-03
4.349434302329961533e+00 9.854874454501979519e-01 1.185322678081528799e-03
4.349436111102384928e+00 9.853165997499145901e-01 1.185341799140795550e-03
4.349437015622773295e+00 9.845698693399518309e-01 1.185291083270702392e-03
4.349437064866148894e+00 9.772884766359279940e-01 1.185212170091082869e-03
4.349681723178759007e+00 9.984885007292669812e-01 1.052281568374926479e-01
4.352143620379340661e+00 1.113550653248961408e+00 5.414241714797637245e-02
4.354180971823248036e+00 1.121000072023814687e+00 3.624592888723772444e-02
4.354267423877345777e+00 1.035608291514642287e+00 4.409146938564292156e-02
4.354733387112270648e+00 9.710905397388015503e-01 9.973678260623035363e-02
4.354745691985495881e+00 1.021264731255873581e+00 5.652504863042366601e-02
4.354859963496767961e+00 1.140302846395394809e+00 3.689060586356843890e-02
4.354971007046554377e+00 1.049457554494580114e+00 4.473781316104268047e-02
4.355057311609121129e+00 1.033743563573024105e+00 1.232322434235726127e-01
4.355057328595263400e+00 1.015521745206290571e+00 1.219537041303640074e-01
4.358345871988178466e+00 9.345307256162799225e-01 1.104862922539834530e-03
4.358347627820474024e+00 9.330953318327629420e-01 1.104721768341790714e-03
4.358347643315180875e+00 9.562873714182175133e-01 1.105167526633910957e-03
4.358347658674525782e+00 9.424741906670488500e-01 1.104826903438466340e-03
4.359067089290495467e+00 9.434560967254281838e-01 3.805584225378597085e-02
4.359067106114919987e+00 9.613249023554844008e-01 3.882553288911320261e-02
4.360217760478914073e+00 1.007030705486134048e+00 1.278823189116889362e-03
4.360219070571220712e+00 1.054482641793892617e+00 1.279109379448279717e-03
4.360834351732280290e+00 1.013517060331119879e+00 1.299276557321109218e-03
4.365032054411160267e+00 1.047564987226418554e+00 4.931026479067901480e-02
4.365082249104526468e+00 1.016073004398286850e+00 1.231012073239590443e-01
4.367349341511488348e+00 9.906846042697704524e-01 1.018672829585377387e-01
4.367993271241823017e+00 1.156404778142504641e+00 1.019445000931656345e-03
4.367994128244126806e+00 1.135889311717226846e+00 1.019235497102436317e-03
4.367994144971111048e+00 1.109599312560069162e+00 1.019000531709803297e-03
4.368204636649827499e+00 1.080580458108129305e+00 9.576184018315510305e-02
4.368600813545278960e+00 9.484671650328814207e-01 8.711849565420882666e-04
4.368601712730027842e+00 9.603870499300202201e-01 8.766095246098353725e-04
4.368602637789841481e+00 9.503141788600714124e-01 8.747411406656714454e-04
4.368602654787666850e+00 9.877804904730469460e-01 8.760803739421112180e-04
4.370733189293520837e+00 9.774080655325241285e-01 4.012694280879786080e-02
4.371696309425566085e+00 1.024204923976101522e+00 7.555659266375822081e-02
4.375717035665486421e+00 1.003545282557523732e+00 1.239611749017313939e-03
4.375717067119621717e+00 9.983794875971870875e-01 1.239531575436398280e-03
4.375718808149592576e+00 1.003797444725269106e+00 1.239622518321145672e-03
4.375718856322976968e+00 1.012120895507784724e+00 1.239660263154723991e-03
4.375809467012002685e+00 9.087391547844125839e-01 4.179591157827636239e-02
4.376846633621156002e+00 1.055793769844619812e+00 4.592592883529351966e-02
4.379985628783312990e+00 1.024212281858492224e+00 1.227318143512661774e-01
4.382631153274378022e+00 9.444777507540852435e-01 7.764816965717390726e-04
4.382631201762577255e+00 9.639033235654943521e-01 7.766726141009191575e-04
4.382632388067516871e+00 9.510324469603920194e-01 7.765477284323985376e-04
4.382633277437877339e+00 9.548665477427454862e-01 7.765852832766475741e-04
4.383186712101581506e+00 1.003359091642682221e+00 6.755423170685030676e-02
4.384560462950148008e+00 1.098842825049514582e+00 6.631334893480038406e-02
4.385020378644056471e+00 9.031781005399606155e-01 6.908484488854049754e-02
4.385252126398009764e+00 1.119926098992274799e+00 6.748074606239672091e-02
4.385730157834077936e+00 9.008589498020438402e-01 6.872983973348428810e-02
4.385859883770859113e+00 1.029531590531185259e+00 1.291299284638404736e-03
4.385859900244795107e+00 1.042184836645568158e+00 1.291461766731388707e-03
4.386233493643786119e+00 9.528526691432095408e-01 3.637924972110159055e-02
4.386515505527219361e+00 9.723936875226119048e-01 4.081915523725454520e-02
4.386516564517925154e+00 1.042121842239084106e+00 1.291522823701946304e-03
4.387208199469541547e+00 9.695511245348871210e-01 4.335507110373082451e-02
4.389049409100700849e+00 1.018484995043929642e+00 1.236842096962445098e-01
4.389084458601813843e+00 1.003897507384792886e+00 1.299308104945799333e-03
4.389351104742634568e+00 1.017761226160809329e+00 3.353173720431720795e-02
4.390026411276362062e+00 1.011017620284366370e+00 3.333016350492511159e-02
4.392759430093819972e+00 9.612993312245398103e-01 1.225872266715073667e-03
4.392760299939657109e+00 9.564446218589409687e-01 1.225850961306010605e-03
4.392761184418116471e+00 9.599854106752604421e-01 1.225839654491467368e-03
4.395501209762898931e+00 1.044179407796422598e+00 4.479583864653626651e-02
4.397264894986684602e+00 9.693770032673315606e-01 7.681149522029516452e-02
4.397732088896105118e+00 1.012809784052982831e+00 7.813949044392575708e-04
4.397732935209853089e+00 1.015328875556976262e+00 7.812382569541224389e-04
4.397732968571704149e+00 1.024824862774145195e+00 7.814294264006393410e-04
4.397865798415251604e+00 9.735571263988265223e-01 1.047480894305001659e-01
4.398680901232367546e+00 1.006849653048583537e+00 7.958288779667788138e-02
4.400557089697898050e+00 9.143729952721189047e-01 2.833063344830727762e-02
4.400557106161032905e+00 9.181124835151186492e-01 2.845264539131352882e-02
4.400623137312252631e+00 1.034483893814491795e+00 3.461381120692069713e-02
4.403583870490707319e+00 1.136474011859814004e+00 5.505532098735543139e-02
4.404402498049639902e+00 9.204512892592489059e-01 3.369108688873723861e-02
4.405107960662729027e+00 9.131675763873801088e-01 3.346469655980926355e-02
4.405171343542544804e+00 1.000665456136965892e+00 5.513695596224496565e-02
4.405516366576259557e+00 1.016187902493763007e+00 1.198839139279592181e-01
4.408320252039383824e+00 1.120789001585522637e+00 9.977684736442321307e-04
4.408321148696843217e+00 1.101244888195658023e+00 9.972451427339963995e-04
4.408322909091910269e+00 1.112186801808513259e+00 9.972775194938151254e-04
4.408322925963013006e+00 1.077593421486161995e+00 9.970567726176869129e-04
4.409347345804978779e+00 9.273004812825903498e-01 3.730897765249705650e-02
4.409568399703846175e+00 1.092903728540995933e+00 8.926466408979283470e-04
4.409568447981795813e+00 1.061781630354283745e+00 8.924892950044269191e-04
4.409570188122351908e+00 1.080353313226187328e+00 8.926359101031799059e-04
4.409571108077639856e+00 1.078420908795491018e+00 8.926093471390021596e-04
4.410052922117500884e+00 9.256065699466936580e-01 3.728879286684719241e-02
4.410371272454217006e+00 9.995571713250062107e-01 1.299203531879138899e-03
4.413696941453830291e+00 1.021925074437752157e+00 4.818088605390272866e-02
4.417529182622867978e+00 9.368657490046541358e-01 1.120253584804946963e-03
4.417530919785003896e+00 9.876885439621462259e-01 1.119360203076962381e-03
4.417530951411193563e+00 9.859206791074066611e-01 1.119276832547686168e-03
4.417531850834389928e+00 9.692288634195116437e-01 1.119291765666974390e-03
4.419549833581299936e+00 9.593550074738086408e-01 1.253640198285084773e-01
4.420241146957228473e+00 9.623955303622939716e-01 1.251696946137899891e-01
4.421870769099011333e+00 9.879091437476332782e-01 3.265754042784832500e-02
4.422206012362637217e+00 9.842400223736916809e-01 4.030654213844388212e-02
4.422669428526585733e+00 1.057161915872589564e+00 7.819940325421786964e-02
4.424149266383091472e+00 9.887906382391791205e-01 7.918152503570253338e-04
4.424150194214615084e+00 9.698382954094985076e-01 8.051347506745454123e-04
4.424151043651698423e+00 9.672980729168524361e-01 8.049916970094553792e-04
4.424151940368800773e+00 9.677959991685967100e-01 8.050538144443203804e-04
4.426960069259433972e+00 1.066318274333976968e+00 4.644360688757667027e-02
4.429582379331258757e+00 1.021153460449481853e+00 1.210996846047692616e-01
4.430268651224258392e+00 1.041348305705238397e+00 1.238162624363144670e-01
4.433761086700245713e+00 9.799911837483558097e-01 3.748016732753744334e-02
4.434328327401148684e+00 1.011730497028499043e+00 1.299173348355222093e-03
4.434419059411475850e+00 9.979352981585388749e-01 3.819956304494486615e-02
4.434431135713672312e+00 1.011584151997367620e+00 6.756424608875404025e-02
4.436762735148633396e+00 1.034094008760877648e+00 1.270576764278113779e-01
4.436762751129593063e+00 1.033448110309944878e+00 1.260912459369561700e-01
4.437698040202566752e+00 9.943129113836348676e-01 4.163013223327719642e-02
4.437828168176459975e+00 1.016466097682608982e+00 3.353004730946452377e-02
4.438017373236817775e+00 9.930713480156816431e-01 1.023501930604809873e-01
4.438017389690168457e+00 1.034526061895342908e+00 1.071231974437914652e-01
4.439332102165081118e+00 1.002883361853904587e+00 1.036016917825013789e-01
4.442056901071854469e+00 1.106114085963073590e+00 4.751951882354220336e-02
4.442163747116381067e+00 9.850299845727075176e-01 7.432945541179760340e-04
4.442164636871386740e+00 9.804995484591356725e-01 7.431467410344053635e-04
4.442164653385204609e+00 1.014027056596233267e+00 7.435736560785517063e-04
4.442165543177221565e+00 9.814876098752275402e-01 7.431541554864723237e-04
4.442623590946688239e+00 9.699391301164450585e-01 7.506572377778651661e-04
4.442625388462827729e+00 9.835020494946229430e-01 7.506654574902704626e-04
4.442626240050727482e+00 9.757863676562534838e-01 7.505743868458294044e-04
4.442626254923348839e+00 9.786012314032385140e-01 7.506387282448385425e-04
4.443788216263104829e+00 9.798814476950078456e-01 1.048072346426008883e-01
