# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless]
5.327944972248554123e+00 9.336100599721864901e-01 4.414907932827991099e-02
5.329605926433598206e+00 1.051051230112042933e+00 9.502248077925712355e-02
5.329606656860246261e+00 1.049132233188569296e+00 9.498967576694959669e-02
5.329606698078364069e+00 1.042444183025670323e+00 9.410486040880450265e-02
5.329607076796848197e+00 1.042104894489835898e+00 9.463370765861933709e-02
5.330179477679222622e+00 1.000992729969103490e+00 8.920236930306592316e-02
5.332402950205832326e+00 9.627828383584554617e-01 4.934069196334511798e-02
5.332403727270531135e+00 9.898004413299827942e-01 5.077182944794449843e-02
5.332403754215074621e+00 9.537955668158956124e-01 4.883510787710956119e-02
5.332404517004933453e+00 9.627642823566001651e-01 4.924869093864067682e-02
5.332560374764613087e+00 9.162611814661978382e-01 6.635310304787821190e-02
5.333205258172334595e+00 9.302921785994788806e-01 4.264043402678852068e-02
5.333930007478349999e+00 9.721866539489963932e-01 7.841585411731265276e-02
5.333930760577204389e+00 9.968781728890684368e-01 7.996934676358596894e-02
5.333930788996208427e+00 9.702189089209515283e-01 7.804297000046030164e-02
5.333931540514948111e+00 9.607842860553439390e-01 7.686597183174695425e-02
5.334419450683098418e+00 9.707338885616273449e-01 5.105302129893399959e-02
5.338171259898850884e+00 9.463796831820691091e-01 3.928201683178056403e-02
5.339246659260185268e+00 9.965068929386823315e-01 3.394754987015050074e-02
5.339288482557109639e+00 9.902910323852954777e-01 3.310654450511789360e-02
5.339769400912884656e+00 9.583126654110429854e-01 1.035127024211558999e-01
5.339769414860389141e+00 9.403313732358073995e-01 1.025867176357878469e-01
5.339770175512863482e+00 9.459617807451360383e-01 1.028591222785812248e-01
5.339770921687716054e+00 9.530591547994421431e-01 1.032876644584045656e-01
5.339816327118718675e+00 1.013282923821207770e+00 3.448726412102187666e-02
5.342594078959701065e+00 1.112251516475986746e+00 8.362081504969434698e-02
5.344328482155646043e+00 1.036879299843892266e+00 1.321844694391311192e-01
5.344329988943357534e+00 1.017133564967903414e+00 1.292301956663363671e-01
5.344330003048978206e+00 1.047654407998221071e+00 1.340090960976743351e-01
5.345315753660710989e+00 9.779260426947652407e-01 9.640842173638092261e-02
5.349731484242281176e+00 9.898903799913199020e-01 8.864872686301970839e-02
5.350399225971628425e+00 8.936376811315540625e-01 2.933171684446867628e-02
5.350775406864705097e+00 9.992465921192590361e-01 3.924071820939020044e-02
5.351446459878186346e+00 9.648261532806076124e-01 5.626226850722031159e-02
5.351811888792069816e+00 9.748487150384141930e-01 4.132588895866169676e-02
5.352028954805819083e+00 8.982143612512025754e-01 4.079441733297389794e-02
5.352400424057219830e+00 9.624898904172910497e-01 4.085503962611630735e-02
5.356756580343160934e+00 9.724650065427873358e-01 1.722122182319740236e-01
5.356756824185518795e+00 9.805562780379389887e-01 1.707065283313050352e-01
5.356756868365063262e+00 9.701782256879966093e-01 1.648796368097880105e-01
5.357449371209052735e+00 9.722800386793818417e-01 8.107193717322107307e-02
5.357449384033741602e+00 9.637755868349674460e-01 8.014313489167695925e-02
5.359261545884812072e+00 1.005297247205099387e+00 4.016418528187414710e-02
5.359614511403505865e+00 9.654497734276399346e-01 4.284773817646828770e-02
5.359856923992628808e+00 1.012570557143643635e+00 4.050381754339695689e-02
5.361164539786313021e+00 9.544252866185608530e-01 9.839096442186717750e-02
5.361165297468856394e+00 9.657589409194450303e-01 1.004808258780653246e-01
5.361165311711424408e+00 9.742486819611133608e-01 1.010534065585949465e-01
5.361166055005219810e+00 1.001190075172009752e+00 1.035293226450463566e-01
5.361943450155537860e+00 9.734350272408071048e-01 1.140137003565943608e-01
5.362339122362071997e+00 1.003913952615570926e+00 7.031459737642999086e-02
5.362630598934580384e+00 1.033018542094340741e+00 1.251598196468154123e-01
5.363188713903947580e+00 1.054793413780221067e+00 1.285231828053522152e-01
5.363254051465168537e+00 8.263779892032164787e-01 7.706045881887220450e-02
5.363256294758997456e+00 8.283526035600285997e-01 7.652845773894151327e-02
5.363256308883380896e+00 8.314049263676372981e-01 7.704911586239522603e-02
5.363356490144386868e+00 9.108492230424780622e-01 3.060562487942283458e-02
5.364728186572333968e+00 1.063560663542353790e+00 6.751365563278130533e-02
5.364728200883381426e+00 1.035302902204882747e+00 6.554466853844814755e-02
5.365535329824909105e+00 1.004712120367416306e+00 9.823458790313828459e-02
5.368391588521018498e+00 9.569725164031115394e-01 4.548342332289958406e-02
5.368634241912380922e+00 1.041341868081917310e+00 4.243224149253859573e-02
5.369548911380703338e+00 9.509676121454769815e-01 4.502368765915417542e-02
5.370863371590579582e+00 9.947913901514661150e-01 8.886845081886741993e-02
5.373043361633448534e+00 1.029347595794531056e+00 7.257080787343109241e-02
5.373043389756587018e+00 1.000000000000000000e+00 7.035208542705680135e-02
5.373044124616297879e+00 9.567858162340420192e-01 6.760034400370859564e-02
5.373045618136820245e+00 9.396592179655437471e-01 6.653415340668752953e-02
5.374526632902830947e+00 1.036352041524713163e+00 1.181782325339584550e-01
5.374680792643702354e+00 9.709666135467727166e-01 8.513318666321394168e-02
5.374681522051739435e+00 9.793693053037719753e-01 8.639151807323482146e-02
5.374683021763965840e+00 9.868963720063135270e-01 8.732039845639057163e-02
5.374683035867880321e+00 9.699136067220539559e-01 8.529839694344855394e-02
5.375722283645483657e+00 9.436204140369820470e-01 6.851376132764265547e-02
5.376681961585359382e+00 9.702173863318644953e-01 5.113765833091273721e-02
5.380097444828031428e+00 9.426084396295947299e-01 3.902663725833221270e-02
5.380590959699105724e+00 9.863283982836541508e-01 3.299795442606589385e-02
5.380650804502670859e+00 9.869204373274884645e-01 3.365160137813244523e-02
5.380684971796173777e+00 9.361998541582109423e-01 3.881077910592906077e-02
5.382240915678710991e+00 9.475741064901661570e-01 6.776760940771070496e-02
5.382242384504348998e+00 9.441729651409678237e-01 6.761639292418479552e-02
5.382243139372006269e+00 9.733654911868727666e-01 6.990065660238213574e-02
5.382243180453844644e+00 9.950444843455453769e-01 7.135731553668632487e-02
5.382832661574321165e+00 9.684266530069662871e-01 1.137118980123316414e-01
5.385049713313312836e+00 1.135174165759821774e+00 8.555956270269678143e-02
5.386277231764141860e+00 1.054244872656919352e+00 1.128185667026660732e-01
5.386777487047855750e+00 9.335052315181813221e-01 6.732091662991439296e-02
5.386778121709009604e+00 9.269710576542542491e-01 6.699379503026724192e-02
5.388476966266666501e+00 1.135622763741061414e+00 4.447429055555814081e-02
5.388477687158600204e+00 1.172259563145553019e+00 4.588780610245061370e-02
5.388478475217002739e+00 1.138697929878101700e+00 4.463555178124545969e-02
5.388479207967997731e+00 1.160975205122920961e+00 4.548761139689152383e-02
5.388679521362870872e+00 1.107421849609637743e+00 3.955078994641745421e-02
5.389685336438032159e+00 9.882613531300732390e-01 8.937806602803718969e-02
5.390740480668389623e+00 1.018190120056768899e+00 3.526864566811623025e-02
5.392056160031533096e+00 9.668823645151071178e-01 5.629362283983257997e-02
5.392187152441969111e+00 8.872776323952193955e-01 4.033802828683096670e-02
5.392255608532518174e+00 8.906724313863323417e-01 2.921419006056378415e-02
5.392432761063191471e+00 9.428221659521600628e-01 8.736461004331952385e-02
5.392432789651986802e+00 9.446033862744740439e-01 8.780501699470284749e-02
5.392434279659202190e+00 9.382403135651202764e-01 8.666776265579374805e-02
5.392434308243663210e+00 9.277466456865653965e-01 8.543045114903312365e-02
5.393979587936965636e+00 9.887221322657288036e-01 4.185941946955137188e-02
5.394259691605731710e+00 9.970310381610972827e-01 3.910459090230034018e-02
5.395814174998015744e+00 1.017347105409475816e+00 3.970224869598809603e-02
5.398940951258078158e+00 9.733982792091331326e-01 4.313537497358023443e-02
5.400984953263605171e+00 9.682353463158510642e-01 1.709237400083677416e-01
5.400985693879027494e+00 9.845849143036655704e-01 1.739199891642551621e-01
5.401820809661569633e+00 9.987709442559107309e-01 4.888447413200364133e-02
5.402390366553501799e+00 1.024448103740954297e+00 5.023842125180608131e-02
5.403618103340559031e+00 9.656936507034301620e-01 1.136755654330740689e-01
5.405733522620537634e+00 1.030399658696513399e+00 7.177354564767710055e-02
5.406324963966999242e+00 1.018903098611068980e+00 7.077852504421004720e-02
5.406360705472898154e+00 1.042238705224940443e+00 1.102194257482237011e-01
5.408559305867270517e+00 9.571607816964857740e-01 7.135099065333176671e-02
5.408559319957775280e+00 1.000563885826219801e+00 7.473656830978593624e-02
5.408559332557111077e+00 9.465735243531265830e-01 7.042156996218908172e-02
5.408767134922417341e+00 9.797642303926669127e-01 6.370566617237534424e-02
5.408767174405192613e+00 9.833387910059643300e-01 6.425395165164914102e-02
5.408767916871364712e+00 9.985468309287717226e-01 6.514030320734413848e-02
5.408779391977337703e+00 1.011476795884009627e+00 1.690839487253070483e-01
5.408779431327191745e+00 1.001245361224996078e+00 1.738373252567773086e-01
5.408780182419188343e+00 9.859684640185483184e-01 1.690184940115325718e-01
5.410076329308087573e+00 9.735675967681485243e-01 8.783364720096187295e-02
5.410135569610401873e+00 1.055419090684258210e+00 9.641366352433775044e-02
5.410135597611485991e+00 1.048932802670519138e+00 9.596370322516871443e-02
5.410135941468624310e+00 1.050976958725122978e+00 9.658071490422871774e-02
5.410136327342428331e+00 1.050752648837338876e+00 9.570266977640953798e-02
5.410137084997160173e+00 1.031253393032745214e+00 9.448675352964859553e-02
5.411048764889793361e+00 1.048887232154507521e+00 4.279411610203115446e-02
5.412484943739235277e+00 9.007760299178874108e-01 4.249465504072860722e-02
5.413526057377140432e+00 9.692025749727747330e-01 7.904988633060366920e-02
5.413526085194089177e+00 9.937137156283114559e-01 8.059730830113950861e-02
5.413527521635921325e+00 9.683091784512688482e-01 7.831974875826047677e-02
5.413527562049491593e+00 9.612062052275923696e-01 7.817844862917326665e-02
5.415906174849620669e+00 9.188684945356342393e-01 4.217664894236160256e-02
5.417192632216527137e+00 9.478811346652727954e-01 4.844248155599413519e-02
5.417194129190927576e+00 9.451428830260675262e-01 4.816909389784287954e-02
5.417194143173954757e+00 9.665905130425149760e-01 4.930733243397240895e-02
5.418462762236869068e+00 9.128477873060298897e-01 6.575932554565051824e-02
5.419273064071116863e+00 9.740775051949400742e-01 1.076847375600911150e-01
5.419274492413615363e+00 9.703147407560590576e-01 1.065599908499643561e-01
5.419274532853051163e+00 9.746117002735573687e-01 1.073860021555656102e-01
5.419275264705174955e+00 9.748290592849593317e-01 1.067021859114201110e-01
5.420952841171197356e+00 9.964068297410184627e-01 3.335869978392502072e-02
5.421109583583078262e+00 9.799052061687252291e-01 3.344290206531576326e-02
5.421818883125069988e+00 1.047557911824199772e+00 1.202897305772726577e-01
5.422493588430678635e+00 1.054523851546508961e+00 1.281273978474908870e-01
5.423594158305358626e+00 1.053608581005415878e+00 1.287420776002128897e-01
5.423610773850460198e+00 1.029892838566804913e+00 3.210658131098079182e-02
5.424172593622199834e+00 1.069558368158113337e+00 3.335240805526410585e-02
5.427319940405712195e+00 9.938020727133476395e-01 9.743595014599741588e-02
5.427685024369592881e+00 1.119483530200811261e+00 8.374006124547053731e-02
5.427887815106386959e+00 1.001220115864633442e+00 9.762395309059565540e-02
5.428455474229769706e+00 9.919357623916739142e-01 9.645267471500142131e-02
5.428484995041357841e+00 1.032201822286804571e+00 1.298192686520884542e-01
5.428486459154281185e+00 9.734442595509846807e-01 1.220143340951867217e-01
5.428487204820870105e+00 1.057074116202216585e+00 1.333988585962569973e-01
5.428863341927816499e+00 1.134983344159449015e+00 8.511418104142620678e-02
5.429823951270243754e+00 9.795758201596851400e-01 8.815839013757428844e-02
5.430454105137551224e+00 1.137609588926368653e+00 4.058226856396209004e-02
5.431345580050498612e+00 1.031413538654628148e+00 3.576026709157927030e-02
5.432595563648576764e+00 8.901697644757465833e-01 2.923859382655633402e-02
5.433101102931271242e+00 8.976012911244212189e-01 4.079250775161256948e-02
5.433161251261902969e+00 8.751778679659135696e-01 2.876734152167923636e-02
5.433992480908028000e+00 9.839991721578963402e-01 5.719987184994618223e-02
5.435732162189535366e+00 9.904292371089290503e-01 4.187765300794827478e-02
5.436137571132289459e+00 1.024337124600621429e+00 4.007363276359998672e-02
5.436724660245682017e+00 1.017410888586056661e+00 3.985289059894664421e-02
5.438458789212775812e+00 9.670598573932198683e-01 4.304886219173759826e-02
5.438923155660730480e+00 9.911997109347504553e-01 1.844970709452914415e-01
5.438925461428728347e+00 1.004100842250911452e+00 1.877020218272129337e-01
5.439818539256967789e+00 9.716976641129794201e-01 7.943644459145120240e-02
5.439819259901579329e+00 9.705364952108485044e-01 7.956197105116800949e-02
5.439819274114035430e+00 9.721443785043600849e-01 8.020099953070194965e-02
5.439820224508138402e+00 9.780613832069453562e-01 8.040258516288666113e-02
5.443204871762671537e+00 1.039774026785045935e+00 5.109009113136092628e-02
5.443653796594936090e+00 9.241554939311551475e-01 3.110506582199824149e-02
5.443813096815659058e+00 8.415764211516388871e-01 7.946097174469003710e-02
5.443813822469972585e+00 8.495957117029462324e-01 7.947189962297440680e-02
5.443815285977708918e+00 8.691713273075613033e-01 8.155627796495518167e-02
5.443815313741731998e+00 8.374426968021861928e-01 7.882443952092993422e-02
5.444195677424983337e+00 1.004487169098406518e+00 4.003393443371936616e-02
5.444214175521592480e+00 9.065543467337652261e-01 3.048764863015941684e-02
5.444471911301440592e+00 9.796695045427602500e-01 1.000656531045201608e-01
5.444472640326142532e+00 9.623329130449003177e-01 9.890159767014057579e-02
5.444472666788820803e+00 9.911329074281888252e-01 1.009253602737577166e-01
5.444474112496379803e+00 9.748119686023249963e-01 9.987637070340608936e-02
5.445445750087013259e+00 9.664251951953681807e-01 1.120594722140854094e-01
5.447367994109855616e+00 1.059083873544579113e+00 1.113928874028325272e-01
5.450024732287097606e+00 9.947370542826289297e-01 9.018485899526881844e-02
5.452292675634234698e+00 9.218997826061761103e-01 6.556221648900073529e-02
5.452292689440931817e+00 9.066468632393548388e-01 6.476288978207019043e-02
5.452292703198261314e+00 9.380859154593406135e-01 6.656727186743387203e-02
5.453042493512770150e+00 1.029945674927261301e+00 4.186128232405461613e-02
5.453268992025542161e+00 9.035804668996905153e-01 4.267838736381480286e-02
5.453521966837115542e+00 9.817652305996966700e-01 8.739763505086815820e-02
5.453522708437867905e+00 9.999806015976505646e-01 8.874779157155601728e-02
5.453523437390769502e+00 9.848239070844383436e-01 8.793828346971048482e-02
5.453523451071523809e+00 9.947873553182557949e-01 8.910029976319042144e-02
5.459941575008321557e+00 9.972184704171870306e-01 5.221630989010838525e-02
5.460513859564650296e+00 8.007568577248733721e-01 4.202606734642565928e-02
5.460635824272993766e+00 9.733873162698898351e-01 3.325086214842842142e-02
5.461364280212571032e+00 9.011306671540095792e-01 6.508644515306370726e-02
5.461944258184225909e+00 1.051399309480091970e+00 1.288354335053339683e-01
5.462068557805488389e+00 9.893750936491686465e-01 3.314780030389726656e-02
5.463034843908762817e+00 1.036174958708967697e+00 1.280495258453838991e-01
5.464746308279248233e+00 9.596921407886628286e-01 6.854196512625962412e-02
5.464746322179490967e+00 9.634941520510398316e-01 6.872229617692465764e-02
5.464747047340331676e+00 9.843141624118745270e-01 7.011568739626383717e-02
5.464747829188708828e+00 9.660533697093518501e-01 6.872678857245757833e-02
5.467996852040628575e+00 9.948339503641834281e-01 9.567327798604331746e-02
5.468182248116084665e+00 9.683384276234831001e-01 1.128485143965233944e-01
5.468502097770336690e+00 1.000949942088668054e+00 9.097146347647776243e-02
5.469257046926574439e+00 1.094214712645871002e+00 4.296734661971307601e-02
5.469257059216228178e+00 1.112037459119644467e+00 4.365159284084991348e-02
5.469257073101045030e+00 1.101597836373814365e+00 4.320168839251834619e-02
5.469257087004748996e+00 1.117449333162522818e+00 4.384349965926793297e-02
5.469259197413348872e+00 1.089744507032170517e+00 4.279522432582819752e-02
5.471015593073828676e+00 1.043514090014806994e+00 3.621397868503078293e-02
5.471766470528316439e+00 9.136356131259180113e-01 6.532846536891238898e-02
5.473079007205315705e+00 8.850430481119306858e-01 4.026856969691531424e-02
5.474058141485482309e+00 9.263576805993085639e-01 8.503573177493836677e-02
5.474058912717912229e+00 9.184390984523791435e-01 8.378380969097137809e-02
5.474060375983344606e+00 9.258939516135500369e-01 8.472798145706361694e-02
5.474937655250346147e+00 9.703421276937752582e-01 5.631759642132939253e-02
5.477066125139793407e+00 9.800522595457160646e-01 4.138601243263766855e-02
5.477067634962251574e+00 9.718068933731167647e-01 4.319472939632832548e-02
5.479401193935640180e+00 1.004225479514387009e+00 8.032855834065030787e-02
5.479401923082566128e+00 9.975774004409940776e-01 7.993097810527137470e-02
5.480620651428929513e+00 1.034250670622810286e+00 1.185450684757658468e-01
5.481166227394628443e+00 1.047978753673306729e+00 1.209102103764785607e-01
5.482523947987250956e+00 1.030690560310086212e+00 5.074418802807894452e-02
5.485217085258772052e+00 9.805694633162352902e-01 1.728823174764563264e-01
5.485217825913542455e+00 9.505145741904817980e-01 1.676901246887730068e-01
5.485219309949750155e+00 9.817181514046543489e-01 1.728662705409945988e-01
5.486028303411507601e+00 1.023474089691224442e+00 4.083947851508198945e-02
5.487503404233814663e+00 1.012873236419137513e+00 6.379451503000380108e-02
5.487960506263522831e+00 1.071893445427734237e+00 1.115171572947826623e-01
5.487960520209082205e+00 1.061554470745765144e+00 1.101404440439759380e-01
5.488076635293101191e+00 1.047009397993477586e+00 6.610873722495458349e-02
5.488516440035883015e+00 1.012930229211017830e+00 9.251385447742824231e-02
5.488739447330967636e+00 9.964339070984087332e-01 9.635708345672285013e-02
5.489167876237254440e+00 1.017977806650432360e+00 9.424764288723889993e-02
5.489168214949812885e+00 1.038069219948234645e+00 9.567905625011473292e-02
5.489168579935486569e+00 1.036250091094901515e+00 9.579636808814569193e-02
5.489168592228423016e+00 1.029293083610609782e+00 9.572239164701686065e-02
5.489169335783358861e+00 1.032104048360180659e+00 9.569793901200410180e-02
5.489298463072399770e+00 9.895246552072745061e-01 9.542586715437390010e-02
5.489648127849382497e+00 1.009434883583438358e+00 6.639527824169381975e-02
5.489648141115907265e+00 1.005765320757528336e+00 6.582740746607011750e-02
5.489648869581134960e+00 9.799365531801729201e-01 6.424298145617463041e-02
5.489649571246018489e+00 9.848019232128822908e-01 6.466835195862605246e-02
5.490198609066656132e+00 8.905693383734409885e-01 6.574724827234983138e-02
5.490198623068675232e+00 9.236088645585043277e-01 6.857864934117566258e-02
5.490198649284015353e+00 9.240456588571076546e-01 6.847801847057585767e-02
5.490199374449109548e+00 8.913820227092642545e-01 6.593154967683430290e-02
5.490995267605485175e+00 9.459023008574967140e-01 4.510798320256805688e-02
5.491667299090942755e+00 9.455622214557422023e-01 7.755868983208412393e-02
5.491667338622254313e+00 9.615399740831385156e-01 7.864632448671667053e-02
5.491669470959533506e+00 9.447162802385549174e-01 7.770993132522392710e-02
5.491669496684818519e+00 9.330757046125058851e-01 7.697199402778384658e-02
5.492552576820777688e+00 9.862966025236942214e-01 1.608611969053199142e-01
5.492553313774406476e+00 1.037040838857216984e+00 1.651311376467280156e-01
5.492554011947342829e+00 1.002430320765242522e+00 1.615302414032493417e-01
5.492554787322440291e+00 9.957631283883762174e-01 1.644051678753769563e-01
5.494612839296689977e+00 1.049007879381103292e+00 4.268962301472700727e-02
5.497088184767088492e+00 9.423266365077126450e-01 4.337810255951935617e-02
5.497315838896092544e+00 9.832658055121741292e-01 1.094195974920719600e-01
5.497316517207096354e+00 9.951990100196058675e-01 1.114790710002256796e-01
5.497317234775046302e+00 9.737616104943139783e-01 1.080055052019570638e-01
5.497317260209751311e+00 1.008284356206909704e+00 1.125733529820548140e-01
5.500305352413967341e+00 9.323555472097750929e-01 4.747376943143527539e-02
5.500305365711490424e+00 9.573146985980870438e-01 4.860985407878221087e-02
5.500306085625426888e+00 9.349063862293036653e-01 4.751601345482101696e-02
5.500306097830852892e+00 9.477446274540117788e-01 4.821275305774531950e-02
5.500367297807139622e+00 9.947834415576195521e-01 5.197564848040010094e-02
5.500762583200712541e+00 1.028730930835225044e+00 1.189492462924495592e-01
5.500873068066344906e+00 9.805507425463765303e-01 4.965215883113613393e-02
5.500873800974208194e+00 9.565598336365609411e-01 4.851939672543078425e-02
5.500874412700611060e+00 9.588505200335493139e-01 4.859824335692405906e-02
5.501437712090566201e+00 9.876652534237108094e-01 3.376840695125770536e-02
5.501565508512733516e+00 1.034610725643876350e+00 1.271362737040292734e-01
5.502105737944238406e+00 1.044130560174328481e+00 1.286887644418071575e-01
5.503764873385416756e+00 1.087602988259296577e+00 3.393902665352351022e-02
5.503764886752323449e+00 1.055842859823732605e+00 3.293687395376594662e-02
5.505144746900305641e+00 9.491633419813044759e-01 3.919838796199593550e-02
5.505714943004539563e+00 9.356858132146534945e-01 3.869137714936221606e-02
5.505974486506146626e+00 9.587254208356799090e-01 1.114006293442241086e-01
5.505974500427266882e+00 9.628964803242794357e-01 1.113689736422418669e-01
5.507896185298918112e+00 1.005870067401951617e+00 9.209513010346921658e-02
5.508658167860299493e+00 1.071695824862219704e+00 1.118013276983907123e-01
5.508816184985760422e+00 9.911982538522909891e-01 9.611563622717637922e-02
5.510307087928409508e+00 1.039381668424699479e+00 3.610560600287996552e-02
5.510967746648983479e+00 9.774718668803386024e-01 1.212729743397008564e-01
5.510967760269886995e+00 1.004849498330804058e+00 1.238206027816768917e-01
5.510967772394351982e+00 9.580109695142033921e-01 1.192849254824887434e-01
5.510969245134176298e+00 9.730495784655813774e-01 1.203128954766799485e-01
5.513228169899898390e+00 8.821602419511550552e-01 4.012095751440743208e-02
5.513326957632878056e+00 1.118402827942034161e+00 3.980742911916982513e-02
5.513900573635416080e+00 1.134588139202591828e+00 4.042877109187745926e-02
5.514971919373619968e+00 9.995213974311849547e-01 3.911951131675679011e-02
5.516025841238715977e+00 9.910445547459336701e-01 5.742838310470275293e-02
5.516388473950597948e+00 9.610038804164434678e-01 4.284415285363887133e-02
5.517978615595855452e+00 9.962451404815423350e-01 4.201510736293879306e-02
5.519803671175258053e+00 1.008837524951787357e+00 3.941860827431289960e-02
5.520426433311425463e+00 1.037649876956891593e+00 1.289535731484257319e-01
5.520535569642917473e+00 9.886802846423251578e-01 8.060140966883576341e-02
5.520536303310005444e+00 1.002442791265972799e+00 8.149871281760961983e-02
5.520536997264793300e+00 1.000505897422062196e+00 8.089833058776385588e-02
5.520537024934358605e+00 9.924371836783916212e-01 8.046487773241248198e-02
5.520964069962045251e+00 1.044453377688437046e+00 1.301631085152228084e-01
5.522591184721575175e+00 1.026283773416876377e+00 5.072942097494870933e-02
5.522840417138264790e+00 8.084555791687787485e-01 7.657208342796197054e-02
5.522841839568309652e+00 7.985297709648901954e-01 7.586820745891981188e-02
5.522842603318798282e+00 7.915526299414542555e-01 7.544011025552922745e-02
5.523698990168789180e+00 1.033958571814225236e+00 5.100641676637355376e-02
5.524120646082224972e+00 9.544916821251230310e-01 3.217982501564990716e-02
5.524120659588729332e+00 9.362204151779623951e-01 3.153757514186744659e-02
5.524137271137346872e+00 1.164775511996094526e+00 4.847222867917388989e-02
5.526119836022238552e+00 1.002831349741049927e+00 1.011771420409597194e-01
5.526120550599867620e+00 1.021072013792805544e+00 1.027003225371551781e-01
5.526120576594528266e+00 9.974168713152271604e-01 1.009414732665675496e-01
5.526121292644217142e+00 1.037225241226275685e+00 1.052938820522578700e-01
5.526862181445914679e+00 1.005409383727879691e+00 3.997329206226689358e-02
5.527182847057679815e+00 1.000425500226936215e+00 9.114761783442262844e-02
5.527434270661590432e+00 1.014108549625309719e+00 4.036784071558811166e-02
5.527580319838519607e+00 1.065195790761460648e+00 1.114268397234872976e-01
5.528788903918148812e+00 9.834457045026919753e-01 9.431568219258887331e-02
5.529811586902425802e+00 9.927025888586263891e-01 4.741940706647135989e-02
5.530053625046653210e+00 8.922749137883908555e-01 6.402176563988082325e-02
5.530053650676397758e+00 9.035190580214277345e-01 6.468334544191088609e-02
5.530055091520544863e+00 8.777116957724168111e-01 6.330997409569578960e-02
5.530055105061822296e+00 8.847025048944674452e-01 6.362161993261122861e-02
5.530891790462456825e+00 1.021049208874613035e+00 9.258365507885316092e-02
5.530892505368719902e+00 9.996687893140350223e-01 9.008873483318627362e-02
5.530893233863412917e+00 9.932708461008854517e-01 8.923776706664213187e-02
5.530893247421866832e+00 9.989695370486757486e-01 9.030318439274284681e-02
5.530992785175719462e+00 1.034909034157132091e+00 7.169283457301345308e-02
5.531566478770662876e+00 1.069620329217687349e+00 7.389371645171410874e-02
5.531956009658058449e+00 1.003203178600982071e+00 6.300509794669609254e-02
5.534176300296066664e+00 9.254302505583340555e-01 4.355159218373433339e-02
5.534736309896315376e+00 9.113886674236391094e-01 4.294306812416296554e-02
5.536278360252352648e+00 1.000620966333219286e+00 4.626756317282969266e-02
5.536325261092795103e+00 1.033711013648133337e+00 4.196037541664474763e-02
5.536446078586182651e+00 1.020061125747067532e+00 1.184188158753330250e-01
5.540747657596524434e+00 9.630400815431225947e-01 3.298815833079542237e-02
5.540924058749209458e+00 9.861586223503436832e-01 3.306445038642857881e-02
5.541497391602240974e+00 9.986020389817495957e-01 5.206190734342222570e-02
5.542024053560003161e+00 1.000081223618517035e+00 3.355519370965656667e-02
5.543273732864045122e+00 1.053606179192819514e+00 3.289119465964879946e-02
5.543556293961976245e+00 9.186203251173378215e-01 6.582710883425013648e-02
5.543819698836150778e+00 1.079646772342468086e+00 3.371600856022097248e-02
5.544702014982802574e+00 9.248476439648678493e-01 6.644856649891527078e-02
5.545578033776284776e+00 9.650345242034080728e-01 6.848226639394094928e-02
5.545578047386851672e+00 9.708735465552891242e-01 6.881202107894156261e-02
5.545578061044777129e+00 9.702098011346209638e-01 6.889931116243185050e-02
5.545578073215774673e+00 9.545479284574506229e-01 6.757371126485500756e-02
5.545844668161276303e+00 9.934709268214568789e-01 9.163256768492260285e-02
5.545980097614113369e+00 9.661676587467965538e-01 3.979912191928918624e-02
5.548511801620730211e+00 1.065067262657708902e+00 4.186774079433727702e-02
5.548512267461851444e+00 1.100869052232152923e+00 4.329870425849166593e-02
5.548512867012096450e+00 1.062698252000269239e+00 4.182807668627606945e-02
5.548513693497540977e+00 1.127466053690957759e+00 4.436219197045123547e-02
5.553602876559516233e+00 8.655492863873820442e-01 2.849185446297751098e-02
5.553607486414440686e+00 1.133567296005474567e+00 8.436476138063950247e-02
5.554034246036160916e+00 9.149205311906963844e-01 8.268702412021604331e-02
5.554035003916333757e+00 9.282329922960392832e-01 8.337086240602689657e-02
5.554035734583967709e+00 9.247908091934148311e-01 8.331968289954164164e-02
5.554036463744463248e+00 9.094865132357339288e-01 8.245162844385915679e-02
5.554152509062848964e+00 8.738680021867363257e-01 2.874467635467765556e-02
5.554178765150981967e+00 1.142170081786824998e+00 8.522076616904725177e-02
5.554975557178437384e+00 1.126888917690884728e+00 4.001907866211907444e-02
5.555542877674827906e+00 1.116694979777602903e+00 3.970199445637817570e-02
5.555574382370861208e+00 1.033083562521399212e+00 5.976943389942836193e-02
5.558466596175656527e+00 9.918762554887802230e-01 4.172357935807530921e-02
5.560011960554829713e+00 1.030173366190681117e+00 1.276659801218014423e-01
5.562347729126132734e+00 9.844112331250000070e-01 7.808704030813949648e-02
5.562347754014899337e+00 9.741250650809615275e-01 7.752948109499496754e-02
5.562348493603708199e+00 9.855924628814756172e-01 7.831111429572748528e-02
5.562349222897915446e+00 9.806265057623891890e-01 7.817714673494161048e-02
5.564040395511283599e+00 9.686174504429646559e-01 3.271234432548888321e-02
5.565476230175945282e+00 9.936061346199611677e-01 9.119643431507418185e-02
5.565568337121240994e+00 9.567975798184920055e-01 1.103808333944215764e-01
5.566685713766027277e+00 1.026482647331082410e+00 9.631970528091271522e-02
5.566686415953190803e+00 1.024828687221228218e+00 9.602102907144210997e-02
5.566686787194963237e+00 1.044476283032045538e+00 9.830123882394002643e-02
