# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459859.541268 147880516691.000000 171.000000 108460213.345403 95302.468351
2459859.545402 147880240034.000000 284.000000 8532758.013269 94465.659398
2459859.550760 147880240034.000000 195.000000 84445421.837637 95443.735361
2459859.554853 147879964593.000000 304.000000 15365904.600277 95146.205537
2459860.041056 147860435067.000000 171.000000 105782350.857132 95266.905134
2459860.045188 147860163866.000000 284.000000 8645238.571476 94502.269855
2459860.050550 147860163866.000000 195.000000 82504926.903621 95425.134321
2459860.054656 147859880260.000000 304.000000 15435675.220119 95104.049631
2459860.541668 147840450398.000000 171.000000 107945443.388110 95318.574158
2459860.545790 147840169153.000000 284.000000 8666175.615482 94510.138754
2459860.551512 147840169153.000000 195.000000 84187603.239853 95456.147653
2459860.555603 147839891062.000000 304.000000 15445627.813232 95110.009870
2459861.041191 147820541975.000000 171.000000 110849704.303779 95407.964195
2459861.045312 147820266225.000000 284.000000 8596881.231909 94552.578476
2459861.541069 147800735544.000000 171.000000 109227010.672977 95418.106287
2459861.545198 147800450973.000000 284.000000 8421492.674189 94560.451980
2459861.550544 147800450973.000000 195.000000 85462160.854661 95466.952362
2459861.554642 147800182905.000000 304.000000 15208436.699207 95110.580303
2459862.041433 147781010637.000000 171.000000 111841717.748305 95508.095159
2459862.050923 147780747104.000000 195.000000 86122525.048342 95505.194868
2459862.055016 147780469243.000000 304.000000 15350091.407338 95123.857000
2459862.540199 147761392225.000000 171.000000 109840820.554682 95532.921209
2459862.549658 147761116778.000000 195.000000 86181739.793186 95524.076895
2459862.553749 147760843486.000000 304.000000 15424818.029598 95108.065954
2459863.039783 147741870122.000000 171.000000 111177630.959323 95609.201870
2459863.043905 147741599278.000000 284.000000 8324314.495647 94751.280690
2459863.049242 147741599278.000000 195.000000 85687686.851141 95571.922786
2459863.053349 147741330589.000000 304.000000 14946897.109851 95160.664235
2459863.541589 147722437811.000000 171.000000 109278426.011465 95584.957801
2459863.545710 147722171626.000000 284.000000 8210330.187230 94748.685591
2459863.551070 147722171626.000000 195.000000 84138655.623845 95565.160813
2459863.555170 147721891136.000000 304.000000 14802337.973731 95151.900143
2459864.040987 147703100932.000000 171.000000 109063289.459189 95608.304322
2459864.045130 147702838251.000000 284.000000 8102146.673445 94764.944978
2459864.050461 147702838251.000000 195.000000 83684424.305458 95633.089592
2459864.054556 147702562511.000000 304.000000 14611452.114174 95240.523938
2459864.545165 147683589784.000000 284.000000 7959695.452229 94824.911454
2459864.550509 147683589784.000000 195.000000 83173464.995142 95637.417897
2459864.554602 147683332801.000000 304.000000 14398743.575648 95388.737626
2459865.044201 147664461531.000000 284.000000 8012497.600413 94957.696809
2459865.049549 147664461531.000000 195.000000 82757028.384452 95665.044227
2459865.053647 147664191713.000000 304.000000 14356158.491032 95467.863517
2459865.539643 147645679078.000000 171.000000 106830217.092386 95776.704451
2459865.543763 147645424540.000000 284.000000 7931359.243321 94983.335424
2459865.553207 147645157077.000000 304.000000 14392687.638573 95476.097364
2459866.048979 147626483246.000000 195.000000 81587890.234439 95787.569510
2459866.053068 147626218175.000000 304.000000 14009445.743682 95542.920906
2459866.539458 147607904701.000000 171.000000 100657294.794276 95774.181638
2459866.543576 147607638524.000000 284.000000 7520965.227928 95159.072550
2459866.548938 147607638524.000000 195.000000 78779893.819855 95793.578507
2459866.553042 147607375907.000000 304.000000 13797084.373229 95691.432989
2459867.039418 147589155341.000000 171.000000 99240680.641753 95709.134745
2459867.043534 147588891666.000000 284.000000 7268621.208046 95174.702185
2459867.048885 147588891666.000000 195.000000 76313203.149410 95799.737346
2459867.052971 147588630153.000000 304.000000 13504528.209029 95796.922704
2459867.541593 147570505607.000000 171.000000 99888901.340054 95801.915165
2459867.545727 147570256501.000000 284.000000 7085689.193732 95248.369824
2459867.551067 147570256501.000000 195.000000 75751527.378452 95975.917714
2459867.555154 147569996131.000000 304.000000 13475662.316619 101770.268756
2459868.041724 147551966940.000000 171.000000 101053703.382942 95884.454163
2459868.045856 147551718956.000000 284.000000 6884058.550516 95361.551007
2459868.051186 147551718956.000000 195.000000 75094190.589939 96125.162339
2459868.541692 147533522911.000000 171.000000 98235612.656977 96051.076422
2459868.545811 147533276135.000000 284.000000 6992030.861044 95391.293792
2459868.551150 147533276135.000000 195.000000 73090036.989596 96168.567117
2459868.555235 147533015209.000000 304.000000 13484251.195810 95928.454999
2459869.040901 147515189011.000000 171.000000 102870951.151491 96146.189401
2459869.045012 147514925699.000000 284.000000 6861504.734012 95427.386120
2459869.050356 147514925699.000000 195.000000 74468958.593252 96207.130721
2459869.054458 147514679280.000000 304.000000 13502598.709467 96037.519873
2459869.541095 147496942571.000000 171.000000 100967041.264179 96095.391737
2459869.550557 147496693780.000000 195.000000 73439029.361709 96232.560946
2459869.554647 147496447153.000000 304.000000 13487764.301984 96073.563621
2459870.041046 147478813496.000000 171.000000 100142820.596353 96134.372946
2459870.045168 147478562961.000000 284.000000 6960411.533138 95564.672879
2459870.050508 147478562961.000000 195.000000 73739406.776017 96203.032562
2459870.054600 147478299972.000000 304.000000 13596168.412283 96098.833449
2459870.541939 147460771496.000000 171.000000 101203592.031630 96123.373518
2459870.546063 147460526549.000000 284.000000 6943428.518997 95731.609386
2459870.551425 147460526549.000000 195.000000 73466460.011011 96191.664447
2459871.041875 147442843023.000000 171.000000 102167014.956856 96230.219956
2459871.046016 147442589176.000000 284.000000 6649451.617493 95640.541550
2459871.051355 147442589176.000000 195.000000 73845298.440226 96218.524378
2459871.055451 147442343058.000000 304.000000 13162202.498984 96256.808702
2459871.541217 147425012175.000000 171.000000 99820507.497504 96216.965018
2459871.545505 147424762309.000000 284.000000 6472763.213600 95829.898098
2459871.550853 147424762309.000000 195.000000 71029496.586215 96281.706184
2459871.554957 147424514609.000000 304.000000 13058762.864585 96279.801255
2459872.041462 147407280068.000000 171.000000 95772420.323951 96175.973471
2459872.050923 147407034181.000000 195.000000 69498175.440281 96212.930365
2459872.055005 147406790461.000000 304.000000 13057029.125595 96358.889582
2459872.540941 147389652347.000000 171.000000 93785308.916398 96103.025141
2459872.545060 147389410460.000000 284.000000 6309081.431566 95936.595875
2459872.550393 147389410460.000000 195.000000 70515575.081815 96245.475592
2459872.554475 147389163579.000000 304.000000 13194137.541339 96493.794464
2459873.040540 147372128240.000000 171.000000 95118940.879097 96161.192056
2459873.044678 147371890395.000000 284.000000 6139838.078274 95940.948499
2459873.050006 147371890395.000000 195.000000 68008996.316087 96176.350579
2459873.054088 147371645775.000000 304.000000 13065259.812106 96491.351102
2459873.540476 147354715068.000000 171.000000 93477684.122087 96125.588101
2459873.544763 147354468697.000000 284.000000 6164380.006175 95962.354766
2459873.550114 147354468697.000000 195.000000 67759243.085445 96177.997303
2459873.554209 147354228187.000000 304.000000 13100844.189432 96534.291225
2459874.040265 147337392474.000000 171.000000 93292158.366465 96112.432197
2459874.044399 147337155429.000000 284.000000 6080893.092075 95855.407250
2459874.049727 147337155429.000000 195.000000 67712075.811987 96368.908657
2459874.053821 147336917241.000000 304.000000 12984113.536367 96565.843860
2459874.551400 147319941573.000000 195.000000 66425543.281446 96328.017412
2459874.555495 147319705756.000000 304.000000 13161750.315921 96616.807862
2459875.041631 147303066007.000000 171.000000 91820980.349426 96054.645251
2459875.045752 147302833587.000000 284.000000 6000826.413756 95908.864617
2459875.051101 147302833587.000000 195.000000 66450432.729208 96328.019036
2459875.055185 147302596340.000000 304.000000 12921493.760749 96717.329050
2459875.544764 147285822366.000000 284.000000 5974763.809995 95812.096086
2459875.550090 147285822366.000000 195.000000 66032399.062242 96321.479950
2459875.554185 147285594562.000000 304.000000 12773793.478116 96727.073502
2459876.040255 147269161915.000000 171.000000 89936917.113783 96054.042891
2459876.044365 147268919578.000000 284.000000 6033525.991364 95884.530687
2459876.049715 147268919578.000000 195.000000 65893176.160116 96321.499704
2459876.053805 147268690339.000000 304.000000 12688856.943096 96704.479024
2459876.540319 147252357895.000000 171.000000 87850467.340323 96040.975509
2459876.544435 147252125070.000000 284.000000 6249689.800462 101455.689110
2459876.549773 147252125070.000000 195.000000 64804245.073888 96317.130313
2459876.553855 147251890359.000000 304.000000 12701766.716908 96700.222252
2459877.049243 147235426743.000000 195.000000 66854816.789610 96320.026783
2459877.053326 147235194721.000000 304.000000 12846894.881514 102635.744233
2459877.541216 147219063636.000000 171.000000 91183238.203733 96041.200578
2459877.545508 147218834962.000000 284.000000 6562621.518131 101314.530087
2459877.550851 147218834962.000000 195.000000 68745842.039041 96347.146528
2459877.554958 147218604282.000000 304.000000 13107714.391289 96727.646008
2459878.041347 147202571140.000000 171.000000 91024807.381402 96010.594473
2459878.045458 147202348004.000000 284.000000 6729299.663640 101285.467990
2459878.050801 147202348004.000000 195.000000 68354181.277536 96393.199980
2459878.054887 147202116018.000000 304.000000 13038805.392668 102616.541073
2459878.541352 147186185251.000000 171.000000 90817787.076600 95985.892365
2459878.545412 147185952353.000000 284.000000 6983091.291117 101248.995183
2459878.550754 147185952353.000000 195.000000 69308121.764166 96371.503691
2459878.554839 147185725924.000000 304.000000 13252079.544300 102663.187275
2459879.041426 147169892610.000000 171.000000 93123932.023627 95841.242916
2459879.045546 147169665272.000000 284.000000 7186709.034621 101145.203602
2459879.050893 147169665272.000000 195.000000 71549036.097863 96398.044562
2459879.054998 147169440109.000000 304.000000 13428821.956789 96804.598147
2459879.540784 147153702754.000000 171.000000 96405480.474492 95793.544738
2459879.544901 147153483322.000000 284.000000 7332877.328822 101121.946006
2459879.550241 147153483322.000000 195.000000 73419505.878875 96327.840413
2459880.040660 147137615641.000000 171.000000 69223.946583 94954.707256
2459880.044654 147137395235.000000 284.000000 7502766.922329 101056.556673
2459880.054090 147137172531.000000 304.000000 13688270.994710 102674.187068
2459880.540559 147121634651.000000 171.000000 100872843.462366 95811.000068
2459880.544666 147121415543.000000 284.000000 7614372.790204 101056.105970
2459880.550031 147121415543.000000 195.000000 76289013.190180 96256.570227
2459880.554115 147121187488.000000 304.000000 13871020.775937 102523.390974
2459881.040782 147105749178.000000 171.000000 102958824.971768 95830.992087
2459881.044901 147105526821.000000 284.000000 7629702.791360 100969.082539
2459881.050240 147105526821.000000 195.000000 78359340.555228 96281.376431
2459881.054335 147105306639.000000 304.000000 14022138.217948 102441.738719
2459881.541486 147089958320.000000 171.000000 106645232.557356 95870.185095
2459881.545633 147089737305.000000 284.000000 7590147.740081 100939.138285
2459881.550992 147089737305.000000 195.000000 78785887.833087 96291.924357
2459881.555095 147089524979.000000 304.000000 14193097.380921 102455.708375
2459882.041344 147074272016.000000 171.000000 105493560.479513 95816.091066
2459882.045463 147074054199.000000 284.000000 7713161.628445 95317.133972
2459882.050819 147074054199.000000 195.000000 78219817.260349 96289.962977
2459882.054908 147073838558.000000 304.000000 14373329.601273 102459.340572
2459882.540933 147058687189.000000 171.000000 106699450.135094 95789.224830
2459882.545080 147058466052.000000 284.000000 7861488.335951 95201.497972
2459882.550413 147058466052.000000 195.000000 79749342.841337 96317.930041
2459882.554501 147058251850.000000 304.000000 14471748.457615 102409.591568
2459883.040149 147043189732.000000 171.000000 108773767.173560 95701.458255
2459883.044269 147042976499.000000 284.000000 7830425.755158 100733.959345
2459883.049603 147042976499.000000 195.000000 80299173.990501 96272.353155
2459883.053711 147042765443.000000 304.000000 14487038.204336 102387.426309
2459883.540291 147027801617.000000 171.000000 107107665.655977 95701.148753
2459883.544425 147027585141.000000 284.000000 7910469.506402 100729.635141
2459883.549759 147027585141.000000 195.000000 79481837.869962 96233.021961
2459883.553856 147027370843.000000 304.000000 14596531.804924 102382.399743
2459884.039971 147012507214.000000 171.000000 108072607.100010 95671.022444
2459884.044098 147012293868.000000 284.000000 7947082.989668 100731.591830
2459884.049261 147012293868.000000 195.000000 79003250.000098 96267.364928
2459884.053352 147012082699.000000 304.000000 14420234.627512 102246.833604
2459884.541292 146997310437.000000 171.000000 108596045.994171 95647.690465
2459884.550781 146997100225.000000 195.000000 80508110.128986 96178.131965
2459884.554880 146996887209.000000 304.000000 14474590.660831 102263.462818
2459885.041256 146982206371.000000 171.000000 106565237.936506 95620.566527
2459885.045377 146981999321.000000 284.000000 7706768.043713 94981.401024
2459885.050714 146981999321.000000 195.000000 77839397.538028 96161.747610
2459885.054802 146981788234.000000 304.000000 14299461.152099 102249.146265
2459885.545529 146966990498.000000 284.000000 7849719.545038 95041.917942
2459885.550872 146966990498.000000 195.000000 79381817.377116 96031.881110
2459885.554969 146966788842.000000 304.000000 14695480.316851 96251.920636
2459886.041442 146952296535.000000 171.000000 108136898.777377 95548.487455
2459886.045564 146952090844.000000 284.000000 7778284.194926 94956.955969
2459886.050909 146952090844.000000 195.000000 79289893.782276 95975.554885
2459886.055010 146951882188.000000 304.000000 14577965.776312 96236.235978
2459886.541341 146937483016.000000 171.000000 106970970.709456 95539.724223
2459886.545472 146937281544.000000 284.000000 7822856.984107 95035.309200
2459886.550817 146937281544.000000 195.000000 79497138.311847 96020.171587
2459886.554905 146937076168.000000 304.000000 14587419.671221 96265.065167
2459887.040887 146922768843.000000 171.000000 105088326.487481 95495.880918
2459887.045013 146922565475.000000 284.000000 7696321.361748 94952.009211
2459887.050348 146922565475.000000 195.000000 78580732.735926 95942.233095
2459887.054437 146922364285.000000 304.000000 14377883.732128 96230.672711
2459887.540892 146908144622.000000 171.000000 104632434.173091 95508.649144
2459887.545025 146907945386.000000 284.000000 7882227.636523 94931.454281
2459887.550369 146907945386.000000 195.000000 78947746.362593 96001.783685
2459888.041184 146893617361.000000 171.000000 106257728.657871 95524.231420
2459888.045307 146893416284.000000 284.000000 8011232.468425 94880.599769
2459888.050668 146893416284.000000 195.000000 80188572.624522 95977.261441
2459888.054756 146893217386.000000 304.000000 14628979.789928 96148.791870
2459888.541665 146879187171.000000 171.000000 102432491.798235 95449.949684
2459888.545785 146878990234.000000 284.000000 8113730.848148 94833.298136
2459888.551117 146878990234.000000 195.000000 78854625.425132 95946.686772
2459888.555220 146878784173.000000 304.000000 14830697.868631 96066.656725
2459889.041870 146864842038.000000 171.000000 103133718.386292 95505.286033
2459889.045990 146864649257.000000 284.000000 8128347.426698 94706.033844
2459889.051338 146864649257.000000 195.000000 80059287.208227 96013.216254
2459889.540621 146850597544.000000 171.000000 106134812.480352 95463.768218
2459889.544744 146850403447.000000 284.000000 8007272.377602 94695.342634
2459889.550095 146850403447.000000 195.000000 80979564.226395 95990.757522
2459889.554188 146850205731.000000 304.000000 14900358.561619 95987.935887
2459890.044052 146836250199.000000 284.000000 7897945.573326 94662.885523
2459890.049242 146836250199.000000 195.000000 80437163.063608 96108.821151
2459890.053336 146836056926.000000 304.000000 14548483.263212 95922.356919
2459890.544166 146822191800.000000 284.000000 7901639.457326 94661.842206
2459890.549536 146822191800.000000 195.000000 79344347.786713 96098.217703
2459890.553626 146821997063.000000 304.000000 14719188.373018 95807.735298
2459891.039716 146808422070.000000 171.000000 105024888.515269 95547.321190
2459891.043840 146808229539.000000 284.000000 7987675.978395 94611.521194
2459891.049204 146808229539.000000 195.000000 81336383.481448 96237.346721
2459891.053314 146808033529.000000 304.000000 14625281.408540 95759.104904
2459891.541823 146794540782.000000 171.000000 104672203.617981 95736.788563
2459891.545969 146794346861.000000 284.000000 7929691.103911 94579.658024
2459891.551316 146794346861.000000 195.000000 80606682.776657 96147.375614
2459891.555430 146794155228.000000 304.000000 14724771.785156 95735.764385
2459892.041552 146780749865.000000 171.000000 102875021.067410 95722.093488
2459892.045675 146780560375.000000 284.000000 7656453.471194 94579.899436
2459892.051019 146780560375.000000 195.000000 80438552.296703 96131.855235
2459892.541283 146767059330.000000 171.000000 102184066.688315 95714.306239
2459892.545399 146766868337.000000 284.000000 7488991.433522 94538.877374
2459892.550764 146766868337.000000 195.000000 79540671.972634 96069.882592
2459892.554876 146766674024.000000 304.000000 14433087.634691 95685.204618
2459893.040883 146753449703.000000 171.000000 99328304.704710 95675.503763
2459893.045017 146753262966.000000 284.000000 7431194.930921 94514.446508
2459893.050336 146753262966.000000 195.000000 76554430.225217 96025.180643
2459893.054434 146753072961.000000 304.000000 14347022.750714 95659.329066
2459893.541041 146739934739.000000 171.000000 97059905.940387 95606.406807
2459893.550507 146739746380.000000 195.000000 76207211.863651 96003.436428
2459893.554599 146739554804.000000 304.000000 14325092.384833 95631.652610
2459894.040857 146726504172.000000 171.000000 96646063.666516 95603.397259
2459894.044974 146726314747.000000 284.000000 7449215.459614 94473.141478
2459894.050324 146726314747.000000 195.000000 76111234.457764 95988.402622
2459894.054416 146726132852.000000 304.000000 14261883.854260 95550.380854
2459894.540716 146713165244.000000 171.000000 95799228.843427 95635.812390
2459894.544844 146712979522.000000 284.000000 7455033.883598 94486.896981
2459894.550190 146712979522.000000 195.000000 75688574.159325 96003.414381
2459894.554283 146712795983.000000 304.000000 14355586.023774 95638.272792
2459895.040734 146699910487.000000 171.000000 93597523.759372 95573.775518
2459895.044853 146699723121.000000 284.000000 7245079.480416 94475.605915
2459895.050200 146699723121.000000 195.000000 72327347.322930 95867.418972
2459895.054289 146699543982.000000 304.000000 14054124.068964 95606.392220
2459895.541729 146686745522.000000 171.000000 95145096.921105 95594.341085
2459895.545850 146686561727.000000 284.000000 7241022.636909 94398.537790
2459895.551197 146686561727.000000 195.000000 72552658.252460 95864.928982
2459896.041575 146673666617.000000 171.000000 95872338.075571 95632.663027
2459896.051041 146673487335.000000 195.000000 73790210.654664 95811.802922
2459896.055130 146673304101.000000 304.000000 13977419.571184 95411.457591
2459896.540916 146660672832.000000 171.000000 95053286.909203 95633.208442
2459896.545031 146660496030.000000 284.000000 7076340.119785 94452.949818
2459896.554473 146660311249.000000 304.000000 13999275.282429 95399.610527
2459897.040493 146647768485.000000 171.000000 94895559.400240 95643.412337
2459897.044604 146647585097.000000 284.000000 7025004.218364 94445.174992
2459897.049947 146647585097.000000 195.000000 71343760.771449 95778.724975
2459897.054057 146647408919.000000 304.000000 13769567.497434 101460.638314
2459897.540146 146634946130.000000 171.000000 95443369.478206 95649.789464
2459897.544276 146634765036.000000 284.000000 7131820.497120 94440.792049
2459897.549618 146634765036.000000 195.000000 72992852.314322 95856.476259
2459898.040221 146622207705.000000 171.000000 96326312.421964 95704.488999
2459898.044346 146622036448.000000 284.000000 6884893.103113 94439.937962
2459898.049678 146622036448.000000 195.000000 72162714.191790 95828.188675
2459898.053783 146621861064.000000 304.000000 13701461.271048 95363.655083
2459898.541834 146609560586.000000 171.000000 96060116.262619 95694.493955
2459898.545951 146609386603.000000 284.000000 7017044.479563 94460.393820
2459898.551292 146609386603.000000 195.000000 72576552.180055 95832.709437
2459898.555377 146609208450.000000 304.000000 13645399.248848 95344.458388
2459899.041614 146596996111.000000 171.000000 97622844.005917 95732.269249
2459899.051068 146596824205.000000 195.000000 72671918.907061 95744.987626
2459899.055153 146596643281.000000 304.000000 13466673.372627 95335.128881
2459899.545877 146584340952.000000 284.000000 7269855.085949 94453.566103
2459899.551219 146584340952.000000 195.000000 73140181.597739 95749.173888
2459899.555308 146584168466.000000 304.000000 13518729.957166 95328.915304
2459900.041321 146572111624.000000 171.000000 94089743.524088 95698.778914
2459900.045454 146571945407.000000 284.000000 7213669.127195 94495.161304
2459900.050785 146571945407.000000 195.000000 71738558.366028 95723.107971
2459900.054889 146571774895.000000 304.000000 13486814.392943 95253.439933
2459900.541081 146559801288.000000 171.000000 93378970.213719 95736.797056
2459900.545200 146559630522.000000 284.000000 7190883.806771 94502.791952
2459900.550545 146559630522.000000 195.000000 70173408.199124 95640.687429
2459900.554628 146559461939.000000 304.000000 13335111.426136 95248.330775
2459901.040502 146547571808.000000 171.000000 94198401.924960 95756.301357
2459901.044644 146547404935.000000 284.000000 7041337.502379 94510.069401
2459901.049943 146547404935.000000 195.000000 69876627.160067 95632.178083
2459901.054028 146547231701.000000 304.000000 13540923.325625 95260.494906
2459901.540740 146535424485.000000 171.000000 96044001.465713 95774.428967
2459901.544865 146535257541.000000 284.000000 6964582.358683 94512.188031
2459901.550226 146535257541.000000 195.000000 69032664.134917 95623.633007
2459902.040215 146523366913.000000 171.000000 93256980.305433 95745.242207
2459902.044369 146523201908.000000 284.000000 6477611.651059 94523.623455
2459902.049683 146523201908.000000 195.000000 67446540.173746 95607.317212
2459902.541828 146511392158.000000 171.000000 91866382.056274 95735.816194
2459902.545951 146511222463.000000 284.000000 6410117.328524 94510.003184
2459902.551292 146511222463.000000 195.000000 66460677.674056 95603.625008
2459902.555392 146511059355.000000 304.000000 13110731.328065 95243.776814
2459903.045705 146499338040.000000 284.000000 6358608.319284 94512.384679
2459903.051044 146499338040.000000 195.000000 64553958.874336 95579.582337
2459903.055128 146499170180.000000 304.000000 13078276.236981 95245.473405
2459903.541873 146487690312.000000 171.000000 90283489.940975 95720.750837
2459903.546028 146487526579.000000 284.000000 6281476.864177 94529.100624
2459903.551365 146487526579.000000 195.000000 64097220.224530 95567.959913
2459903.555468 146487365030.000000 304.000000 13024632.104181 95239.195721
2459904.045663 146475800739.000000 284.000000 6178583.857955 94531.604925
2459904.051004 146475800739.000000 195.000000 62844622.564715 95554.416172
2459904.055086 146475645503.000000 304.000000 12827980.790776 95255.188319
2459904.541272 146464327641.000000 171.000000 87510146.051538 95692.230177
2459904.545407 146464165565.000000 284.000000 6206818.497052 94539.723150
2459904.550715 146464165565.000000 195.000000 52974915.606793 95554.252273
2459904.554814 146464009838.000000 304.000000 12871080.375067 95265.555175
2459905.040551 146452769864.000000 171.000000 89186667.819007 95712.063456
2459905.050010 146452611435.000000 195.000000 64957559.117659 95651.469722
2459905.054094 146452455191.000000 304.000000 12830819.440477 95237.147583
2459905.541924 146441303111.000000 171.000000 88234391.318308 95780.142204
2459905.551403 146441144165.000000 195.000000 64893535.377677 95670.774827
2459905.555487 146440987403.000000 304.000000 12872855.839321 95250.510215
2459906.041470 146429918567.000000 171.000000 85845492.162412 95761.735576
2459906.045601 146429759126.000000 284.000000 6575987.942619 94625.320568
2459906.050940 146429759126.000000 195.000000 64935859.426694 95671.383603
2459906.055042 146429605853.000000 304.000000 12886902.142593 95249.139632
2459906.541465 146418620525.000000 171.000000 87993614.281934 95788.290050
2459906.545581 146418464560.000000 284.000000 6540861.549987 107154.928925
2459906.550922 146418464560.000000 195.000000 64297520.628174 95665.811376
2459906.555016 146418310779.000000 304.000000 13002477.952035 95272.490241
2459907.041077 146407406432.000000 171.000000 87291493.474922 95801.189920
2459907.045198 146407253891.000000 284.000000 6564925.807218 94728.440678
2459907.050538 146407253891.000000 195.000000 64288028.626462 95670.494785
2459907.054622 146407096527.000000 304.000000 12710818.668216 101394.520968
2459907.540309 146396275658.000000 171.000000 87306619.155753 95815.976661
2459907.544425 146396126513.000000 284.000000 6497080.525203 94749.805131
2459907.549764 146396126513.000000 195.000000 64486729.790252 95681.094239
2459907.553859 146395968713.000000 304.000000 12888615.553911 95269.060706
2459908.040465 146385233706.000000 171.000000 85514953.184762 95794.071942
2459908.044583 146385077142.000000 284.000000 6544667.400589 100529.864984
2459908.049947 146385077142.000000 195.000000 63350668.186758 95671.143680
2459908.054028 146384926498.000000 304.000000 12818085.024992 95262.675073
2459908.540161 146374274495.000000 171.000000 83958864.951051 95795.276307
2459908.544650 146374121371.000000 284.000000 6381753.502714 100487.974923
2459908.549987 146374121371.000000 195.000000 62934352.113823 95673.774513
2459909.040121 146363403811.000000 171.000000 85908297.062553 95841.587539
2459909.044239 146363250643.000000 284.000000 6361891.773343 100497.964221
2459909.049576 146363250643.000000 195.000000 64667873.295786 95689.804572
2459909.053661 146363099659.000000 304.000000 12596623.769658 101377.375057
2459909.541829 146352612165.000000 171.000000 88055061.365931 95851.715249
2459909.545943 146352464226.000000 284.000000 6305618.015912 100501.115545
2459909.551293 146352464226.000000 195.000000 65589231.442577 95703.440715
2459909.555375 146352313075.000000 304.000000 12878007.612286 95271.474600
2459910.041808 146341908743.000000 171.000000 88725946.341314 95935.904278
2459910.045923 146341760601.000000 284.000000 6268841.241268 100566.958417
2459910.051258 146341760601.000000 195.000000 65704615.253457 95712.765984
2459910.055346 146341614643.000000 304.000000 12789284.182311 101339.749433
2459910.541914 146331296522.000000 171.000000 88293341.534514 95839.677883
2459910.546027 146331148103.000000 284.000000 6327366.045191 100488.868883
2459910.555360 146331000156.000000 304.000000 12678642.345233 101376.978763
2459911.045960 146320618173.000000 284.000000 6237258.690385 100490.552092
2459911.051298 146320618173.000000 195.000000 63279198.690050 95686.373306
2459911.055379 146320478871.000000 304.000000 12611879.065384 101376.929549
2459911.541726 146310326076.000000 171.000000 87765834.210231 95892.253545
2459911.545840 146310182618.000000 284.000000 6282457.787400 100497.116722
2459911.551187 146310182618.000000 195.000000 64472449.563389 95704.955159
2459912.041546 146299973205.000000 171.000000 87235020.736053 95889.120012
2459912.045683 146299825362.000000 284.000000 6134235.022223 100498.554876
2459912.055121 146299685408.000000 304.000000 12424292.292373 101375.960777
2459912.541631 146289706886.000000 171.000000 86105486.385718 95961.822176
2459912.545749 146289566024.000000 284.000000 6175280.841786 100506.899791
2459912.555190 146289427346.000000 304.000000 12457330.321169 95267.252500
2459913.045990 146279388419.000000 284.000000 6191953.121414 100564.811628
2459913.051328 146279388419.000000 195.000000 63877173.481462 95707.443702
2459913.055413 146279250999.000000 304.000000 12545368.723032 95229.307999
2459913.541124 146269450554.000000 171.000000 87163769.440187 95956.563011
2459913.550588 146269313731.000000 195.000000 64514563.758702 95718.690003
2459913.554674 146269164287.000000 304.000000 12543836.446099 101335.676647
2459914.040937 146259448929.000000 171.000000 87505945.904272 95967.807994
2459914.045288 146259314850.000000 284.000000 6569433.111297 100521.644859
2459914.050625 146259314850.000000 195.000000 65573247.910458 95729.299690
2459914.054727 146259182954.000000 304.000000 12647497.844735 95120.401203
2459914.540900 146249557425.000000 171.000000 87371883.393649 95299.623160
2459914.545026 146249411169.000000 284.000000 6514594.048160 100780.613924
2459914.550366 146249411169.000000 195.000000 67322028.005074 95677.397978
2459914.554450 146249282003.000000 304.000000 12880802.853775 95338.615821
2459915.040855 146239747088.000000 171.000000 89657469.497830 95274.770775
2459915.044975 146239603522.000000 284.000000 6500186.897296 100803.199508
2459915.050317 146239603522.000000 195.000000 67345953.209406 95673.933330
2459915.054400 146239477099.000000 304.000000 12941627.613985 95337.037386
2459915.540633 146230034260.000000 171.000000 89351397.579819 95268.783145
2459915.544753 146229894808.000000 284.000000 6570636.971032 100803.800813
2459915.550083 146229894808.000000 195.000000 67040502.325324 95666.872068
2459915.554191 146229757539.000000 304.000000 13459143.401692 95347.709617
2459916.040817 146220420939.000000 171.000000 90948105.343963 95295.584472
2459916.044935 146220286946.000000 284.000000 6757492.240660 95224.367410
2459916.050272 146220286946.000000 195.000000 67477053.565835 95679.788410
2459916.054369 146220153783.000000 304.000000 13364584.654503 95451.879808
2459916.541270 146210893042.000000 171.000000 92135798.233464 95307.831593
2459916.545393 146210761817.000000 284.000000 6903111.386229 95225.878663
2459916.550740 146210761817.000000 195.000000 68522902.240792 95686.301970
2459916.554836 146210634096.000000 304.000000 13607848.932181 95453.608409
2459917.041201 146201478196.000000 171.000000 164758.094887 94496.172758
2459917.045203 146201337270.000000 284.000000 6958209.466142 95235.557164
2459917.050703 146201337270.000000 195.000000 67971428.714074 95680.982123
2459917.054784 146201214964.000000 304.000000 13821536.996259 95569.882190
2459917.544866 146192026336.000000 284.000000 7032484.822623 95133.833339
2459917.550088 146192026336.000000 195.000000 69823716.241902 95707.451379
2459917.554182 146191892992.000000 304.000000 14247581.962774 95129.370496
2459918.040568 146182922106.000000 171.000000 97029156.477422 95357.545887
2459918.044694 146182794439.000000 284.000000 7309328.508166 95130.916656
2459918.050030 146182794439.000000 195.000000 72919128.819716 95730.774623
