# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458395.550874 148174809699.000000 195.000000 30541376.412298 97509.131306
2458396.041234 148149777992.000000 171.000000 66614988.473318 97208.500805
2458396.045480 148149422129.000000 284.000000 1573176.901447 96422.375770
2458396.050769 148149422129.000000 195.000000 30317980.777092 97423.893645
2458396.054841 148149068392.000000 304.000000 10880656.804987 97350.720535
2458396.540964 148124380304.000000 171.000000 67712697.529928 97230.121438
2458396.545053 148124031206.000000 284.000000 1578561.273750 96432.991652
2458396.550359 148124031206.000000 195.000000 31026690.711744 97428.041555
2458396.554656 148123683844.000000 304.000000 10757386.329167 97370.678757
2458397.041115 148099000718.000000 171.000000 67135593.181093 97174.910499
2458397.045211 148098642042.000000 284.000000 1569087.824421 96430.328435
2458397.050510 148098642042.000000 195.000000 31667334.317520 97430.317753
2458397.054585 148098285494.000000 304.000000 10786762.413390 97330.894825
2458397.541857 148073613317.000000 171.000000 67349176.242240 97179.532681
2458397.545956 148073260422.000000 284.000000 1589910.491815 96424.829634
2458397.555340 148072909656.000000 304.000000 10820437.681059 97238.171333
2458398.041551 148048237088.000000 171.000000 68485154.352012 97176.049938
2458398.045647 148047890495.000000 284.000000 1598210.415164 96434.237448
2458398.050945 148047890495.000000 195.000000 32024664.628247 97428.335823
2458398.055010 148047529985.000000 304.000000 10884063.719409 97251.861800
2458398.540909 148022876596.000000 171.000000 68394894.218279 97178.142911
2458398.545010 148022520406.000000 284.000000 1566296.513592 96434.800641
2458398.550311 148022520406.000000 195.000000 31742277.292960 97428.742268
2458399.041137 147997533348.000000 171.000000 68471804.076148 97205.246255
2458399.045236 147997182340.000000 284.000000 1562329.273882 96490.374862
2458399.050534 147997182340.000000 195.000000 31814662.735967 97360.629199
2458399.054587 147996817924.000000 304.000000 10899059.472695 97244.874045
2458399.541925 147972195273.000000 171.000000 68770160.590962 97277.037834
2458399.546039 147971849526.000000 284.000000 1550321.140761 96507.539170
2458399.551354 147971849526.000000 195.000000 31297596.864263 97392.667831
2458399.555414 147971490406.000000 304.000000 10925444.817310 97293.751042
2458400.041089 147946892189.000000 171.000000 68926446.400507 97290.601851
2458400.045188 147946536328.000000 284.000000 1585817.056889 96571.123180
2458400.050486 147946536328.000000 195.000000 32409507.157695 97343.099167
2458400.054542 147946198078.000000 304.000000 11139861.482055 97269.245268
2458400.541069 147921610375.000000 171.000000 70207095.135856 97309.111090
2458400.545106 147921258980.000000 284.000000 1606403.212233 96575.247117
2458400.550343 147921258980.000000 195.000000 33115522.057188 97390.992952
2458400.554348 147920910774.000000 304.000000 10994737.499266 97268.393088
2458401.041059 147896364285.000000 171.000000 71066432.821409 97376.186851
2458401.045108 147896017434.000000 284.000000 1615651.981785 96613.705183
2458401.050347 147896017434.000000 195.000000 33319371.999114 97351.708543
2458401.054340 147895657321.000000 304.000000 11098925.750886 97269.959670
2458401.540762 147871150876.000000 171.000000 70912347.710300 97406.437672
2458401.544792 147870793305.000000 284.000000 1654765.596103 96616.744973
2458401.550061 147870793305.000000 195.000000 33863323.349220 97407.548250
2458401.554054 147870453238.000000 304.000000 11207953.265159 97290.402324
2458402.040512 147845969559.000000 171.000000 70414566.978103 97478.344864
2458402.044249 147845616792.000000 284.000000 1697407.327870 96638.458530
2458402.049448 147845616792.000000 195.000000 32725613.874899 97478.032617
2458402.053439 147845280340.000000 304.000000 11318542.903691 97291.232148
2458402.540521 147820830886.000000 171.000000 71050359.580820 97581.653547
2458402.544555 147820481883.000000 284.000000 1730118.650542 96721.300554
2458402.549811 147820481883.000000 195.000000 32597541.483911 97488.046397
2458402.553804 147820133839.000000 304.000000 11176999.769637 97314.446810
2458403.041923 147795747908.000000 171.000000 71130703.071458 97604.600405
2458403.051283 147795386310.000000 195.000000 32570802.213225 97535.150694
2458403.055345 147795042099.000000 304.000000 11064746.612789 97326.843545
2458403.540853 147770698773.000000 171.000000 71576305.979185 97681.194457
2458403.545146 147770355120.000000 284.000000 1741096.466763 96764.523788
2458403.550448 147770355120.000000 195.000000 32976454.824433 97557.562338
2458403.554522 147769999665.000000 304.000000 11124475.555044 97396.896679
2458404.041127 147745707573.000000 171.000000 73889097.536257 97800.219750
2458404.045230 147745352829.000000 284.000000 1734391.006419 96932.279623
2458404.054582 147745015389.000000 304.000000 11210642.627958 97590.087905
2458404.540573 147720769618.000000 171.000000 74020886.931256 97797.699906
2458404.544692 147720417835.000000 284.000000 1718698.275606 96885.989570
2458404.550000 147720417835.000000 195.000000 33340470.936149 97570.981093
2458404.554074 147720066887.000000 304.000000 11222034.350568 97539.708205
2458405.040827 147695876948.000000 171.000000 75113574.351016 97859.753613
2458405.044932 147695541967.000000 284.000000 1672153.834486 97000.322272
2458405.050245 147695541967.000000 195.000000 33856643.145222 97648.228397
2458405.054300 147695194073.000000 304.000000 11322487.740083 97659.949420
2458405.540120 147671065830.000000 171.000000 74089716.057990 97903.737625
2458405.544491 147670717604.000000 284.000000 1658015.083580 97167.606563
2458405.549803 147670717604.000000 195.000000 33364788.258166 97754.144002
2458405.553857 147670371529.000000 304.000000 11374566.011120 97863.518878
2458406.039993 147646297704.000000 171.000000 74151745.553931 98077.692841
2458406.044095 147645966368.000000 284.000000 1627548.808648 97288.633946
2458406.049394 147645966368.000000 195.000000 33474242.883282 97868.762476
2458406.053451 147645622218.000000 304.000000 11185986.892408 97961.762324
2458406.539837 147621606862.000000 171.000000 73979904.366077 98063.155962
2458406.543938 147621277527.000000 284.000000 1604208.092471 97288.508392
2458406.549228 147621277527.000000 195.000000 33009883.396171 97838.573710
2458406.553287 147620933982.000000 304.000000 11158028.513489 97961.629079
2458407.040067 147596999410.000000 171.000000 73771714.442201 98071.575667
2458407.044166 147596655878.000000 284.000000 1596595.953564 97323.807096
2458407.049467 147596655878.000000 195.000000 32279188.620338 97896.921540
2458407.053523 147596314503.000000 304.000000 11099224.005204 98080.564252
2458407.541466 147572448049.000000 171.000000 73139537.314400 97828.031327
2458407.545571 147572105347.000000 284.000000 1555517.751236 97465.073184
2458407.550869 147572105347.000000 195.000000 31994345.141910 97934.590534
2458407.554932 147571763292.000000 304.000000 10980019.168958 98117.143172
2458408.041517 147547985486.000000 171.000000 73480934.823645 97814.422728
2458408.045620 147547642202.000000 284.000000 1553906.187275 97546.337434
2458408.050935 147547642202.000000 195.000000 31572960.223003 97972.376489
2458408.054992 147547301076.000000 304.000000 10965597.717963 98136.373317
2458408.541120 147523599004.000000 171.000000 71722970.981311 97803.684124
2458408.545248 147523255227.000000 284.000000 1530805.134291 97596.089243
2458408.554608 147522913612.000000 304.000000 10947430.085017 98249.794566
2458409.040664 147499288277.000000 171.000000 72347022.852722 97890.915447
2458409.044769 147498958774.000000 284.000000 1522830.343950 97726.145708
2458409.050071 147498958774.000000 195.000000 31441491.365992 98144.266113
2458409.541187 147475069860.000000 171.000000 73074072.580278 97960.065460
2458409.545286 147474740060.000000 284.000000 1521482.161953 97752.031986
2458409.550585 147474740060.000000 195.000000 31624518.477179 98196.811828
2458410.052337 147450283749.000000 171.000000 72351258.366400 98047.756184
2458410.056453 147450283749.000000 284.000000 1511422.951453 97791.323328
2458410.061761 147449947528.000000 195.000000 31403275.638465 98381.504657
2458410.065846 147449947528.000000 304.000000 11103835.262432 98536.475946
2458410.541494 147426921098.000000 171.000000 72903035.468970 97896.674356
2458410.545565 147426589499.000000 284.000000 1485938.804878 97796.363396
2458410.554935 147426251125.000000 304.000000 11044808.326525 98588.259572
2458411.040814 147402981332.000000 171.000000 71631864.830094 97903.132660
2458411.044919 147402653695.000000 284.000000 1504406.013564 98008.678812
2458411.050232 147402653695.000000 195.000000 30957091.156099 98442.198557
2458411.054311 147402319281.000000 304.000000 11009840.439175 98632.002659
2458411.540745 147379147782.000000 171.000000 71376995.837129 98162.447647
2458411.544851 147378816969.000000 284.000000 1537664.782317 98044.933954
2458411.550150 147378816969.000000 195.000000 31753380.704489 98583.258016
2458411.554205 147378486559.000000 304.000000 11047431.619968 98649.890252
2458412.039462 147355416128.000000 171.000000 72704169.807507 98234.780501
2458412.043586 147355082266.000000 284.000000 1556928.179984 98080.223098
2458412.048870 147355082266.000000 195.000000 32236353.867040 98625.405358
2458412.052927 147354757723.000000 304.000000 11056023.880255 98852.015092
2458412.539491 147331786684.000000 171.000000 72178880.453313 98177.871875
2458412.543812 147331460505.000000 284.000000 1593224.996322 98072.741967
2458412.549124 147331460505.000000 195.000000 32690829.019229 98596.514113
2458412.553179 147331133035.000000 304.000000 11265019.884744 98838.101157
2458413.039336 147308269404.000000 171.000000 72707890.240683 98189.862870
2458413.043446 147307942237.000000 284.000000 1651897.700533 98103.526707
2458413.048749 147307942237.000000 195.000000 33107114.785428 98652.128068
2458413.052803 147307617243.000000 304.000000 11102114.105449 98898.570942
2458413.538274 147284869874.000000 171.000000 72302641.906721 98227.357175
2458413.542358 147284545253.000000 284.000000 1669379.752512 98299.895645
2458413.547657 147284545253.000000 195.000000 33320792.080349 98439.896107
2458413.551719 147284215755.000000 304.000000 11085835.115919 98950.193290
2458414.058115 147260929587.000000 171.000000 71373716.410895 98210.365466
2458414.062212 147260611957.000000 284.000000 1682246.217482 98381.637699
2458414.067534 147260285642.000000 195.000000 33312148.597955 98367.561528
2458414.071556 147260285642.000000 304.000000 11059989.491194 99195.830133
2458415.400886 147198790453.000000 195.000000 32908585.706731 98354.113976
2458415.541937 147192431587.000000 171.000000 72135043.128535 98214.232712
2458415.546039 147192121225.000000 284.000000 1640830.184153 98359.728142
2458415.551356 147192121225.000000 195.000000 32922275.775486 98371.241407
2458415.555417 147191802103.000000 304.000000 11029385.172677 99195.577405
2458416.046021 147169320851.000000 284.000000 1589964.792875 98440.718843
2458416.051324 147169320851.000000 195.000000 32410967.798644 98428.693530
2458416.055380 147169004862.000000 304.000000 11028407.472007 99220.580338
2458416.541919 147146971468.000000 171.000000 69970698.959028 98315.662936
2458416.546038 147146659342.000000 284.000000 1543000.340299 98612.782356
2458416.551339 147146659342.000000 195.000000 31480868.776159 98416.191242
2458416.555393 147146349396.000000 304.000000 11069158.468707 99319.736671
2458417.040674 147124441117.000000 171.000000 68592682.282825 98273.802927
2458417.044778 147124128267.000000 284.000000 1501989.037049 98663.642650
2458417.050078 147124128267.000000 195.000000 30855484.389501 98354.523958
2458417.054131 147123817599.000000 304.000000 10946430.365569 99353.864089
2458417.540485 147102042608.000000 171.000000 68688605.255972 98257.266588
2458417.544576 147101735942.000000 284.000000 1489231.988381 98624.325162
2458417.550123 147101735942.000000 195.000000 30704835.856669 98343.059969
2458417.554174 147101424689.000000 304.000000 10938451.326612 99342.837845
2458418.040592 147079787560.000000 171.000000 69812373.663695 98212.695427
2458418.044684 147079480430.000000 284.000000 1472172.688668 98801.979908
2458418.050001 147079480430.000000 195.000000 30729662.863055 98325.440161
2458418.054055 147079171162.000000 304.000000 11063169.139566 99317.846484
2458418.541932 147057675640.000000 171.000000 68990307.935337 98270.260408
2458418.546045 147057370545.000000 284.000000 1458348.899387 98764.557540
2458418.551343 147057370545.000000 195.000000 30242756.291855 98298.076751
2458418.555397 147057060942.000000 304.000000 10919285.741268 99343.720882
2458419.041952 147035705563.000000 171.000000 69049710.845058 98334.960639
2458419.046059 147035395862.000000 284.000000 1459698.841018 98884.641809
2458419.051362 147035395862.000000 195.000000 30216160.784408 98316.802969
2458419.055415 147035095001.000000 304.000000 11090371.356624 99489.807692
2458419.541584 147013881707.000000 171.000000 69266885.998249 98317.719410
2458419.545703 147013574130.000000 284.000000 1468330.028323 98887.161860
2458419.551184 147013574130.000000 195.000000 30391933.975753 98309.328148
2458419.555246 147013273239.000000 304.000000 10903439.001669 99398.740586
2458420.041458 146992205322.000000 171.000000 69088846.059412 98345.974270
2458420.045564 146991899931.000000 284.000000 1464319.328982 98905.647739
2458420.050859 146991899931.000000 195.000000 29768156.864312 98319.300447
2458420.054933 146991601285.000000 304.000000 10878552.639262 99439.415903
2458420.545645 146970382285.000000 284.000000 1452948.938926 98950.012043
2458420.550699 146970382285.000000 195.000000 30298984.255790 98361.225371
2458421.041545 146949314877.000000 171.000000 67535263.716821 98320.130744
2458421.045646 146949014134.000000 284.000000 1479823.951619 98906.262978
2458421.050943 146949014134.000000 195.000000 30764695.861344 98368.176652
2458421.054999 146948722076.000000 304.000000 10913467.250500 99516.892684
2458421.541226 146928100741.000000 171.000000 67982087.287410 98356.803225
2458421.545557 146927808961.000000 284.000000 1436586.601646 98972.111172
2458421.550857 146927808961.000000 195.000000 30638512.781950 98426.566602
2458421.554910 146927508190.000000 304.000000 10826189.076642 99505.466417
2458422.045600 146906753174.000000 284.000000 1416708.583046 98969.962529
2458422.050904 146906753174.000000 195.000000 30024541.736643 98413.969898
2458422.054990 146906461422.000000 304.000000 10798075.144582 99546.236136
2458422.545938 146885867580.000000 284.000000 1445561.791730 98782.992991
2458422.551252 146885867580.000000 195.000000 30238352.263080 98407.379899
2458422.555306 146885573731.000000 304.000000 10859939.585065 99543.869781
2458423.041838 146865423734.000000 171.000000 69026294.295427 98400.780629
2458423.045941 146865132009.000000 284.000000 1474554.548191 98745.327918
2458423.051252 146865132009.000000 195.000000 30360323.424413 98435.358670
2458423.055307 146864847375.000000 304.000000 10847550.107622 99609.054453
2458423.544900 146844576547.000000 284.000000 1451084.212846 98788.851744
2458423.550202 146844576547.000000 195.000000 30341301.377869 98499.938474
2458423.554255 146844296313.000000 304.000000 10960530.079946 99588.941215
2458424.040816 146824463334.000000 171.000000 67513076.200365 98399.667985
2458424.044913 146824185353.000000 284.000000 1429421.533985 98768.527639
2458424.050228 146824185353.000000 195.000000 30053257.897694 98369.924430
2458424.054299 146823903329.000000 304.000000 10884098.541391 99615.738426
2458424.540506 146804236299.000000 171.000000 68158136.575046 98407.088749
2458424.549903 146803962838.000000 195.000000 29819452.443464 98464.706612
2458424.553979 146803680318.000000 304.000000 10891019.592236 99611.486831
2458425.040354 146784188804.000000 171.000000 67273545.723808 98399.111607
2458425.044461 146783908693.000000 284.000000 1435128.061041 98706.196261
2458425.049768 146783908693.000000 195.000000 30156666.694646 98346.196330
2458425.053822 146783630781.000000 304.000000 10882417.269922 99554.530934
2458425.541597 146764312254.000000 171.000000 67755887.908786 98387.374611
2458425.545644 146764031699.000000 284.000000 1461556.406788 98677.599796
2458425.550882 146764031699.000000 195.000000 30428306.305382 98369.603787
2458425.554870 146763758514.000000 304.000000 10966760.811358 99632.639130
2458426.041720 146744604275.000000 171.000000 67295689.209134 98379.203389
2458426.045748 146744334593.000000 284.000000 1440292.409155 98663.703779
2458426.050994 146744334593.000000 195.000000 30229956.049195 98416.426193
2458426.054985 146744061052.000000 304.000000 11001667.723384 99687.929698
2458426.541575 146725077816.000000 171.000000 66778821.096954 98152.361119
2458426.545601 146724807790.000000 284.000000 1450680.912580 98693.930213
2458426.550833 146724807790.000000 195.000000 30217249.709262 98456.819055
2458426.554825 146724539230.000000 304.000000 10938127.429725 99723.016620
2458427.041345 146705732893.000000 171.000000 67294075.218255 98157.973911
2458427.045393 146705468570.000000 284.000000 1447145.894845 98677.210770
2458427.050637 146705468570.000000 195.000000 30162840.653756 98458.930323
2458427.054639 146705200484.000000 304.000000 10831544.765398 99692.127908
2458427.541607 146686569961.000000 171.000000 67547230.600825 98124.491345
2458427.545643 146686305436.000000 284.000000 1469729.325291 98680.026122
2458427.550874 146686305436.000000 195.000000 30535118.916952 98529.824076
2458427.554862 146686037196.000000 304.000000 10864043.843918 99755.726369
2458428.041562 146667593051.000000 171.000000 67709702.565051 98108.444449
2458428.050840 146667328453.000000 195.000000 30831718.789574 98534.795338
2458428.054829 146667066060.000000 304.000000 10900529.263342 99741.807501
2458428.541345 146648799551.000000 171.000000 68318002.298827 98143.496053
2458428.545377 146648540858.000000 284.000000 1485460.090733 98736.951417
2458428.550626 146648540858.000000 195.000000 30634294.668565 98534.877355
2458428.554621 146648278884.000000 304.000000 10907479.570560 99743.264413
2458429.041345 146630192483.000000 171.000000 68815700.471220 98150.164163
2458429.045394 146629939775.000000 284.000000 1489527.183953 98736.465533
2458429.054615 146629677963.000000 304.000000 10905302.179771 99737.510021
2458429.541480 146611778565.000000 171.000000 69344231.839630 98157.574191
2458429.545522 146611526358.000000 284.000000 1476247.327134 98740.410399
2458429.550765 146611526358.000000 195.000000 30391923.363221 98543.912094
2458429.554754 146611265045.000000 304.000000 10944600.341364 99719.533716
2458430.041581 146593552633.000000 171.000000 68390006.901587 98149.088403
2458430.045608 146593300953.000000 284.000000 1473035.576424 98736.014005
2458430.050841 146593300953.000000 195.000000 29670053.363295 98534.779188
2458430.054829 146593051481.000000 304.000000 10947582.809774 99737.397604
2458430.541225 146575514138.000000 171.000000 69511623.302907 98132.644433
2458430.545257 146575268723.000000 284.000000 1479546.318364 98682.449595
2458430.550489 146575268723.000000 195.000000 30137784.480521 98550.044812
2458430.554481 146575019828.000000 304.000000 11026787.698728 99754.852940
2458431.040604 146557678537.000000 171.000000 70175828.018453 98138.824585
2458431.044638 146557433660.000000 284.000000 1472553.950453 98671.305281
2458431.049880 146557433660.000000 195.000000 30097967.466023 98622.402224
2458431.053878 146557185416.000000 304.000000 10914326.235507 99736.401299
2458431.540377 146540037533.000000 171.000000 70415888.812443 98149.727537
2458431.544409 146539793353.000000 284.000000 1450111.765720 98684.958126
2458431.549644 146539793353.000000 195.000000 29703224.984765 98553.805430
2458431.553632 146539551382.000000 304.000000 10898939.526063 99803.428921
2458432.040245 146522587625.000000 171.000000 70354920.616307 98135.549879
2458432.044295 146522349736.000000 284.000000 1439595.337306 98668.787775
2458432.049538 146522349736.000000 195.000000 29717443.023778 98624.000573
2458432.053527 146522108586.000000 304.000000 10801288.706379 99757.501441
2458432.541971 146505341242.000000 171.000000 69488049.370777 98141.555185
2458432.546002 146505104266.000000 284.000000 1425509.032032 98688.336739
2458432.551233 146505104266.000000 195.000000 29235729.956102 98561.548183
2458432.555222 146504863618.000000 304.000000 10743505.683788 99755.161997
2458433.045498 146488056670.000000 284.000000 1422722.510141 98663.224235
2458433.050735 146488056670.000000 195.000000 29687985.786300 98622.378681
2458433.054724 146487822426.000000 304.000000 10871312.619905 99764.453460
2458433.541355 146471441884.000000 171.000000 70543221.948952 98159.071251
2458433.550621 146471205940.000000 195.000000 29528021.115542 98645.951392
2458433.554607 146470978188.000000 304.000000 10851746.270812 99805.132633
2458434.041360 146454791512.000000 171.000000 69524877.587121 98076.830022
2458434.045397 146454562124.000000 284.000000 1416253.248668 98673.021041
2458434.050633 146454562124.000000 195.000000 29377223.320188 98639.955277
2458434.054621 146454334950.000000 304.000000 10905792.827268 99752.427904
2458434.541559 146438350409.000000 171.000000 70202936.839175 98115.552155
2458434.545597 146438121640.000000 284.000000 1434248.650302 98662.858672
2458434.554835 146437895084.000000 304.000000 11008709.068165 99803.372504
2458435.041524 146422098250.000000 171.000000 69775247.401299 98133.298378
2458435.045582 146421875320.000000 284.000000 1421195.048730 98677.430876
2458435.050834 146421875320.000000 195.000000 28743275.048145 98635.912149
2458435.541847 146406057965.000000 171.000000 70313685.969247 98028.602641
2458435.545877 146405835755.000000 284.000000 1393178.971736 98668.823342
2458435.551139 146405835755.000000 195.000000 28360535.739778 98667.399603
2458435.555130 146405615759.000000 304.000000 10718379.132421 99770.201482
2458436.045786 146390007325.000000 284.000000 1373401.779244 98651.472709
2458436.051019 146390007325.000000 195.000000 27961666.022533 98647.346859
2458436.541716 146374588442.000000 171.000000 70180492.070155 98036.315214
2458436.545756 146374378016.000000 284.000000 1394791.445339 98676.530125
2458436.550988 146374378016.000000 195.000000 28459364.772160 98630.291691
2458436.554973 146374164817.000000 304.000000 10689227.032590 99766.976138
2458437.041647 146359166927.000000 171.000000 70956900.976818 98028.037362
2458437.045676 146358957522.000000 284.000000 1403755.993789 98654.289547
2458437.050907 146358957522.000000 195.000000 28546523.802102 98660.483737
2458437.054898 146358744039.000000 304.000000 10714924.218107 99773.267503
2458437.541732 146343951669.000000 171.000000 71956380.624243 95814.282843
2458437.545851 146343735671.000000 284.000000 1437053.598594 96199.437515
2458437.551184 146343735671.000000 195.000000 29698809.288375 96396.049521
2458437.555239 146343528231.000000 304.000000 10899442.505528 97112.015886
2458438.041548 146328936361.000000 171.000000 72593053.907065 95819.614187
2458438.050965 146328726459.000000 195.000000 29889292.810858 96365.132602
2458438.055020 146328518777.000000 304.000000 10888086.243934 97132.644078
2458438.541472 146314129276.000000 171.000000 73771151.959537 95799.280488
2458438.545573 146313930358.000000 284.000000 1474400.386948 96151.146354
2458438.554933 146313722469.000000 304.000000 11046984.894913 97125.367942
2458439.045700 146299333885.000000 284.000000 1486034.505483 96151.230794
2458439.051002 146299333885.000000 195.000000 30774383.220419 96301.288386
2458439.055055 146299137024.000000 304.000000 11064947.227078 97133.989464
2458439.542039 146285149264.000000 171.000000 325076.137509 95250.460931
2458440.158461 146267662148.000000 171.000000 74170965.201883 95794.718586
2458440.162556 146267662148.000000 284.000000 1629001.424756 96161.539592
2458440.172035 146267268890.000000 304.000000 11391577.508892 97172.272298
2458440.541593 146257005777.000000 171.000000 74666043.290788 95864.207233
2458440.545701 146256820410.000000 284.000000 1629694.852427 96191.128488
2458440.551011 146256820410.000000 195.000000 32517766.576566 96349.848688
2458440.555074 146256626138.000000 304.000000 11348549.363746 97154.994753
2458441.041509 146243250716.000000 171.000000 73988195.170509 95801.265830
2458441.045616 146243058860.000000 284.000000 1710714.346809 96174.131332
2458441.050919 146243058860.000000 195.000000 32967856.522785 96348.788177
2458441.054991 146242873701.000000 304.000000 11335302.517684 97157.927163
2458441.541242 146229707767.000000 171.000000 74662223.807935 95848.032337
2458441.545503 146229525028.000000 284.000000 1652400.922977 96153.620410
2458441.550829 146229525028.000000 195.000000 33032579.628697 96398.472512
2458441.554884 146229333424.000000 304.000000 11285777.691970 97145.265373
2458442.041505 146216374732.000000 171.000000 72368498.663643 95809.768078
2458442.045630 146216190011.000000 284.000000 1611399.652440 96171.502395
2458442.050937 146216190011.000000 195.000000 32557496.070758 96327.971934
2458442.054997 146216003156.000000 304.000000 11118240.071155 97135.999243
2458442.541918 146203254926.000000 171.000000 73507679.942730 95790.627383
2458442.546020 146203075003.000000 284.000000 1627831.454854 96170.282034
2458442.551321 146203075003.000000 195.000000 32912769.850756 96405.497261
2458442.555378 146202890556.000000 304.000000 11139164.115094 97152.937458
2458443.041855 146190342107.000000 171.000000 73500138.432127 95832.277923
2458443.051282 146190160332.000000 195.000000 32901204.287868 96398.572017
2458443.055337 146189985018.000000 304.000000 11091172.700173 97145.239992
2458443.541903 146177637794.000000 171.000000 73244231.774383 95804.200465
2458443.546004 146177462603.000000 284.000000 1592655.555081 96295.992394
2458443.551302 146177462603.000000 195.000000 31792613.329200 96407.571399
2458443.555365 146177292282.000000 304.000000 11191537.527678 97201.328872
2458444.041937 146165150664.000000 171.000000 71573441.028503 95779.206253
2458444.046036 146164980547.000000 284.000000 1542414.685181 96199.581481
2458444.051358 146164980547.000000 195.000000 30988496.829195 96358.683024
2458444.055411 146164805796.000000 304.000000 11005861.555284 97195.280557
2458444.540138 146152874445.000000 171.000000 71112794.358105 95771.866003
2458444.544241 146152706767.000000 284.000000 1519965.866661 96184.939897
2458444.549577 146152706767.000000 195.000000 30268177.974327 96261.001752
2458444.553630 146152538474.000000 304.000000 11088429.220919 97167.455006
2458445.040456 146140808780.000000 171.000000 71252617.979331 95765.413032
2458445.044562 146140643575.000000 284.000000 1471303.031633 96178.068962
2458445.049874 146140643575.000000 195.000000 30621719.938057 96246.231590
2458445.053927 146140477657.000000 304.000000 11064296.755983 97174.701442
2458445.540437 146128956774.000000 171.000000 71313438.863715 95807.410912
2458445.544533 146128791065.000000 284.000000 1463199.035600 96351.874421
2458445.549838 146128791065.000000 195.000000 30217103.395423 96275.468639
2458445.553892 146128627581.000000 304.000000 11113774.439863 97235.240061
2458446.040363 146117308714.000000 171.000000 70813473.439137 95839.289832
2458446.044459 146117156391.000000 284.000000 1459287.846456 96323.141671
2458446.049773 146117156391.000000 195.000000 29865621.243361 96246.600030
2458446.053838 146116995423.000000 304.000000 10988352.939521 97236.125682
2458446.541787 146105876799.000000 171.000000 70907571.313472 95825.417349
2458446.545892 146105720033.000000 284.000000 1475443.495067 96365.820933
2458446.551188 146105720033.000000 195.000000 30016155.399858 96425.960556
2458446.555260 146105565493.000000 304.000000 11159632.340795 97210.770119
2458447.041822 146094659105.000000 171.000000 70823662.514814 95815.257411
2458447.045923 146094508772.000000 284.000000 1486948.217234 96362.588068
2458447.051239 146094508772.000000 195.000000 30393553.350193 96246.830549
2458447.055302 146094349851.000000 304.000000 10998220.207926 97215.855152
2458447.541114 146083645030.000000 171.000000 70674937.012833 95804.110367
2458447.545237 146083494055.000000 284.000000 1486598.688304 96358.962659
2458447.550544 146083494055.000000 195.000000 30259084.394867 96266.288422
2458447.554599 146083345306.000000 304.000000 11010029.698818 97235.442148
2458448.040814 146072844670.000000 171.000000 70062026.612940 95819.899559
2458448.044928 146072700174.000000 284.000000 1489295.728875 96352.828775
2458448.050237 146072700174.000000 195.000000 29650230.786079 96253.806943
2458448.054293 146072550770.000000 304.000000 10982980.742486 97236.370079
2458448.540729 146062258131.000000 171.000000 69882260.012950 95789.532270
2458448.545197 146062105855.000000 284.000000 1479232.063698 96366.491027
2458448.550495 146062105855.000000 195.000000 30257232.406531 96321.706441
2458448.554548 146061962974.000000 304.000000 11067668.019528 97266.669975
2458449.040017 146051868325.000000 171.000000 69657113.647241 95786.690617
2458449.044120 146051731580.000000 284.000000 1460812.108390 96363.661173
2458449.049415 146051731580.000000 195.000000 30189734.635007 96276.999821
2458449.053489 146051582667.000000 304.000000 10957069.559666 97261.859062
2458449.541139 146041693132.000000 171.000000 70060034.687218 95868.587169
2458449.545242 146041559296.000000 284.000000 1476886.949444 96401.807139
2458449.550546 146041559296.000000 195.000000 30255494.920326 96179.670149
2458449.554605 146041418745.000000 304.000000 11023212.531793 97247.654307
2458450.045167 146031593242.000000 284.000000 1465870.390591 96403.437102
2458450.050468 146031593242.000000 195.000000 30240824.450269 96179.157796
2458450.054522 146031455556.000000 304.000000 10962189.929122 97245.688584
2458450.540576 146021968167.000000 171.000000 69424284.268759 95017.550519
2458450.544667 146021831097.000000 284.000000 1441901.551542 94045.542930
2458450.549967 146021831097.000000 195.000000 29882322.478389 95411.590861
2458450.554020 146021694607.000000 304.000000 10956194.129192 95324.014802
2458451.040767 146012414989.000000 171.000000 68951586.275822 94979.336155
2458451.044871 146012280767.000000 284.000000 1429391.112929 94028.887570
2458451.050187 146012280767.000000 195.000000 29616730.226580 95408.279950
2458451.054241 146012148774.000000 304.000000 11052121.072837 95297.190486
2458451.540735 146003061954.000000 171.000000 68474875.881390 94977.843697
2458451.544842 146002930608.000000 284.000000 1425004.138815 94028.275360
2458451.550145 146002930608.000000 195.000000 29106064.648219 95406.382180
2458451.554197 146002810422.000000 304.000000 10985661.286643 95264.317488
2458452.040327 145993916682.000000 171.000000 69702358.359958 94986.573110
2458452.044427 145993789816.000000 284.000000 1428639.064048 93993.043389
2458452.049729 145993789816.000000 195.000000 29125346.540945 95398.617471
2458452.053780 145993665179.000000 304.000000 10938863.733974 95207.928797
2458452.540103 145984971180.000000 171.000000 69406870.393038 94911.616045
2458452.544217 145984850322.000000 284.000000 1444349.248497 93972.426303
2458452.553584 145984730175.000000 304.000000 11034149.982452 95154.292790
2458453.040118 145976249103.000000 171.000000 66803457.328348 94875.154765
2458453.044221 145976117882.000000 284.000000 1454298.984957 93964.999745
2458453.049522 145976117882.000000 195.000000 29081474.042179 95348.588368
2458453.053579 145976002259.000000 304.000000 11121413.036995 95150.997416
2458453.541379 145967710704.000000 171.000000 68762246.826950 94879.838978
