# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459496.545792 147774130218.000000 284.000000 3122855.247558 98530.269361
2459496.551044 147774130218.000000 195.000000 48696527.461552 98331.866643
2459496.555049 147773834582.000000 304.000000 11287471.550382 99322.475250
2459497.041682 147753051863.000000 171.000000 82171275.506520 98579.904213
2459497.045720 147752759844.000000 284.000000 3063960.580730 98521.327622
2459497.050985 147752759844.000000 195.000000 48039357.145732 98318.468037
2459497.054995 147752468868.000000 304.000000 11117142.800127 99394.931058
2459497.541881 147731793156.000000 171.000000 82921734.527558 98715.791774
2459497.545919 147731505859.000000 284.000000 3124312.725682 98599.949132
2459497.551163 147731505859.000000 195.000000 46176669.530454 98331.394472
2459497.555190 147731204243.000000 304.000000 11093451.574878 99397.274722
2459498.045919 147710329522.000000 284.000000 3134302.111603 98596.806021
2459498.051164 147710329522.000000 195.000000 47672956.072548 98388.348518
2459498.055176 147710047975.000000 304.000000 11044826.243427 99403.391188
2459498.541887 147689565437.000000 171.000000 82284511.323724 98752.178698
2459498.545927 147689286545.000000 284.000000 3103652.518947 98598.049774
2459498.555180 147688994566.000000 304.000000 10805559.964181 99402.355978
2459499.041997 147668626850.000000 171.000000 82630725.421317 98750.181558
2459499.046036 147668336415.000000 284.000000 3127997.722126 98600.988323
2459499.051281 147668336415.000000 195.000000 47674209.195758 98379.737168
2459499.055286 147668032938.000000 304.000000 11014290.289737 99486.582819
2459499.541648 147647775247.000000 171.000000 82948787.417179 98875.800238
2459499.550950 147647488571.000000 195.000000 47497051.760893 98368.327174
2459499.554962 147647202776.000000 304.000000 11033232.024294 99527.392144
2459500.041641 147627041914.000000 171.000000 81726267.760710 98885.221980
2459500.045681 147626757757.000000 284.000000 3048388.282044 98729.173275
2459500.050934 147626757757.000000 195.000000 47467867.261575 98372.996200
2459500.054938 147626460648.000000 304.000000 10906998.045563 99527.280068
2459500.541343 147606417869.000000 171.000000 82084846.554177 98829.307352
2459500.545403 147606136262.000000 284.000000 3025310.682949 98605.503878
2459500.550654 147606136262.000000 195.000000 48053406.883459 98378.744080
2459500.554657 147605841750.000000 304.000000 10847715.751349 99526.169060
2459501.041343 147585905822.000000 171.000000 82497387.559742 98891.513159
2459501.045414 147585611800.000000 284.000000 3090813.190388 98722.693664
2459501.050664 147585611800.000000 195.000000 48290421.052274 98381.528314
2459501.054667 147585336339.000000 304.000000 10956181.289038 99533.294656
2459501.541138 147565510285.000000 171.000000 82102942.279310 98981.742867
2459501.545182 147565217581.000000 284.000000 3050404.420654 98733.294998
2459501.550426 147565217581.000000 195.000000 47686317.458919 98366.783606
2459502.041199 147545215757.000000 171.000000 83283464.498077 99081.042925
2459502.045241 147544940773.000000 284.000000 3030226.745946 98736.651825
2459502.050485 147544940773.000000 195.000000 47930198.983069 98371.326652
2459502.054510 147544653033.000000 304.000000 11041101.033450 99604.737205
2459502.540675 147525054834.000000 171.000000 82745699.891342 97409.599049
2459502.544801 147524766373.000000 284.000000 2916033.949939 96795.387534
2459502.554200 147524493473.000000 304.000000 10735822.383384 97506.856482
2459503.040837 147504996653.000000 171.000000 81267955.912160 97414.460209
2459503.044947 147504723029.000000 284.000000 2818001.271970 96791.165821
2459503.054338 147504453080.000000 304.000000 10649819.468039 97520.420594
2459503.541877 147485070362.000000 171.000000 80905586.006293 97498.324193
2459503.545990 147484798282.000000 284.000000 2844640.237211 96857.550010
2459503.551322 147484798282.000000 195.000000 47271709.008687 97258.075039
2459503.555392 147484512063.000000 304.000000 10640197.970539 97527.894380
2459504.041221 147465259662.000000 171.000000 80160682.726225 97516.212625
2459504.045325 147464987680.000000 284.000000 2798952.787046 96866.127040
2459504.050800 147464987680.000000 195.000000 45538566.046769 97269.401510
2459504.054871 147464716293.000000 304.000000 10548247.124378 97525.576481
2459504.541360 147445562251.000000 171.000000 79673488.305207 97498.687011
2459504.545466 147445288847.000000 284.000000 2843841.916106 96876.700139
2459504.554857 147445017612.000000 304.000000 10610211.191417 97525.894468
2459505.041169 147426002518.000000 171.000000 77570306.723491 97510.849086
2459505.045283 147425729372.000000 284.000000 2763443.197760 96880.127396
2459505.050609 147425729372.000000 195.000000 45031938.774044 97286.032472
2459505.054673 147425456760.000000 304.000000 10550127.740376 97525.591375
2459505.540153 147406550229.000000 171.000000 77626738.231561 97650.301489
2459505.544260 147406281408.000000 284.000000 2712565.209722 96893.356213
2459505.549573 147406281408.000000 195.000000 45001809.227400 97372.831111
2459505.553640 147406007488.000000 304.000000 10613113.452823 97603.161848
2459506.039773 147387226136.000000 171.000000 77105465.559588 97644.367104
2459506.043871 147386956068.000000 284.000000 2728392.498164 96900.857033
2459506.049340 147386956068.000000 195.000000 44786774.050748 97376.867053
2459506.053406 147386688171.000000 304.000000 10589609.664590 97596.819010
2459506.541479 147368027480.000000 171.000000 76662371.512599 97610.211870
2459506.545592 147367763490.000000 284.000000 2651983.232764 96958.344717
2459506.550899 147367763490.000000 195.000000 44060389.974352 97366.058996
2459506.554965 147367492731.000000 304.000000 10527993.240622 97603.852402
2459507.041163 147348954547.000000 171.000000 75506147.129750 97635.835625
2459507.045295 147348686007.000000 284.000000 2646658.120919 96964.183739
2459507.050618 147348686007.000000 195.000000 43946858.096456 97464.969467
2459507.054684 147348426820.000000 304.000000 10379981.244618 97590.954577
2459507.540846 147330004849.000000 171.000000 74633752.493922 97610.238260
2459507.544953 147329740739.000000 284.000000 2662856.332522 96961.795095
2459507.550264 147329740739.000000 195.000000 43641079.733477 97449.527525
2459507.554349 147329478802.000000 304.000000 10478919.915744 97613.339765
2459508.040713 147311189219.000000 171.000000 74872902.245690 97635.225260
2459508.044839 147310925947.000000 284.000000 2715574.170176 96965.066504
2459508.050153 147310925947.000000 195.000000 44055722.376938 97450.475777
2459508.054232 147310661383.000000 304.000000 10382493.681191 97611.052537
2459508.540753 147292492448.000000 171.000000 77368180.500559 97768.889208
2459508.544880 147292235542.000000 284.000000 2837725.439002 97028.660636
2459508.550190 147292235542.000000 195.000000 45387115.186954 97532.796522
2459508.554255 147291970013.000000 304.000000 10543966.919687 97757.094257
2459509.040401 147273923543.000000 171.000000 78813616.416677 97778.229308
2459509.044518 147273669396.000000 284.000000 2910347.770172 97144.295140
2459509.049829 147273669396.000000 195.000000 46020851.223997 97550.377648
2459509.053895 147273417425.000000 304.000000 10707140.382007 97838.047324
2459509.639247 147251917439.000000 171.000000 79471959.329730 97748.244380
2459509.643362 147251667856.000000 284.000000 2981486.679001 97103.899942
2459509.648677 147251667856.000000 195.000000 46643917.086114 97511.438256
2459509.652758 147251409588.000000 304.000000 10865973.567134 97813.600248
2459510.041796 147237186136.000000 171.000000 78170891.016736 97757.958333
2459510.045903 147236933828.000000 284.000000 3062349.783024 97115.496515
2459510.051213 147236933828.000000 195.000000 46142256.968155 97529.441655
2459510.055299 147236676712.000000 304.000000 10907281.368027 97819.652604
2459510.541475 147219005730.000000 171.000000 79069766.811895 97786.518531
2459510.545580 147218756387.000000 284.000000 3219725.221228 97313.061995
2459510.550901 147218756387.000000 195.000000 46659315.215154 97600.554620
2459510.554970 147218505262.000000 304.000000 11125559.003597 97958.717906
2459511.045100 147200714863.000000 284.000000 3249347.207881 97328.026737
2459511.050409 147200714863.000000 195.000000 48177930.077237 97639.917515
2459511.539851 147183044227.000000 171.000000 82726769.963283 97859.527651
2459511.543927 147182795879.000000 284.000000 3391742.647086 97320.383042
2459511.549359 147182795879.000000 195.000000 49282115.884179 97637.463512
2459511.553429 147182546909.000000 304.000000 11428023.752970 98069.150079
2459512.038822 147165259313.000000 171.000000 83397163.600792 97897.765497
2459512.042932 147165014186.000000 284.000000 3441704.190895 97332.513793
2459512.048243 147165014186.000000 195.000000 49089994.159317 97665.444206
2459512.052312 147164767097.000000 304.000000 11474339.971731 98066.009118
2459512.538954 147147606197.000000 171.000000 85621930.013021 98126.653849
2459512.543064 147147356094.000000 284.000000 3588845.367172 97441.934533
2459512.548379 147147356094.000000 195.000000 50586464.226426 97735.310017
2459512.552453 147147112372.000000 304.000000 11754739.970618 98160.165392
2459513.038553 147130075850.000000 171.000000 84171746.731633 98201.199029
2459513.042669 147129831791.000000 284.000000 3715766.359154 97457.772570
2459513.047988 147129831791.000000 195.000000 50677575.533776 97839.627357
2459513.052080 147129589913.000000 304.000000 11713217.920040 98254.367468
2459514.041430 147095425695.000000 171.000000 88868406.977299 98332.291484
2459514.045546 147095182844.000000 284.000000 4183456.623858 97464.233586
2459514.054939 147094948871.000000 304.000000 12256812.399499 98275.480768
2459514.541339 147078294279.000000 171.000000 88602242.442221 98347.024171
2459514.545528 147078059911.000000 284.000000 4265530.222993 97465.322197
2459514.550855 147078059911.000000 195.000000 55095599.610473 97875.428379
2459514.554927 147077821068.000000 304.000000 12426859.417873 98278.730521
2459515.041517 147061298323.000000 171.000000 93449934.940027 98371.814339
2459515.045638 147061065749.000000 284.000000 4221870.275289 97558.174270
2459515.050959 147061065749.000000 195.000000 56331704.076071 97889.109478
2459515.055036 147060833236.000000 304.000000 12371239.219890 98287.247415
2459515.541117 147044435166.000000 171.000000 91515038.039281 98477.876324
2459515.545249 147044202391.000000 284.000000 4257482.695663 97667.225120
2459515.550573 147044202391.000000 195.000000 56699489.710812 97922.753409
2459516.040859 147027701428.000000 171.000000 93832811.782027 98601.263172
2459516.044960 147027472559.000000 284.000000 4353803.057459 97675.008536
2459516.050439 147027472559.000000 195.000000 58682074.767194 97995.499910
2459516.054527 147027239335.000000 304.000000 12742467.256423 103806.625785
2459516.540690 147011101348.000000 171.000000 92092974.041409 98643.029054
2459516.544817 147010874435.000000 284.000000 4986414.386868 97694.084785
2459516.550156 147010874435.000000 195.000000 58818870.888562 97956.368327
2459516.554229 147010638543.000000 304.000000 14288832.464160 98408.744787
2459517.040767 146994629711.000000 171.000000 94149329.717231 98600.870967
2459517.044885 146994400132.000000 284.000000 4684685.023354 97710.929839
2459517.050199 146994400132.000000 195.000000 59559207.744045 97950.915320
2459517.054273 146994172738.000000 304.000000 13288841.300735 98494.698574
2459517.541283 146978293426.000000 171.000000 97847770.167371 98786.734788
2459517.545420 146978067606.000000 284.000000 4614938.974508 97825.989865
2459517.550723 146978067606.000000 195.000000 61290799.449508 98067.176531
2459517.554994 146977842338.000000 304.000000 13060266.932095 98361.088703
2459518.040301 146962087156.000000 171.000000 97189345.562747 98752.366362
2459518.044421 146961863511.000000 284.000000 4487418.505267 97815.188235
2459518.050125 146961863511.000000 195.000000 59858274.688751 98068.271004
2459518.054211 146961637214.000000 304.000000 12741391.044129 98503.305773
2459518.539878 146946014257.000000 171.000000 94331590.058520 98720.140113
2459518.543987 146945794394.000000 284.000000 4430268.837061 97821.764384
2459518.549337 146945794394.000000 195.000000 59404213.313824 98035.320355
2459518.553411 146945571825.000000 304.000000 12465541.603138 103687.447820
2459519.040034 146930073832.000000 171.000000 96482710.080260 98759.734816
2459519.044148 146929852801.000000 284.000000 4388869.878592 97811.898520
2459519.049472 146929852801.000000 195.000000 59569426.810921 98056.917675
2459519.053550 146929632619.000000 304.000000 12283975.046740 103744.749538
2459519.539402 146914262488.000000 171.000000 95103485.543683 98727.871747
2459519.543521 146914050204.000000 284.000000 4412769.849628 97841.898425
2459519.548850 146914050204.000000 195.000000 59582732.691327 98030.883609
2459519.552924 146913828863.000000 304.000000 12462155.242021 98260.641105
2459520.039281 146898587224.000000 171.000000 92448422.918769 98869.276769
2459520.043393 146898373726.000000 284.000000 4193831.420879 97816.452240
2459520.048715 146898373726.000000 195.000000 57751360.398158 98015.844715
2459520.052786 146898156217.000000 304.000000 12330913.948286 98564.410883
2459520.541920 146883044002.000000 171.000000 89932068.988680 98849.278366
2459520.546052 146882828205.000000 284.000000 4118333.691189 97975.656624
2459520.551385 146882828205.000000 195.000000 56555695.967954 98021.059268
2459520.555474 146882615636.000000 304.000000 12200942.384825 98463.777605
2459521.041897 146867631753.000000 171.000000 87318519.256651 98859.193064
2459521.046009 146867414778.000000 284.000000 3983084.525455 97957.319013
2459521.051360 146867414778.000000 195.000000 55469350.229405 98017.514895
2459521.055433 146867206100.000000 304.000000 12059630.762651 98466.697913
2459521.541559 146852349615.000000 171.000000 89358214.370567 98855.855780
2459521.551004 146852137532.000000 195.000000 55622551.185427 98030.190683
2459521.555092 146851921574.000000 304.000000 11777238.255750 98421.351054
2459522.041433 146837195697.000000 171.000000 90532790.793457 98885.642877
2459522.045544 146836982426.000000 284.000000 3787545.364855 97989.415735
2459522.050870 146836982426.000000 195.000000 54781118.590878 98118.511246
2459522.054976 146836776617.000000 304.000000 12114734.925230 98450.444696
2459522.541474 146822178373.000000 171.000000 88721900.244787 98868.204433
2459522.545597 146821963968.000000 284.000000 3792951.157787 97975.927486
2459522.550913 146821963968.000000 195.000000 54733180.572756 98093.929687
2459522.554989 146821763049.000000 304.000000 11559034.914124 98400.064706
2459523.041531 146807287793.000000 171.000000 89966088.722074 98918.155690
2459523.045644 146807083632.000000 284.000000 3866985.047920 98010.390232
2459523.050968 146807083632.000000 195.000000 56097420.567659 98128.622638
2459523.545641 146792319909.000000 284.000000 70221.374341 97991.990415
2459523.550933 146792319909.000000 195.000000 57066273.036728 98145.191354
2459523.555007 146792117435.000000 304.000000 11777055.664763 98526.883382
2459524.041437 146777900173.000000 171.000000 -61062.525025 98393.425936
2459524.045438 146777694932.000000 284.000000 3885607.916035 98028.638305
2459524.050770 146777694932.000000 195.000000 58225554.425173 98176.444906
2459524.054843 146777491535.000000 304.000000 11748973.323015 98590.138225
2459524.541068 146763396454.000000 171.000000 92875982.025102 99098.421712
2459524.545188 146763196117.000000 284.000000 3906227.243808 98025.836402
2459524.550508 146763196117.000000 195.000000 56719580.946164 98145.724619
2459524.554581 146762992193.000000 304.000000 11681569.339877 98554.399545
2459525.040395 146749022309.000000 171.000000 89107132.464370 99089.614765
2459525.044517 146748821371.000000 284.000000 3853052.297707 98028.191726
2459525.049834 146748821371.000000 195.000000 55215930.384323 98138.190287
2459525.053909 146748622625.000000 304.000000 11515569.301833 98574.673726
2459525.540148 146734780745.000000 171.000000 87555319.460207 99051.926132
2459525.544290 146734579204.000000 284.000000 3657768.092573 98025.749681
2459525.549595 146734579204.000000 195.000000 53758533.712586 98101.529335
2459525.553682 146734385488.000000 304.000000 11424391.421533 98539.811152
2459526.040319 146720661855.000000 171.000000 84519175.336365 99047.017019
2459526.044429 146720465365.000000 284.000000 3566074.178331 98023.387739
2459526.049749 146720465365.000000 195.000000 51517338.722510 98108.564131
2459526.543683 146706475045.000000 284.000000 3484306.660454 98201.177230
2459526.549002 146706475045.000000 195.000000 51582512.447797 98238.105751
2459526.553074 146706280162.000000 304.000000 11312719.786405 98577.517231
2459527.039290 146692805506.000000 171.000000 84213502.612254 99225.023531
2459527.048712 146692613446.000000 195.000000 50480324.877091 98305.132800
2459527.052781 146692418049.000000 304.000000 11185121.632374 98582.846751
2459527.541880 146679066439.000000 171.000000 82018698.147110 99194.619175
2459527.545992 146678873908.000000 284.000000 3232211.491128 98218.426098
2459527.551304 146678873908.000000 195.000000 48849816.506567 98247.455812
2459527.555374 146678683570.000000 304.000000 11184831.897099 98565.897052
2459528.045861 146665265659.000000 284.000000 3247313.708276 98208.720618
2459528.051161 146665265659.000000 195.000000 48494213.345628 98249.634952
2459528.055231 146665074519.000000 304.000000 11284740.859914 98593.304142
2459528.545578 146651773762.000000 284.000000 3185471.181646 98237.604401
2459528.554963 146651587687.000000 304.000000 11269857.830895 98552.971699
2459529.039280 146638595554.000000 171.000000 84440379.998342 99252.412918
2459529.043393 146638411765.000000 284.000000 3111483.678767 98233.354288
2459529.048731 146638411765.000000 195.000000 48830250.360470 98236.325513
2459529.052817 146638225496.000000 304.000000 11229412.110612 98558.270272
2459529.539342 146625353407.000000 171.000000 82458180.856498 99273.122400
2459529.543472 146625168712.000000 284.000000 2985298.649514 98323.622580
2459529.548781 146625168712.000000 195.000000 47133281.854775 98516.318472
2459529.552856 146624986959.000000 304.000000 11050479.064578 98765.176339
2459530.039228 146612235405.000000 171.000000 81203350.759967 99284.799121
2459530.043342 146612050666.000000 284.000000 3001032.232136 98337.403583
2459530.048653 146612050666.000000 195.000000 47356029.675137 98521.125057
2459530.052731 146611873338.000000 304.000000 11015348.159660 98763.099751
2459530.543063 146599055064.000000 284.000000 2894688.639416 98342.210504
2459530.548374 146599055064.000000 195.000000 46157769.996488 98511.728200
2459530.552447 146598876930.000000 304.000000 10958880.682924 98712.146642
2459531.038237 146586361956.000000 171.000000 80006636.139077 99237.202726
2459531.042349 146586180885.000000 284.000000 2850691.811141 98171.379890
2459531.047659 146586180885.000000 195.000000 45290868.646324 98452.814292
2459531.051729 146586000963.000000 304.000000 10898351.499000 98679.678298
2459531.541614 146573601085.000000 171.000000 80134434.208511 99465.070712
2459531.545739 146573429470.000000 284.000000 2982453.062231 97910.595212
2459531.551040 146573429470.000000 195.000000 46001369.657648 98573.172491
2459531.555129 146573248794.000000 304.000000 11023682.183330 98384.235301
2459532.041419 146560965499.000000 171.000000 79603380.398509 99478.428673
2459532.045527 146560798232.000000 284.000000 2897135.804336 97929.372831
2459532.054907 146560621914.000000 304.000000 10951422.939564 98302.743458
2459532.540592 146548455625.000000 171.000000 79614091.513425 99503.083789
2459532.544715 146548281496.000000 284.000000 2825370.366840 97853.682427
2459532.550013 146548281496.000000 195.000000 45308136.997309 98600.755591
2459532.554079 146548114507.000000 304.000000 10768849.696815 98137.068323
2459533.040404 146536059648.000000 171.000000 78002675.545417 99496.054402
2459533.044511 146535889952.000000 284.000000 2792843.557806 97857.599064
2459533.049823 146535889952.000000 195.000000 44398090.611127 98611.577232
2459533.053892 146535721009.000000 304.000000 10516038.968194 98159.309453
2459533.544273 146523622016.000000 284.000000 2857454.129834 97824.707437
2459533.549579 146523622016.000000 195.000000 43933605.510289 98596.878931
2459533.553909 146523446270.000000 304.000000 10649495.207642 98133.957367
2459534.039934 146511634180.000000 171.000000 78591313.619914 99492.186272
2459534.044045 146511465531.000000 284.000000 2852777.283936 97900.217639
2459534.049357 146511465531.000000 195.000000 44460362.591907 98607.004831
2459534.053434 146511292661.000000 304.000000 10840840.919913 98142.466258
2459534.539815 146499592474.000000 171.000000 78798495.802032 99434.225955
2459534.543942 146499426664.000000 284.000000 2834226.961084 97715.847990
2459534.549252 146499426664.000000 195.000000 44258938.980755 98586.546342
2459535.039729 146487672153.000000 171.000000 79104889.733156 99468.933250
2459535.043851 146487509127.000000 284.000000 2893859.722738 97803.279921
2459535.049160 146487509127.000000 195.000000 44037486.218531 98597.238862
2459535.053240 146487343634.000000 304.000000 10766469.529276 98143.551753
2459535.541917 146475866044.000000 171.000000 80022930.800344 99337.439965
2459535.546023 146475701164.000000 284.000000 2951720.004036 97704.193292
2459535.551341 146475701164.000000 195.000000 44872349.240602 98597.174773
2459536.041810 146464176219.000000 171.000000 80800060.318090 99444.241102
2459536.045919 146464014141.000000 284.000000 2981397.329837 97710.706041
2459536.055299 146463854261.000000 304.000000 10935198.805296 98142.081435
2459536.541839 146452606660.000000 171.000000 82047200.380854 99364.334551
2459536.545969 146452440780.000000 284.000000 2878512.902011 97677.177758
2459536.551279 146452440780.000000 195.000000 46412828.743811 98756.977814
2459536.555351 146452283718.000000 304.000000 10653719.845400 103356.313091
2459537.040710 146441142521.000000 171.000000 80851908.959766 99443.827822
2459537.044821 146440990551.000000 284.000000 2850403.685109 97691.879026
2459537.050135 146440990551.000000 195.000000 45889599.147417 98765.926900
2459537.054202 146440829685.000000 304.000000 10624389.132978 98054.495751
2459537.540723 146429798970.000000 171.000000 80446002.866167 99257.450313
2459537.544833 146429643162.000000 284.000000 2826979.268456 97645.822125
2459537.550143 146429643162.000000 195.000000 45264944.751700 98604.183688
2459537.554213 146429489550.000000 304.000000 10701538.054484 98008.339516
2459538.040360 146418565883.000000 171.000000 78488002.455311 99250.033545
2459538.044470 146418417297.000000 284.000000 2754522.490658 97637.222214
2459538.049793 146418417297.000000 195.000000 44616951.135184 98672.570207
2459538.541700 146407449949.000000 171.000000 78048553.170103 99145.098356
2459538.545809 146407297548.000000 284.000000 2782235.885956 97589.060883
2459538.555183 146407140568.000000 304.000000 10782296.770573 97975.303122
2459539.041435 146396445925.000000 171.000000 79022683.048473 99156.094626
2459539.045542 146396293961.000000 284.000000 2762972.916319 97629.756842
2459539.050853 146396293961.000000 195.000000 45010276.862008 98536.049598
2459539.054920 146396137382.000000 304.000000 10950052.529636 97976.537639
2459539.541441 146385545016.000000 171.000000 80343060.235840 99124.781993
2459539.545550 146385393453.000000 284.000000 2784771.150963 97592.320920
2459539.550875 146385393453.000000 195.000000 46763659.433192 98678.303683
2459539.554942 146385248220.000000 304.000000 10743915.181434 97709.324521
2459540.541534 146364087417.000000 171.000000 77471234.341268 99045.068647
2459540.545441 146363940655.000000 284.000000 2903012.023024 97495.248164
2459540.550753 146363940655.000000 195.000000 44887811.610786 98611.947852
2459540.554821 146363792077.000000 304.000000 10782799.019054 97615.252801
2459541.541431 146343067977.000000 171.000000 77261207.526641 98966.912516
2459541.545537 146342925913.000000 284.000000 2928023.143225 97441.228442
2459541.550853 146342925913.000000 195.000000 45687115.064398 98585.256616
2459541.554924 146342782158.000000 304.000000 10856540.801847 97540.526631
2459542.540754 146322484441.000000 171.000000 77242762.431922 98893.919984
2459542.544875 146322340106.000000 284.000000 3062802.635582 97410.175708
2459542.554267 146322197968.000000 304.000000 11119365.500405 97510.336388
2459543.044813 146312208120.000000 284.000000 3144192.569779 97415.279318
2459543.050125 146312208120.000000 195.000000 48557689.712395 98576.564666
2459543.541496 146302324720.000000 171.000000 78981454.421757 98933.820970
2459543.550922 146302183721.000000 195.000000 47948645.133836 98578.684128
2459543.554990 146302044918.000000 304.000000 11312268.752783 97412.189924
2459544.045673 146292263261.000000 284.000000 3241273.759601 97336.390468
2459544.051002 146292263261.000000 195.000000 48579789.143031 98579.731985
2459544.055073 146292130573.000000 304.000000 11417389.672048 97415.576588
2459544.541540 146282594238.000000 171.000000 78918234.683710 98897.338390
2459544.545654 146282458297.000000 284.000000 3331461.692972 97341.899820
2459544.550983 146282458297.000000 195.000000 49974092.362008 98553.228130
2459544.555052 146282317364.000000 304.000000 11524862.829263 97425.120671
2459545.041140 146272884282.000000 171.000000 82945078.187179 98928.639818
2459545.045284 146272748984.000000 284.000000 3403520.805027 97346.775836
2459545.049988 146272748984.000000 195.000000 51080900.310144 98580.228381
2459545.054060 146272614157.000000 304.000000 11656878.608432 97416.340661
2459545.541606 146263279714.000000 171.000000 85269799.792012 98911.253902
2459545.545727 146263143304.000000 284.000000 3486476.668238 97315.544536
2459545.551035 146263143304.000000 195.000000 51962445.771687 98580.537605
2459545.555118 146263018031.000000 304.000000 11647850.394777 97452.219292
2459546.041550 146253782102.000000 171.000000 86063375.784907 98919.922054
2459546.045672 146253653543.000000 284.000000 3537213.883059 97318.968690
2459546.050999 146253653543.000000 195.000000 52358323.436828 98568.917346
2459546.055072 146253519903.000000 304.000000 11807207.067578 97452.766711
2459546.541505 146244388822.000000 171.000000 85809813.461014 98878.005664
2459546.545617 146244255174.000000 284.000000 3549349.416373 97183.071957
2459546.550931 146244255174.000000 195.000000 52476649.920743 98554.917799
2459546.555014 146244131028.000000 304.000000 11731132.898232 97475.819798
2459547.041110 146235097230.000000 171.000000 85562027.118343 98881.701558
2459547.045224 146234971453.000000 284.000000 3595919.862849 97185.305152
2459547.050558 146234971453.000000 195.000000 52643628.820909 98556.286606
2459547.054632 146234840537.000000 304.000000 11821433.105921 97479.248206
2459547.541200 146225915950.000000 171.000000 86414742.554592 98886.897346
2459547.545327 146225793900.000000 284.000000 3579612.427645 97100.322642
2459547.550642 146225793900.000000 195.000000 53146147.750293 98729.666373
2459547.554711 146225657755.000000 304.000000 11660076.890547 97491.881147
2459548.041084 146216832922.000000 171.000000 86557976.149163 98890.055955
2459548.050543 146216711461.000000 195.000000 52275103.322306 98723.710665
2459548.054615 146216578947.000000 304.000000 11658482.358301 97491.987137
2459548.540954 146207864131.000000 171.000000 85121909.260183 98632.609048
2459548.545050 146207731506.000000 284.000000 3441818.063801 96903.653613
2459548.550375 146207731506.000000 195.000000 52183168.744380 98714.714518
2459548.554453 146207615911.000000 304.000000 11651480.036786 97497.380570
2459549.041158 146198986425.000000 171.000000 84056861.601607 98619.225407
2459549.045272 146198872277.000000 284.000000 3425141.678498 96902.911918
2459549.050591 146198872277.000000 195.000000 51468264.432746 98709.463754
2459549.054681 146198745438.000000 304.000000 11580152.509782 97496.442483
2459549.541829 146190215659.000000 171.000000 82200774.739440 98388.770519
2459549.545939 146190106584.000000 284.000000 3337985.214278 96800.163233
2459549.551252 146190106584.000000 195.000000 50393897.061733 98479.760744
2459549.555320 146189983336.000000 304.000000 11425175.958284 97524.757271
2459550.041917 146181556413.000000 171.000000 80527434.551086 98375.135962
2459550.046023 146181435980.000000 284.000000 3257328.766652 96802.887143
2459550.051336 146181435980.000000 195.000000 49129434.549167 98467.367064
2459550.055427 146181317743.000000 304.000000 11216895.809987 97522.333509
2459550.541678 146172994406.000000 171.000000 81877596.147776 98186.483012
2459550.545791 146172878965.000000 284.000000 3261415.714803 96787.182521
2459550.551100 146172878965.000000 195.000000 50233725.064103 98274.204742
2459550.555177 146172765719.000000 304.000000 11280160.321146 97566.710050
2459551.041820 146164544501.000000 171.000000 82568438.582255 98189.769889
2459551.045930 146164435388.000000 284.000000 3273423.562085 96787.551048
2459551.051244 146164435388.000000 195.000000 50195616.196698 98276.293083
2459551.055312 146164312052.000000 304.000000 11302748.115981 97569.032790
2459551.541506 146156193264.000000 171.000000 82875628.140668 98014.721783
2459551.545615 146156089138.000000 284.000000 3232802.572655 96731.152996
2459551.555023 146155972076.000000 304.000000 11350856.279699 97624.416164
2459552.041112 146147953798.000000 171.000000 83887033.473611 98032.058798
2459552.045256 146147840799.000000 284.000000 3272434.618575 96739.640660
2459552.050570 146147840799.000000 195.000000 50476731.954133 98031.223665
2459552.541313 146139810586.000000 171.000000 81761847.257105 97893.614886
2459552.545438 146139703849.000000 284.000000 3286238.963172 96677.820190
2459552.550759 146139703849.000000 195.000000 49270156.198165 97976.579315
2459552.554827 146139584087.000000 304.000000 11036109.892186 97459.932150
2459553.041455 146131773762.000000 171.000000 82541678.416485 97905.164891
2459553.045563 146131674517.000000 284.000000 3238096.304136 96676.634147
2459553.050877 146131674517.000000 195.000000 49327045.239245 97977.565210
2459553.054956 146131561005.000000 304.000000 11041345.723533 97454.496847
2459553.541134 146123841137.000000 171.000000 80519880.168148 97775.950785
2459553.545250 146123734064.000000 284.000000 3194256.554183 96655.233448
2459553.550566 146123734064.000000 195.000000 48887523.014226 97894.428014
2459553.554646 146123628020.000000 304.000000 11103293.330744 97515.046807
2459554.040808 146116023637.000000 171.000000 79679077.181192 97775.489055
2459554.050230 146115908662.000000 195.000000 47347977.143582 97883.154564
2459554.054298 146115811227.000000 304.000000 10868318.230341 97489.738391
2459554.540321 146108300617.000000 171.000000 78660124.461974 97646.913891
2459554.544430 146108194174.000000 284.000000 2855704.901576 96648.628231
2459554.549757 146108194174.000000 195.000000 45969271.537004 97773.656165
2459554.553844 146108088828.000000 304.000000 10817111.130805 97598.391882
2459555.040476 146100681159.000000 171.000000 77508304.717092 97635.911068
2459555.044584 146100567813.000000 284.000000 2750928.571142 96644.833116
2459555.053977 146100471020.000000 304.000000 10783404.786834 97596.884903
2459555.540059 146093158083.000000 171.000000 78464948.155955 97676.935024
2459555.544167 146093068689.000000 284.000000 2590256.305068 96757.936085
2459555.549476 146093068689.000000 195.000000 44004914.616859 97814.192960
2459555.553539 146092950568.000000 304.000000 10554081.536294 97654.585373
2459556.039974 146085754245.000000 171.000000 77411362.194052 97676.355189
