# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459134.040439 147667393631.000000 171.000000 78499827.990714 98112.667877
2459134.044546 147667087151.000000 284.000000 1648666.194254 97452.800708
2459134.049845 147667087151.000000 195.000000 32382833.712933 98183.518853
2459134.053902 147666767641.000000 304.000000 10479817.975858 98539.607029
2459134.539612 147644835615.000000 171.000000 78895604.025981 98145.461382
2459134.543726 147644531532.000000 284.000000 1633101.001135 97533.205469
2459134.549025 147644531532.000000 195.000000 32219948.106239 98180.851691
2459134.553085 147644215756.000000 304.000000 10587434.991805 98600.803844
2459135.039629 147622394157.000000 171.000000 78144248.140107 98201.167036
2459135.043740 147622078722.000000 284.000000 1604235.182391 97542.564629
2459135.049040 147622078722.000000 195.000000 31670427.283706 98171.422459
2459135.053095 147621765449.000000 304.000000 10545804.786286 98544.813447
2459135.539469 147600047667.000000 171.000000 79112537.454307 98195.003388
2459135.543568 147599734784.000000 284.000000 1618883.822992 97563.673829
2459135.548855 147599734784.000000 195.000000 32361964.792404 98030.055366
2459135.552944 147599425421.000000 304.000000 10529707.294059 98597.681002
2459136.039643 147577810995.000000 171.000000 78402853.199925 98310.307411
2459136.043745 147577500736.000000 284.000000 1677126.614142 97682.649128
2459136.049053 147577500736.000000 195.000000 32644950.848464 98069.444916
2459136.053138 147577194029.000000 304.000000 10501851.673477 98568.685063
2459136.541618 147555690953.000000 171.000000 82515920.201889 98355.631488
2459136.545726 147555383411.000000 284.000000 1707885.984613 97649.392097
2459136.551022 147555383411.000000 195.000000 33574550.140274 98170.301508
2459136.555081 147555076612.000000 304.000000 10628255.945328 98631.548090
2459137.041470 147533687911.000000 171.000000 80885029.826225 98347.730591
2459137.045578 147533381750.000000 284.000000 1763821.885156 97670.573209
2459137.050895 147533381750.000000 195.000000 33401282.882979 98160.005799
2459137.054950 147533077755.000000 304.000000 10576425.491733 98574.301158
2459137.541344 147511792187.000000 171.000000 80512991.550073 98368.445641
2459137.545379 147511487483.000000 284.000000 1771119.286875 97659.133251
2459137.550632 147511487483.000000 195.000000 33540136.210607 98178.607600
2459137.554628 147511183458.000000 304.000000 10706644.178355 98662.328502
2459138.041363 147490015688.000000 171.000000 79435165.811338 98496.183945
2459138.045400 147489712538.000000 284.000000 1773555.595388 97681.944483
2459138.050637 147489712538.000000 195.000000 33083006.445854 98250.360423
2459138.054639 147489410037.000000 304.000000 10576267.602622 98629.831214
2459138.541475 147468361853.000000 171.000000 79610432.151892 98363.816174
2459138.545519 147468073575.000000 284.000000 1738512.890703 97680.005128
2459138.550765 147468073575.000000 195.000000 33450855.362610 98257.392854
2459138.554755 147467771166.000000 304.000000 10591155.438265 98638.411090
2459139.045398 147446539036.000000 284.000000 1830166.876149 97753.768720
2459139.050647 147446539036.000000 195.000000 34202171.868849 98225.845325
2459139.054510 147446238384.000000 304.000000 10522930.494584 98606.885820
2459139.541349 147425428073.000000 171.000000 80829960.878928 98558.456752
2459139.545365 147425140195.000000 284.000000 1896578.903838 97723.546139
2459139.550597 147425140195.000000 195.000000 35096303.678377 98256.240144
2459139.554602 147424838236.000000 304.000000 10774811.598446 98660.042905
2459140.041110 147404160658.000000 171.000000 80164021.629961 98557.739362
2459140.045145 147403855282.000000 284.000000 1838704.256608 97575.068216
2459140.050387 147403855282.000000 195.000000 34474760.647226 98343.567659
2459140.054386 147403568306.000000 304.000000 10607054.673743 98234.206644
2459140.540486 147383005481.000000 171.000000 78829838.448550 98543.463578
2459140.544553 147382715147.000000 284.000000 1886881.498566 97289.081968
2459140.549784 147382715147.000000 195.000000 34924263.224756 98338.494837
2459140.553778 147382425306.000000 304.000000 10647674.513646 97953.644838
2459141.040795 147361990863.000000 171.000000 80561729.795774 98582.061487
2459141.044834 147361697741.000000 284.000000 1995331.181894 97296.719676
2459141.050094 147361697741.000000 195.000000 35932813.044570 98344.422533
2459141.054088 147361405082.000000 304.000000 10877977.731647 97779.218440
2459141.540243 147341101066.000000 171.000000 79192653.596869 98734.160395
2459141.544297 147340812427.000000 284.000000 2003251.204560 97150.930121
2459141.549532 147340812427.000000 195.000000 34902784.550478 98346.469401
2459141.553525 147340518762.000000 304.000000 10731831.041908 97807.664916
2459142.040396 147320347967.000000 171.000000 77913030.485228 98742.246977
2459142.044450 147320063844.000000 284.000000 1985828.157628 97226.753598
2459142.049688 147320063844.000000 195.000000 35017147.623653 98336.758430
2459142.053681 147319774725.000000 304.000000 10727326.722463 97679.378201
2459142.540238 147299730040.000000 171.000000 78745567.775363 98734.446174
2459142.544280 147299443347.000000 284.000000 2002274.940492 97075.948454
2459142.549519 147299443347.000000 195.000000 35085503.086205 98435.098636
2459142.553513 147299158830.000000 304.000000 10979445.283212 97714.295758
2459143.040453 147279252001.000000 171.000000 78617333.129267 98763.055903
2459143.044510 147278961043.000000 284.000000 1922171.672428 97162.581775
2459143.049761 147278961043.000000 195.000000 34598844.749438 98433.629803
2459143.053751 147278679369.000000 304.000000 10639540.596483 97562.715420
2459143.541737 147258906761.000000 171.000000 77521512.165659 98725.107142
2459143.545771 147258618716.000000 284.000000 1874813.353238 97156.758581
2459143.551005 147258618716.000000 195.000000 34255276.942921 98426.829135
2459143.555000 147258339922.000000 304.000000 10603145.294684 97676.322802
2459144.041531 147238693484.000000 171.000000 76545880.632901 98764.593431
2459144.045588 147238419250.000000 284.000000 1851898.785253 97284.804515
2459144.050830 147238419250.000000 195.000000 33651790.183920 98437.123462
2459144.541240 147218632223.000000 171.000000 77226246.061188 98774.534292
2459144.545278 147218353358.000000 284.000000 1856372.166955 97089.642861
2459144.550517 147218353358.000000 195.000000 34402011.923568 98430.941846
2459145.041350 147198708868.000000 171.000000 76338819.291060 98782.118596
2459145.050638 147198436992.000000 195.000000 33976169.767060 98429.285842
2459145.054633 147198156404.000000 304.000000 10507578.658123 97574.262469
2459145.540979 147178927636.000000 171.000000 77516301.289684 98769.645878
2459145.545013 147178655040.000000 284.000000 1878533.060832 97035.971375
2459145.550249 147178655040.000000 195.000000 34770973.333783 98446.199213
2459145.554243 147178384627.000000 304.000000 10670150.625765 97588.300797
2459146.041202 147159294085.000000 171.000000 78263585.925079 98802.269756
2459146.045268 147159020800.000000 284.000000 1880498.849541 97130.722927
2459146.050506 147159020800.000000 195.000000 34904557.854744 98611.551582
2459146.054497 147158749697.000000 304.000000 10793724.568757 97471.516245
2459146.541593 147139806881.000000 171.000000 76590332.458706 96587.862272
2459146.545715 147139532963.000000 284.000000 1862503.960446 95082.521718
2459146.551195 147139532963.000000 195.000000 34675460.033980 96425.672069
2459146.555250 147139261227.000000 304.000000 10579128.710756 95646.628795
2459147.041925 147120462615.000000 171.000000 75966421.109732 96611.003036
2459147.046056 147120194973.000000 284.000000 1857908.865342 95094.984350
2459147.051355 147120194973.000000 195.000000 34445836.656094 96468.742667
2459147.055412 147119922683.000000 304.000000 10671737.626057 95649.297744
2459147.541418 147101260890.000000 171.000000 78742224.663387 96633.062266
2459147.545522 147100999554.000000 284.000000 1855863.825967 95124.483642
2459147.550828 147100999554.000000 195.000000 34327856.933013 96465.938197
2459147.554890 147100733607.000000 304.000000 10705499.748188 95683.832636
2459148.045293 147081956406.000000 284.000000 1873005.087133 95195.004657
2459148.050592 147081956406.000000 195.000000 34257724.621116 96463.631633
2459148.054650 147081692572.000000 304.000000 10662551.130362 95583.534113
2459148.540808 147063318565.000000 171.000000 77285520.293946 96630.819979
2459148.544913 147063058955.000000 284.000000 1897610.354802 95115.371468
2459148.550222 147063058955.000000 195.000000 34407142.913029 96457.627454
2459148.554298 147062794811.000000 304.000000 10629125.763122 95680.183943
2459149.040762 147044572416.000000 171.000000 78534029.561471 96656.937341
2459149.044867 147044319312.000000 284.000000 1897025.620893 95257.254937
2459149.050167 147044319312.000000 195.000000 34705605.958249 96472.493784
2459149.054238 147044057313.000000 304.000000 10751635.271954 95601.708500
2459149.539701 147025979864.000000 171.000000 79917652.889111 96664.404320
2459149.543866 147025728926.000000 284.000000 1973370.714312 95230.760568
2459149.549184 147025728926.000000 195.000000 36125062.086208 96480.776933
2459149.553243 147025469074.000000 304.000000 10748373.547454 95603.375618
2459150.039201 147007542443.000000 171.000000 79669964.054263 96787.647718
2459150.043312 147007293697.000000 284.000000 1992095.867633 95204.367883
2459150.048616 147007293697.000000 195.000000 35747815.025281 96557.487965
2459150.052689 147007036018.000000 304.000000 10882378.003234 95610.397392
2459150.541815 146989260580.000000 171.000000 78759484.221805 96774.629218
2459150.545918 146989007509.000000 284.000000 2014812.915651 95201.119371
2459150.551221 146989007509.000000 195.000000 35317004.005317 96568.751648
2459150.555303 146988752053.000000 304.000000 10877255.961432 95634.674334
2459151.041809 146971125178.000000 171.000000 77385252.812528 96795.817574
2459151.045924 146970880981.000000 284.000000 2065000.763529 95248.497084
2459151.051228 146970880981.000000 195.000000 36053988.655363 96582.871638
2459151.541905 146953152520.000000 171.000000 78726514.192108 96809.832892
2459151.551324 146952906040.000000 195.000000 36306554.751822 96586.701419
2459151.555382 146952655269.000000 304.000000 10976875.142353 95666.085405
2459152.045278 146935084863.000000 284.000000 2327402.947781 95241.357258
2459152.050304 146935084863.000000 195.000000 37246714.712481 96602.099264
2459152.054383 146934843041.000000 304.000000 11088622.922820 95579.552311
2459152.540756 146917671363.000000 171.000000 82291042.587012 96574.897064
2459152.544862 146917431553.000000 284.000000 2354460.439162 95243.005145
2459152.550175 146917431553.000000 195.000000 38698639.395539 96617.627934
2459152.554239 146917187537.000000 304.000000 11118556.354916 95607.824897
2459153.040757 146900175572.000000 171.000000 82823681.744749 96934.564616
2459153.044877 146899927223.000000 284.000000 2451651.601216 95188.190902
2459153.050179 146899927223.000000 195.000000 39221528.190570 96630.745326
2459153.054238 146899687422.000000 304.000000 11158550.412728 95621.906053
2459153.541790 146882824780.000000 171.000000 84099751.506674 96978.655346
2459153.545910 146882586992.000000 284.000000 2424979.465259 95192.455828
2459153.551212 146882586992.000000 195.000000 39740702.022449 96667.026852
2459153.555272 146882345084.000000 304.000000 11050497.815900 95614.458283
2459154.041824 146865639807.000000 171.000000 84944306.844519 96997.559045
2459154.045948 146865399969.000000 284.000000 2423267.479328 95297.166598
2459154.051273 146865399969.000000 195.000000 40336893.096942 96776.258695
2459154.055332 146865162325.000000 304.000000 11130638.516197 95619.723671
2459154.541070 146848613182.000000 171.000000 85677342.535307 97022.612431
2459154.545192 146848377645.000000 284.000000 2468055.968955 95244.494885
2459154.550495 146848377645.000000 195.000000 41073779.903567 96770.536463
2459154.554575 146848139278.000000 304.000000 19319007.571775 95680.135925
2459155.041096 146831741430.000000 171.000000 85176464.009707 97060.961110
2459155.045215 146831510254.000000 284.000000 2549285.169897 95259.176841
2459155.050531 146831510254.000000 195.000000 41111079.733239 96774.530662
2459155.054600 146831276194.000000 304.000000 11192620.162645 95632.217785
2459155.540201 146815037625.000000 171.000000 87218549.840010 96627.398784
2459155.544301 146814800627.000000 284.000000 2607180.942687 95264.624741
2459155.549606 146814800627.000000 195.000000 41606444.131911 96624.017699
2459155.553668 146814570957.000000 304.000000 11216632.288204 95577.557546
2459156.040441 146798486098.000000 171.000000 86062096.929132 97066.792727
2459156.044561 146798258728.000000 284.000000 2531140.685068 95268.215734
2459156.049864 146798258728.000000 195.000000 41412357.464106 96787.469231
2459156.539580 146782102143.000000 171.000000 85588337.479005 96642.287351
2459156.543690 146781874965.000000 284.000000 2442950.654944 95266.052455
2459156.548996 146781874965.000000 195.000000 40364787.532185 96464.766649
2459156.553059 146781649178.000000 304.000000 11188305.596152 95580.564179
2459157.039284 146765874200.000000 171.000000 83229770.538561 96632.268513
2459157.043391 146765651647.000000 284.000000 2251857.658202 95251.279911
2459157.048695 146765651647.000000 195.000000 38364898.193032 96627.071431
2459157.052769 146765425998.000000 304.000000 11107446.804430 95585.063393
2459157.541907 146749805290.000000 171.000000 81646565.218235 96474.965890
2459157.546015 146749582192.000000 284.000000 2224370.336297 95205.036241
2459157.551318 146749582192.000000 195.000000 37970078.907390 96352.982058
2459157.555381 146749361897.000000 304.000000 11123512.380788 95592.206577
2459158.041416 146733903014.000000 171.000000 82644787.002899 96494.229721
2459158.045534 146733679973.000000 284.000000 2216325.931952 95209.581686
2459158.050856 146733679973.000000 195.000000 38038932.304373 96352.239993
2459158.054919 146733459129.000000 304.000000 11276049.829150 95599.473608
2459158.541511 146718158427.000000 171.000000 82629544.114594 96482.353600
2459158.545634 146717940811.000000 284.000000 2274368.076269 95203.381514
2459158.550937 146717940811.000000 195.000000 37482482.534711 96330.790696
2459159.041449 146702571340.000000 171.000000 81191678.372192 96597.249708
2459159.045559 146702353694.000000 284.000000 2172738.551140 95209.904761
2459159.050859 146702353694.000000 195.000000 36321802.925986 96473.132693
2459159.054946 146702143747.000000 304.000000 11187022.701459 95597.638367
2459159.541418 146687147328.000000 171.000000 81624578.002753 96338.458543
2459159.545524 146686935170.000000 284.000000 2221325.926349 95204.026622
2459159.550842 146686935170.000000 195.000000 36829500.286809 96226.674989
2459159.554913 146686719451.000000 304.000000 11412992.616481 95609.439713
2459160.040773 146671884742.000000 171.000000 83446098.940783 96509.200347
2459160.050207 146671672453.000000 195.000000 36784075.788985 96354.661555
2459160.054281 146671462472.000000 304.000000 11225547.089091 95648.871874
2459160.541527 146656775459.000000 171.000000 84929041.552339 96406.316280
2459160.550954 146656568924.000000 195.000000 37530017.102405 96293.517280
2459160.555015 146656358936.000000 304.000000 11369047.583547 95651.939959
2459161.041188 146641833199.000000 171.000000 83985330.859724 96429.624403
2459161.045298 146641632355.000000 284.000000 2232259.176933 95185.274462
2459161.050614 146641632355.000000 195.000000 37843509.894063 96296.245300
2459161.054676 146641428101.000000 304.000000 11448894.847594 95566.951584
2459161.544873 146626852839.000000 284.000000 2241250.225209 95181.211075
2459161.554258 146626648536.000000 304.000000 11594744.525210 95570.618209
2459162.040396 146612431170.000000 171.000000 86081437.032088 96461.181907
2459162.044504 146612230595.000000 284.000000 2297933.351666 95250.552253
2459162.049807 146612230595.000000 195.000000 39212817.374646 96185.461690
2459162.053888 146612026422.000000 304.000000 11404934.632985 95565.152767
2459162.540040 146597965513.000000 171.000000 86576636.587077 96313.545483
2459162.544159 146597770685.000000 284.000000 2378743.377470 95119.346360
2459162.549472 146597770685.000000 195.000000 39901291.959423 96188.275916
2459162.553534 146597566360.000000 304.000000 11428189.884751 95654.022446
2459163.039247 146583666412.000000 171.000000 86522060.864473 96459.328374
2459163.043356 146583465566.000000 284.000000 2444263.980452 95251.312456
2459163.048662 146583465566.000000 195.000000 39495560.986894 96307.670866
2459163.052725 146583267414.000000 304.000000 11367077.489089 95567.414607
2459163.539097 146569525397.000000 171.000000 85709173.363038 96352.980256
2459163.543215 146569330287.000000 284.000000 2465708.309600 95136.169686
2459163.548513 146569330287.000000 195.000000 39606731.044436 96187.184344
2459163.552572 146569132025.000000 304.000000 11351214.256604 95574.864611
2459164.039338 146555538808.000000 171.000000 87052848.197610 96372.926552
2459164.043449 146555343517.000000 284.000000 2508375.445872 95187.891084
2459164.052844 146555151120.000000 304.000000 11378648.487717 95570.790603
2459164.541875 146541714060.000000 171.000000 85691953.050704 96256.286397
2459164.546000 146541518597.000000 284.000000 2552456.291778 95104.939694
2459164.551302 146541518597.000000 195.000000 39689254.855498 96086.969454
2459164.555372 146541331376.000000 304.000000 11378112.049052 95603.066917
2459165.046060 146527855378.000000 284.000000 2569226.966031 95066.481299
2459165.051368 146527855378.000000 195.000000 40348761.141612 96243.221443
2459165.055428 146527667171.000000 304.000000 11340734.447913 95602.499395
2459165.541660 146514530800.000000 171.000000 85067248.090486 96230.252880
2459165.545766 146514346378.000000 284.000000 2561350.415393 95042.866547
2459165.551101 146514346378.000000 195.000000 40217575.986616 96122.603727
2459165.555188 146514164161.000000 304.000000 11361477.923317 95614.176782
2459166.041132 146501181696.000000 171.000000 84648357.970124 96299.709704
2459166.045244 146501002345.000000 284.000000 2556410.721415 95047.032591
2459166.050550 146501002345.000000 195.000000 40508811.434914 96128.606740
2459166.054632 146500813936.000000 304.000000 11375911.465007 95603.289387
2459166.540493 146487994245.000000 171.000000 85396141.181222 96190.907003
2459166.544765 146487808706.000000 284.000000 2603955.759812 95039.260370
2459166.550074 146487808706.000000 195.000000 40995567.740428 95993.423989
2459166.554137 146487625371.000000 304.000000 11373850.377917 95622.851095
2459167.040108 146474953951.000000 171.000000 87268755.614272 96223.923203
2459167.044221 146474773502.000000 284.000000 2544863.081393 95033.031103
2459167.049524 146474773502.000000 195.000000 41663989.766321 96111.780768
2459167.053591 146474595259.000000 304.000000 11332009.875203 95645.840002
2459167.541305 146462077867.000000 171.000000 87848607.739816 96221.519847
2459167.545428 146461896241.000000 284.000000 2624202.162619 95019.546053
2459167.550734 146461896241.000000 195.000000 42364941.351920 96005.727750
2459168.041412 146449355946.000000 171.000000 89998069.368301 96262.629268
2459168.045537 146449179471.000000 284.000000 2665147.625871 95033.319186
2459168.054935 146448998851.000000 304.000000 11344672.897147 95616.487630
2459168.540299 146436780797.000000 171.000000 89065866.723188 96155.384813
2459168.544398 146436614369.000000 284.000000 2675462.877816 95058.752012
2459168.549715 146436614369.000000 195.000000 42903205.367740 96016.829580
2459168.553781 146436438946.000000 304.000000 11236348.909559 95663.920593
2459169.040374 146424372661.000000 171.000000 87911806.914801 96258.056050
2459169.044486 146424205088.000000 284.000000 2761988.561288 95055.016986
2459169.049809 146424205088.000000 195.000000 43359659.378922 96017.662587
2459169.053873 146424033286.000000 304.000000 11233318.192555 95657.958422
2459169.544447 146411943763.000000 284.000000 2758863.751837 95051.948100
2459169.549751 146411943763.000000 195.000000 43623526.820512 96036.258328
2459169.553817 146411775519.000000 304.000000 11228127.470789 95654.879846
2459170.039945 146400013751.000000 171.000000 88045959.064995 96179.270279
2459170.044060 146399842181.000000 284.000000 2739783.769900 95052.603904
2459170.049368 146399842181.000000 195.000000 43736006.855491 96045.641769
2459170.053435 146399672818.000000 304.000000 11190283.709795 95668.560641
2459170.540016 146388058539.000000 171.000000 87337920.063981 96187.895034
2459170.544130 146387890527.000000 284.000000 2670707.144589 95047.362594
2459170.549435 146387890527.000000 195.000000 43044941.773667 95960.253363
2459170.553499 146387731281.000000 304.000000 11240580.307297 95648.340754
2459171.039939 146376260377.000000 171.000000 87984639.884415 96184.511658
2459171.044051 146376095930.000000 284.000000 2596897.602481 95052.787682
2459171.049357 146376095930.000000 195.000000 42964112.647139 95962.159556
2459171.053430 146375933691.000000 304.000000 11225594.814705 95645.470665
2459171.541944 146364610237.000000 171.000000 86100722.023487 96076.723005
2459171.546058 146364449385.000000 284.000000 2500415.220339 95030.683103
2459171.551362 146364449385.000000 195.000000 42347478.028857 95977.251826
2459171.555425 146364284101.000000 304.000000 11343072.516492 95675.262518
2459172.041919 146353113327.000000 171.000000 87137398.959719 96092.509368
2459172.046032 146352949445.000000 284.000000 2412360.982445 95030.352340
2459172.051338 146352949445.000000 195.000000 41968801.897102 95965.766382
2459172.055402 146352787772.000000 304.000000 11332543.599027 95671.568345
2459172.541415 146341760737.000000 171.000000 84448150.481819 96034.082749
2459172.545535 146341604888.000000 284.000000 2377681.231650 95025.006441
2459172.550839 146341604888.000000 195.000000 41569487.829708 95963.274077
2459172.554912 146341451247.000000 304.000000 11229868.070888 95674.283337
2459173.041061 146330560363.000000 171.000000 84385425.555110 96043.562005
2459173.045169 146330405774.000000 284.000000 2402459.892343 95025.039367
2459173.050484 146330405774.000000 195.000000 41345590.624501 95962.046482
2459173.054546 146330249108.000000 304.000000 11171604.540011 95671.636506
2459173.540917 146319505593.000000 171.000000 83734342.387209 96047.354076
2459173.545022 146319358986.000000 284.000000 2460785.230808 95023.856166
2459173.550325 146319358986.000000 195.000000 41599411.794825 95870.920614
2459173.554403 146319203568.000000 304.000000 11250180.494749 95697.415726
2459174.041072 146308602251.000000 171.000000 83252474.402665 96052.562453
2459174.045180 146308452658.000000 284.000000 2465805.831049 95028.670081
2459174.050487 146308452658.000000 195.000000 41148096.040459 95970.652662
2459174.541226 146297840157.000000 171.000000 81416804.772594 95946.174253
2459174.545350 146297691781.000000 284.000000 2601094.750510 95040.047396
2459174.550658 146297691781.000000 195.000000 41031516.037678 95901.153069
2459174.554733 146297545614.000000 304.000000 11222144.850839 95734.936546
2459175.041095 146287231626.000000 171.000000 82982456.743508 95983.791144
2459175.045215 146287084468.000000 284.000000 2798988.554187 95036.061910
2459175.050524 146287084468.000000 195.000000 41998317.538345 95898.702551
2459175.054591 146286939520.000000 304.000000 11309939.784728 95731.249559
2459175.540441 146276764686.000000 171.000000 82077444.579753 95982.004211
2459175.544555 146276622756.000000 284.000000 2915843.731229 95043.287915
2459175.549864 146276622756.000000 195.000000 41806715.994978 95942.116625
2459175.553934 146276472114.000000 304.000000 11415138.236885 95737.576307
2459176.040044 146266438555.000000 171.000000 83242145.395238 95990.749749
2459176.044161 146266297857.000000 284.000000 3182480.356402 95057.021630
2459176.049469 146266297857.000000 195.000000 44183535.827928 95946.979301
2459176.053534 146266152395.000000 304.000000 11517972.014970 95734.861584
2459176.539657 146256261291.000000 171.000000 84098020.648363 96005.767338
2459176.543768 146256121899.000000 284.000000 3364925.973079 95042.445665
2459176.549078 146256121899.000000 195.000000 45199293.130871 95983.394623
2459176.553152 146255981568.000000 304.000000 11768823.063081 95758.607854
2459177.039357 146246222282.000000 171.000000 85557123.575931 96023.306168
2459177.043467 146246084847.000000 284.000000 3409078.045150 95042.959847
2459177.048800 146246084847.000000 195.000000 46660783.186451 95993.527776
2459177.052873 146245945824.000000 304.000000 11655699.506242 95762.604265
2459177.539279 146236331726.000000 171.000000 86858441.520718 95951.063901
2459177.543391 146236192319.000000 284.000000 3588735.041468 95050.630081
2459177.548686 146236192319.000000 195.000000 37991590.387720 95837.187552
2459177.552766 146236058461.000000 304.000000 11936388.541853 95773.878501
2459178.039020 146226577455.000000 171.000000 85571830.799929 95927.183116
2459178.043153 146226439465.000000 284.000000 3612891.396495 95047.549410
2459178.048466 146226439465.000000 195.000000 47137312.402128 95903.848760
2459178.541961 146216965396.000000 171.000000 91469608.208251 96008.782277
2459178.546116 146216836213.000000 284.000000 3750232.193705 95069.183133
2459178.551439 146216836213.000000 195.000000 50414564.955793 95971.223945
2459178.555509 146216700294.000000 304.000000 12413642.650408 95821.839918
2459179.041466 146207490317.000000 171.000000 90946001.229468 95995.472417
2459179.045600 146207359163.000000 284.000000 3835323.306938 95066.875968
2459179.054985 146207231991.000000 304.000000 12300690.602562 95820.509796
2459179.544933 146198030585.000000 284.000000 3754908.850648 95080.971219
2459179.550243 146198030585.000000 195.000000 51143655.723902 95996.598579
2459179.554330 146197903180.000000 304.000000 12388025.536951 95831.432689
2459180.040444 146188967612.000000 171.000000 90987388.150425 96009.120281
2459180.044556 146188837756.000000 284.000000 3926377.889254 95091.312462
2459180.049873 146188837756.000000 195.000000 51317766.846328 95997.765656
2459180.053946 146188710109.000000 304.000000 12576837.245634 95833.754112
2459180.540262 146179911526.000000 171.000000 87437362.772313 95978.504934
2459180.544365 146179783118.000000 284.000000 3790665.816100 95073.167280
2459180.549685 146179783118.000000 195.000000 50146777.859439 95952.650061
2459180.553771 146179656918.000000 304.000000 12462324.962771 95888.266945
2459181.040350 146170987882.000000 171.000000 89260650.611173 95998.322116
2459181.044462 146170868188.000000 284.000000 3829732.736376 95074.298660
2459181.049808 146170868188.000000 195.000000 50910077.299621 95959.849190
2459181.053879 146170741766.000000 304.000000 12337090.824944 95874.505612
2459181.545690 146162086235.000000 284.000000 3874525.227071 95063.515133
2459181.550338 146162086235.000000 195.000000 51153993.389362 96024.798370
2459181.554424 146161962877.000000 304.000000 12556305.099348 95887.267722
2459182.041062 146153552033.000000 171.000000 89430959.101909 95999.471835
2459182.045173 146153436839.000000 284.000000 3926555.618088 95067.808986
2459182.050492 146153436839.000000 195.000000 51806180.607033 95979.304044
2459182.054584 146153322273.000000 304.000000 12602801.358657 95874.326120
2459182.540269 146145038196.000000 171.000000 91697537.643823 96012.826975
2459182.544363 146144926033.000000 284.000000 3972972.455085 95097.668205
2459182.549684 146144926033.000000 195.000000 52594205.530732 96043.213617
2459182.553762 146144801323.000000 304.000000 12589620.499159 95900.453531
2459183.040380 146136662275.000000 171.000000 93273925.702332 96003.620834
2459183.049824 146136539853.000000 195.000000 53129201.572608 96015.354526
2459183.053919 146136432934.000000 304.000000 12846738.513439 95909.604544
2459183.540396 146128413607.000000 171.000000 90801052.872102 96017.771333
2459183.544507 146128294163.000000 284.000000 4002042.046914 95118.357518
2459183.549821 146128294163.000000 195.000000 51863284.395313 96157.267906
2459183.553899 146128176927.000000 304.000000 12413185.479062 95968.017744
2459184.040370 146120296864.000000 171.000000 92889951.542669 96048.721668
2459184.044487 146120181900.000000 284.000000 4041245.417217 95103.048462
2459184.049807 146120181900.000000 195.000000 53305650.053420 96169.716109
2459184.053884 146120069143.000000 304.000000 12613816.891528 95979.520929
2459184.540445 146112314354.000000 171.000000 94785099.402680 96098.406827
2459184.544564 146112203880.000000 284.000000 3955145.830389 95122.848110
2459184.549883 146112203880.000000 195.000000 54226925.013447 96251.888016
2459184.553966 146112097030.000000 304.000000 12635514.174473 101531.539805
2459185.040309 146104452552.000000 171.000000 92145552.056651 96063.739573
2459185.049756 146104349368.000000 195.000000 53117976.692176 96244.213363
2459185.053825 146104231995.000000 304.000000 12607879.462268 96091.381435
2459185.541874 146096731092.000000 171.000000 92707839.358364 96073.151299
2459185.545986 146096617361.000000 284.000000 3840802.897425 95127.702207
2459185.555390 146096520901.000000 304.000000 12542840.910496 96143.972285
2459186.041840 146089133098.000000 171.000000 93756176.836342 96083.087326
2459186.051268 146089025233.000000 195.000000 53531876.793446 96244.749571
2459186.055347 146088920890.000000 304.000000 12518955.408715 96141.320181
2459186.541899 146081658541.000000 171.000000 93466753.238661 96079.150813
2459186.546016 146081557861.000000 284.000000 3840492.118624 95141.755264
2459186.551330 146081557861.000000 195.000000 53196396.399214 96334.876853
2459186.555400 146081459389.000000 304.000000 12495240.400776 96253.836207
2459187.041150 146074322889.000000 171.000000 92565763.349960 96059.416304
2459187.045270 146074214189.000000 284.000000 3854834.120467 95143.625067
2459187.050594 146074214189.000000 195.000000 53144870.361949 96280.670120
2459187.054690 146074107697.000000 304.000000 12543779.782347 96253.575484
2459187.540776 146067092539.000000 171.000000 91778463.327801 96101.379472
2459187.544895 146067007452.000000 284.000000 3767645.338938 95172.616991
2459187.550206 146067007452.000000 195.000000 52365255.510581 96386.305748
2459187.554277 146066892869.000000 304.000000 12408042.465859 96331.888538
2459188.040473 146060011518.000000 171.000000 91539720.811209 96097.174580
2459188.044617 146059904245.000000 284.000000 3711424.415179 95174.726799
2459188.049929 146059904245.000000 195.000000 51380708.885323 96379.049931
2459188.054015 146059813283.000000 304.000000 12340859.737931 96339.816934
2459188.541464 146053045491.000000 171.000000 91599996.975609 96162.949928
2459188.550887 146052946515.000000 195.000000 51576937.878048 96465.365233
2459188.554954 146052848598.000000 304.000000 12338397.856169 96490.453565
2459189.045534 146046098913.000000 284.000000 3700020.697546 95229.354323
2459189.050853 146046098913.000000 195.000000 52409894.559722 96470.858779
2459189.054927 146046010461.000000 304.000000 12177996.708531 96489.022932
2459189.541473 146039485229.000000 171.000000 91871107.979314 96190.085746
2459189.545585 146039388604.000000 284.000000 3646912.128385 95238.589921
2459189.550938 146039388604.000000 195.000000 52666344.236335 96483.954860
2459189.555008 146039293107.000000 304.000000 11989599.424414 96502.944433
2459190.041422 146032879601.000000 171.000000 89248979.497601 96150.618025
2459190.045532 146032791330.000000 284.000000 3588495.220887 95235.616019
2459190.050846 146032791330.000000 195.000000 49583586.541113 96459.074647
2459190.054913 146032706311.000000 304.000000 11933839.072813 96503.115578
