# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450424.541835 75650322.285965 244487.276384 0 0
2450425.541829 73118021.631370 237696.677386 0 0
2450426.541831 74663496.908002 241845.407057 0 0
2450427.541840 76128559.440599 245799.186230 0 0
2450428.541836 74220469.837568 240656.246797 0 0
2450429.188978 77122187.781590 248507.133104 0 0
2450429.541828 76584051.410665 247044.710113 0 0
2450430.541841 76384887.797724 246518.071580 0 0
2450431.541844 71414471.034076 233178.590926 0 0
2450432.541833 71811446.643971 234234.987836 0 0
2450433.541829 74810359.287287 242327.523220 0 0
2450435.541832 74865398.713880 242525.495120 0 0
2450436.541833 72810492.236548 237037.196879 1 0
2450440.289399 87547694.999548 277262.828435 0 1
2450441.154633 84071669.538477 267746.726367 0 0
2450442.184399 84116480.111344 267881.504865 0 0
2450443.219896 83126083.718468 265232.838996 0 0
2450444.215950 79909552.288634 256493.186439 0 0
2450446.308985 78124491.156216 251759.768766 0 0
2450447.145545 75138769.484085 243716.058612 0 0
2450447.541786 73756727.326445 240048.993290 0 0
2450448.541788 73708870.042322 239984.486923 0 0
2450449.541833 74032434.988768 240852.536581 0 0
2450451.541828 71313015.484013 233676.325593 1 0
2450459.541831 76415105.018950 248038.144808 0 1
2450460.541834 77177568.189029 250150.593596 0 0
2450462.393558 78145445.890002 252846.552712 0 0
2450462.659634 78327656.153686 253403.712517 0 0
2450462.953480 78558681.634317 254029.776868 0 0
2450463.361770 78127432.897377 252877.150912 0 0
2450463.380673 78614924.146116 254202.891982 0 0
2450463.600736 77782021.200035 252011.245778 0 0
2450464.625184 78215284.238444 253254.986947 0 0
2450465.666839 77594815.077865 251633.784957 0 0
2450466.524472 77695834.689036 251985.194065 0 0
2450467.527938 80258538.516173 259059.286536 0 0
2450468.541843 80729426.957222 260409.635793 0 0
2450469.541844 78882705.757577 255434.015028 0 0
2450470.541842 78695226.252185 254995.103656 0 0
2450471.541830 78249851.791238 253880.314059 0 0
2450472.541833 77640610.652438 252297.927870 0 0
2450473.541844 78902068.852990 255802.531577 0 0
2450474.541828 78523390.531795 254844.679709 0 0
2450475.541830 77668063.235746 252584.605477 0 0
2450476.541842 78017485.705481 253617.054205 0 0
2450477.541833 79233895.226067 257018.235324 0 0
2450478.541843 77659239.142825 252786.141098 0 0
2450479.541843 78164068.397830 254224.871169 0 0
2450480.541829 76168945.392465 248854.777626 0 0
2450481.541826 74256827.667256 243745.103464 0 0
2450482.541829 75668553.227992 247660.690144 0 0
2450483.541836 75752957.348659 247968.860463 0 0
2450484.541853 75068419.677832 246181.736155 0 0
2450485.541828 75918959.672232 248554.247631 0 0
2450487.541827 77618192.774059 253308.377267 0 0
2450488.541829 77968217.424981 254328.747407 0 0
2450489.541833 76583167.602241 250596.837120 0 0
2450490.542608 74403487.627521 244727.583305 0 0
2450490.792622 74545751.513667 245115.231436 0 0
2450491.042608 73116852.084710 241234.101793 0 0
2450491.220361 73307431.584842 241749.113228 0 0
2450491.412376 72698917.461072 240101.000824 0 0
2450491.792626 73786284.523244 243110.618521 0 0
2450492.042627 73526514.859514 242408.016613 0 0
2450492.291856 72768396.467813 240353.224240 0 0
2450492.542650 72670457.321852 240149.004471 0 0
2450492.792650 72836712.640243 240602.854766 0 0
2450493.042629 72840835.976998 240615.798775 0 0
2450493.334097 68271204.714164 228312.519998 0 0
2450493.541835 72646751.069845 240148.643517 0 0
2450493.791835 72258617.164152 239114.184219 0 0
2450494.041835 72342040.092898 239326.661608 0 0
2450494.541839 73631820.605270 242879.169438 0 0
2450495.041840 74357130.386569 244854.752998 0 0
2450495.296840 74289601.152044 244672.294911 0 0
2450495.541844 75229710.747043 247285.084154 0 0
2450495.791838 75174451.461247 247136.396542 0 0
2450496.041837 75602124.724041 248303.505115 0 0
2450496.291835 75225825.665158 247279.567243 0 0
2450496.541838 76480109.611472 250755.517773 0 0
2450496.791853 75766176.048755 248805.179391 0 0
2450497.041838 76184698.303753 249951.542682 0 0
2450497.291838 76363111.941651 250440.007977 0 0
2450497.541838 78320203.008932 255849.257899 0 0
2450497.791844 78337612.896835 255900.124526 0 0
2450498.041854 79266094.761797 258451.381470 0 0
2450498.291855 78804155.855896 257183.705786 0 0
2450498.791853 79645802.720675 259538.035272 0 0
2450499.041838 80595668.741219 262156.732839 0 0
2450499.291854 80475828.496164 261810.350006 0 0
2450499.541853 80478972.463449 261867.379305 0 0
2450499.791841 81432769.986348 264501.392196 0 0
2450500.041841 82381423.861671 267124.177264 1 0
2450501.296112 80320798.077748 261429.897144 0 1
2450501.791830 81794957.655665 265547.752248 0 0
2450502.041818 82252945.311034 266814.204374 0 0
2450502.541819 81425811.579268 264570.415431 0 0
2450502.791817 80204784.956569 261202.336258 0 0
2450503.041832 80729201.771999 262647.794776 0 0
2450503.541818 80581658.393529 262281.559575 0 0
2450503.791832 80405750.749242 261797.732320 0 0
2450504.041829 80582341.613041 262285.685942 0 0
2450504.291820 81046129.218573 263564.752487 0 0
2450504.541819 81574238.699688 265054.786209 0 0
2450504.791841 80626905.706747 262440.846775 0 0
2450505.291820 81562506.172254 265014.175501 0 0
2450506.041830 81005812.637067 263508.492827 0 0
2450506.291818 80352615.345887 261706.561805 0 0
2450506.541818 80478485.064549 262082.690784 0 0
2450506.791819 80456031.285497 262017.960816 0 0
2450507.041818 79812701.356575 260251.120437 0 0
2450507.291821 79289589.213787 258810.968595 0 0
2450507.541815 78930808.368737 257848.647711 0 0
2450507.791835 78888539.506978 257732.497736 0 0
2450508.291816 79155549.749687 258465.510543 0 0
2450508.791820 77341102.231292 253491.142250 0 0
2450509.041831 77129726.996861 252909.618821 0 0
2450509.291833 77616243.829881 254241.687697 0 0
2450509.541819 78028488.546424 255393.710194 0 0
2450509.791831 77342023.926242 253509.126967 0 0
2450510.041833 76121448.037070 250167.352246 0 0
2450510.291832 76245002.002443 250508.630201 0 0
2450510.541817 78491841.454564 256687.323090 0 0
2450510.791820 76883907.550502 252275.482694 0 0
2450511.351322 77357521.882350 253568.764419 0 0
2450511.541819 77751575.313463 254668.863108 0 0
2450511.791819 77840755.021285 254910.246876 0 0
2450512.041820 77516612.561331 254023.787947 0 0
2450512.303520 78346076.088689 256301.500195 0 0
2450512.541817 79180009.315835 258604.038848 0 0
2450512.791844 78109286.273778 255661.643390 0 0
2450513.041819 79403004.772489 259215.101672 0 0
2450513.294333 80191804.276473 261391.317744 0 0
2450513.541817 79168203.328323 258579.309377 0 0
2450513.791833 78482879.170560 256693.733240 0 0
2450514.041819 78867816.344773 257751.328817 0 0
2450514.297387 80340429.890083 261809.849028 0 0
2450514.541818 79297501.124558 258943.703371 0 0
2450514.791815 78114086.181065 255689.069804 0 0
2450515.041815 77236372.769765 253282.927800 0 0
2450515.296838 77312501.383264 253489.514397 0 0
2450515.541835 77899584.771329 255091.345369 0 0
2450515.791817 77166363.103490 253079.274134 0 0
2450516.041833 79025760.146266 258202.134653 0 0
2450516.297375 79049299.296128 257861.191506 0 0
2450516.546497 79355684.058173 258708.012635 0 0
2450517.041817 78194356.401819 255506.929317 0 0
