# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450420.583482 29977574.339417 5707.262593 0 0
2450421.583482 28896040.952245 5579.645997 0 0
2450422.295742 28521558.324712 5544.752967 0 0
2450422.335945 28586026.659845 5559.923482 0 0
2450422.412764 28480655.982392 5541.138469 0 0
2450422.422572 28501796.244062 5550.260555 0 0
2450422.583496 28213605.123481 5514.617583 0 0
2450424.583496 28108494.753855 5552.318176 0 0
2450425.583507 27981568.393922 5540.349386 0 0
2450426.583496 28391516.854665 5595.178509 0 0
2450427.583499 28771646.417540 5638.043947 0 0
2450428.583496 28259375.394732 5594.884643 0 0
2450429.201934 28543647.685921 5652.658495 0 0
2450429.583521 28367788.408385 5617.413572 0 0
2450430.583496 27845877.389453 5574.528114 0 0
2450431.583521 27252272.915311 5576.950020 0 0
2450432.583496 26709406.034853 5487.169837 0 0
2450434.583505 27362008.761509 5564.230071 0 0
2450435.583494 27813212.300100 5667.824310 0 0
2450436.583482 28076018.660655 5651.535397 1 0
2450437.583489 34959568.972514 6276.273457 0 1
2450438.583491 33062907.888850 6107.009342 0 0
2450439.519371 32391097.829503 6050.313207 0 0
2450439.534973 32402124.770459 6049.754088 0 0
2450441.163470 30313083.714451 5862.370437 0 0
2450442.193255 29397042.335349 5784.026483 0 0
2450443.228761 28579664.140815 5694.210023 0 0
2450444.224782 27909448.429644 5628.498278 0 0
2450446.321951 27467136.475551 5720.663135 0 0
2450446.583486 26716899.952442 5507.758291 0 0
2450447.586146 26016893.077081 5436.432737 0 0
2450448.586158 26033544.123264 5438.069704 0 0
2450450.583490 25931055.746102 5419.300638 0 0
2450451.583498 26518910.216909 5470.327573 1 0
2450459.278060 30970983.660240 5973.348374 0 1
2450459.583500 30540463.064401 5928.820058 0 0
2450460.583487 30177639.137728 5900.713358 0 0
2450462.777753 29269202.110213 5804.147501 0 0
2450462.975801 29320468.472354 5806.174568 0 0
2450463.077370 29203221.169422 5792.601094 0 0
2450463.277875 29246155.868975 5801.874080 0 0
2450463.413357 29207574.825572 5814.199828 0 0
2450464.767515 29040620.872199 5772.043131 0 0
2450465.625151 28925774.339918 5755.912760 0 0
2450466.566136 28486504.951478 5714.578450 0 0
2450467.569595 28408955.620961 5711.466474 0 0
2450468.583513 28076532.703466 5677.253870 0 0
2450469.583492 27631235.216356 5627.589853 0 0
2450470.583485 27137258.441398 5565.511825 0 0
2450472.583486 26841387.188589 5544.788575 0 0
2450473.583484 26486981.489306 5499.512800 0 0
2450474.583501 26442052.887678 5493.784682 0 0
2450476.583484 26582519.874586 5540.023330 0 0
2450477.583485 26720295.618090 5526.717692 0 0
2450478.583486 26744811.536800 5524.173333 0 0
2450479.583485 26669065.147785 5513.258218 0 0
2450480.583485 26601342.140400 5512.909537 0 0
2450481.583488 26912414.561094 5546.151936 0 0
2450482.583486 27566211.924882 5610.762539 0 0
2450483.583487 27654474.635367 5621.931151 0 0
2450484.583505 27603455.033821 5612.487534 0 0
2450485.583485 27906061.554182 5649.026316 0 0
2450486.583488 27949545.306582 5650.652354 0 0
2450487.583484 28368005.981423 5695.871247 0 0
2450488.583484 28535633.759116 5720.742141 0 0
2450489.583486 28057303.115664 5665.482516 0 0
2450490.816133 28012049.376317 5660.034946 0 0
2450491.066148 27807410.370829 5651.876070 0 0
2450491.233119 27735791.195289 5634.100068 0 0
2450491.408145 27807050.585158 5636.571454 0 0
2450491.566132 27885029.962376 5646.795835 0 0
2450492.066131 27903425.500655 5636.536814 0 0
2450492.316137 27677980.404381 5617.311739 0 0
2450492.816134 27712405.641207 5627.517139 0 0
2450493.345674 27712544.181876 5620.664843 0 0
2450493.554363 27972081.655221 5670.448507 0 0
2450493.804367 27913566.792786 5649.083965 0 0
2450494.054379 27731360.264947 5626.337704 0 0
2450494.304366 27767989.153322 5640.487589 0 0
2450494.804373 27900042.102072 5653.181814 0 0
2450495.054382 27603643.343322 5615.191686 0 0
2450495.309388 27807208.122075 5640.348268 0 0
2450495.554369 28019135.382261 5667.465174 0 0
2450495.804367 27947421.764367 5658.603148 0 0
2450496.054367 27762836.985323 5632.392244 0 0
2450496.304378 27757771.632132 5629.167102 0 0
2450496.554362 27678230.712313 5626.490389 0 0
2450496.804404 27732351.102507 5625.793608 0 0
2450497.054369 27668669.502339 5627.374415 0 0
2450497.304394 27901105.292945 5638.051768 0 0
2450497.554381 28294835.324312 5690.337496 0 0
2450497.804369 28139146.021968 5690.661809 0 0
2450498.304397 27985001.501845 5648.716579 0 0
2450498.554431 28151402.171702 5670.207777 0 0
2450498.804449 28105559.910765 5668.197629 0 0
2450499.054371 27906378.646537 5637.725850 0 0
2450499.304416 27786131.074900 5630.710811 0 0
2450499.554437 28156853.404873 5667.018833 0 0
2450499.804388 28084644.077404 5657.361497 0 0
2450500.054382 28354570.670211 5685.488110 1 0
2450501.308662 28917422.019267 5782.160895 0 1
2450501.554375 29052370.946376 5843.020912 0 0
2450502.062277 28478311.228551 5804.696280 0 0
2450502.554369 28362386.733445 5771.038991 0 0
2450502.804366 28139556.492839 5753.667329 0 0
2450503.055336 28024352.285104 5749.858226 0 0
2450503.554372 28013948.344173 5738.303328 0 0
2450503.808954 27884675.983991 5721.922419 0 0
2450504.059886 27934709.168427 5732.643485 0 0
2450504.304359 27934273.174709 5727.356824 0 0
2450504.554377 28509803.436771 5783.824519 0 0
2450504.804558 28236132.349991 5761.128435 0 0
2450506.304359 28357449.226859 5769.854727 0 0
2450506.554364 28309273.088282 5760.410221 0 0
2450507.054359 28475935.519394 5782.573062 0 0
2450507.304376 28284554.971757 5760.152841 0 0
2450507.554360 28514970.577170 5773.023969 0 0
2450507.804383 28419026.752260 5762.485014 0 0
2450508.054354 28151010.692130 5741.166866 0 0
2450508.304374 28038436.090693 5734.158447 0 0
2450508.554374 28439545.897979 5776.001600 0 0
2450509.054393 28300090.454380 5747.321177 0 0
2450509.304381 28271911.453417 5747.637366 0 0
2450509.554350 28673850.644635 5786.603111 0 0
2450509.804404 28463146.255040 5765.094526 0 0
2450510.054385 28502054.182650 5766.488258 0 0
2450510.554355 28782681.987635 5790.307516 0 0
2450510.804372 28672424.869855 5778.470638 0 0
2450511.054368 28877257.500777 5800.336649 0 0
2450511.363858 28782701.646922 5804.565975 0 0
2450511.554354 28560808.167248 5784.536690 0 0
2450512.054365 28337753.402130 5759.489593 0 0
2450512.554382 28998625.201002 5810.267525 0 0
2450513.054376 29263840.656142 5838.362565 0 0
2450513.554663 30092707.616705 5919.034901 0 0
2450513.804670 29499562.805943 5859.364539 0 0
2450514.054645 29380002.856310 5850.553474 0 0
2450514.310263 29244493.390675 5891.330976 0 0
2450514.554673 29168323.263113 5827.385542 0 0
2450514.804641 28971311.946452 5820.051436 0 0
2450515.054633 28961057.189595 5813.339311 0 0
