# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450398.597338 37223551.412653 3253498.962706 0 0
2450398.611226 37143957.592528 3246979.403260 0 0
2450398.625116 37339991.069516 3264513.037399 0 0
2450398.652926 37448304.987730 3274824.345861 0 0
2450398.666783 37382719.312077 3269525.895681 0 0
2450398.680673 37502413.461699 3280405.694073 0 0
2450398.694561 37357563.502366 3268185.162554 0 0
2450398.708449 37495290.717282 3280642.497849 0 0
2450398.722349 37465386.766570 3278460.095193 0 0
2450398.736228 37535101.057667 3284979.671493 0 0
2450398.798727 37500267.051686 3283870.249812 0 0
2450398.819591 37587775.400666 3292167.329590 0 0
2450398.847339 37669640.510609 3300188.208385 0 0
2450398.889005 37425499.344269 3280123.827414 0 0
2450398.902905 37299411.251840 3269520.409992 0 0
2450398.916782 37385813.911431 3277509.581864 0 0
2450398.930671 37344451.423057 3274318.271807 0 0
2450398.944560 37308532.208076 3271602.627138 0 0
2450398.972371 37489444.082990 3288301.046732 0 0
2450398.986227 37420857.977330 3282724.168695 0 0
2450399.014005 37440683.655566 3285320.481650 0 0
2450399.027904 37350987.330292 3277892.607855 0 0
2450399.055706 37439752.887013 3286530.069397 0 0
2450399.069571 37329076.167035 3277259.607119 0 0
2450399.116137 37707745.315749 3311900.069928 0 0
2450399.139026 37454148.414818 3290374.053425 0 0
2450399.152899 37568120.523944 3300800.840548 0 0
2450399.583491 37909922.657360 3344320.551290 0 0
2450400.583483 38719601.013939 3447929.444126 0 0
2450401.583494 39209114.026881 3524457.513484 0 0
2450403.583482 41082974.326687 3762660.070821 0 0
2450404.583485 41300961.405534 3818201.292948 0 0
2450405.583483 41828274.863908 3903208.758152 0 0
2450406.586846 41504732.478964 3909472.847130 0 0
2450407.583482 41539677.432335 3949202.891388 0 0
2450408.346917 41411896.699409 3965073.841633 0 0
2450409.075782 41469677.682828 3997503.351614 0 0
2450409.117510 41707378.150553 4021943.363172 0 0
2450409.255683 41382113.144078 3995631.011902 0 0
2450410.100849 41854784.508407 4072971.859069 0 0
2450411.125164 42507534.337338 4175658.552038 0 0
2450411.146763 43492193.713875 4273132.796047 0 0
2450412.135566 43223148.501192 4285460.778057 0 0
2450412.583483 43583300.098290 4338899.950473 0 0
2450413.583483 43400080.361867 4360339.747196 0 0
2450414.583483 42903529.062506 4349927.553516 0 0
2450415.583485 42999606.017131 4399386.264888 0 0
2450416.583483 41845355.857815 4320268.226678 0 0
2450417.583482 41496487.429103 4323019.078034 0 0
2450418.583482 42137812.742396 4429292.775570 0 0
2450419.583484 42024954.559849 4457050.900520 0 0
2450420.583482 41794466.273523 4472205.566351 0 0
2450421.583482 40295998.336726 4350339.710690 0 0
2450422.295742 39799267.828329 4323837.283791 0 0
2450422.335945 39889520.971880 4335166.537613 0 0
2450422.412764 39743043.129652 4322183.592786 0 0
2450422.422572 39772614.460048 4325769.640869 0 0
2450422.583496 39393718.419417 4290667.724978 0 0
2450424.583496 39267428.374302 4352429.813448 0 0
2450425.583507 39075283.523756 4368955.711054 0 0
2450426.583496 39632816.319480 4469727.816186 0 0
2450427.583499 40148277.466139 4566951.729273 0 0
2450428.583496 39418693.284912 4522619.304501 0 0
2450429.201934 39819622.437402 4592751.425576 0 0
2450429.583521 39554891.826846 4577086.061760 0 0
2450430.583496 38812569.233026 4529521.925244 0 0
2450431.583521 37970969.771081 4468950.445330 0 0
2450432.583496 37200601.302645 4415273.523331 0 0
2450434.583505 38081209.519552 4595664.102379 0 0
2450435.583494 38694854.162255 4708431.212071 0 0
2450436.583482 39046155.265529 4790392.097291 1 0
2450437.583489 45320960.420714 6470325.265559 0 1
2450438.583491 43203946.012970 6263948.336560 0 0
2450439.519371 42643272.445734 6348914.187043 0 0
2450439.534973 42663502.316401 6355325.581680 0 0
2450441.163470 40457549.976355 6466191.538455 0 0
2450442.193255 39569056.804226 6691923.726231 0 0
2450443.228761 38801650.242192 6990102.045037 0 0
2450444.224782 38209369.781433 7343225.228562 0 0
2450446.321951 38283214.191694 8477382.000802 0 0
2450446.583486 37307197.838163 8409706.001283 0 0
2450447.586146 36647082.423074 8841882.766604 0 0
2450448.586158 36993297.874003 9543185.011833 0 0
2450450.583490 37527311.688535 11022484.136524 0 0
2450451.583498 38726474.637736 12110352.160990 1 0
2450459.278060 42443547.355247 3863966.272934 0 1
2450459.583500 41834636.539846 3808955.530038 0 0
2450460.583487 41320035.577063 3767670.031980 0 0
2450462.777753 40043198.772987 3685634.224587 0 0
2450462.975801 40113596.649321 3696706.369642 0 0
2450463.077370 39953345.922619 3684405.146841 0 0
2450463.277875 40012346.002385 3694862.103148 0 0
2450463.413357 39959715.568527 3693533.564953 0 0
2450464.767515 39698530.036861 3710639.445900 0 0
2450465.625151 39525841.413938 3726145.322901 0 0
2450466.566136 38910518.682525 3707178.385306 0 0
2450467.569595 38789879.449837 3742468.908314 0 0
2450468.583513 38321791.527698 3749399.008218 0 0
2450469.583492 37700267.284574 3744113.325262 0 0
2450470.583485 37013062.641449 3735016.674126 0 0
2450472.583486 36584227.839957 3821420.415647 0 0
2450473.583484 36089071.936394 3839614.890027 0 0
2450474.583501 36016095.351372 3905250.367955 0 0
2450476.583484 36184630.440217 4081217.312325 0 0
2450477.583485 36361203.702616 4185120.523790 0 0
2450478.583486 36383845.715144 4274711.801482 0 0
2450479.583485 36270418.026047 4350862.358883 0 0
2450480.583485 36168260.781829 4430406.190824 0 0
2450481.583488 36581355.171566 4576241.597380 0 0
2450482.583486 37460284.784507 4786026.192621 0 0
2450483.583487 37570743.396341 4902565.000409 0 0
2450484.583505 37492270.017730 4996634.452261 0 0
2450485.583485 37894385.996387 5157573.032199 0 0
2450486.583488 37944847.052145 5273823.504881 0 0
2450487.583484 38504580.394536 5464335.567853 0 0
2450488.583484 38724030.870793 5610541.177775 0 0
2450489.583486 38067319.369030 5630122.546789 0 0
2450490.816133 37998991.638199 5763110.950576 0 0
2450491.066148 37721701.218187 5750140.689125 0 0
2450491.233119 37624748.835592 5754774.198838 0 0
2450491.408145 37721635.841483 5790016.687050 0 0
2450491.566132 37819518.411961 5823557.974744 0 0
2450492.066131 37845083.886078 5886368.138497 0 0
2450492.316137 37539623.615491 5868199.903161 0 0
2450492.816134 37579232.620358 5933309.839534 0 0
2450493.345674 37580071.258266 5996167.345624 0 0
2450493.554363 37924862.610718 6076189.651901 0 0
2450493.804367 37845835.697770 6093529.789068 0 0
2450494.054379 37599106.657826 6083694.231272 0 0
2450494.304366 37649077.195933 6121751.164062 0 0
2450494.804373 37821688.194119 6210237.593160 0 0
2450495.054382 37420192.138890 6174339.668315 0 0
2450495.309388 37696467.040474 6250790.069446 0 0
2450495.554369 37977339.490970 6327299.833572 0 0
2450495.804367 37880445.739880 6341719.618337 0 0
2450496.054367 37630568.071347 6330322.143469 0 0
2450496.304378 37624006.392307 6359692.137903 0 0
2450496.554362 37510210.422923 6370904.358535 0 0
2450496.804404 37583863.799240 6413972.425676 0 0
2450497.054369 37497868.042376 6429846.534030 0 0
2450497.304394 37813181.832998 6514755.472130 0 0
2450497.554381 38341028.837658 6637008.107998 0 0
2450497.804369 38130367.618004 6631792.011290 0 0
2450498.304397 37922115.850273 6657888.900137 0 0
2450498.554431 38142206.819572 6727935.291014 0 0
2450498.804449 38080397.517613 6748454.540578 0 0
2450499.054371 37810853.610107 6731942.316804 0 0
2450499.304416 37648232.868676 6734172.328873 0 0
2450499.554437 38145518.700107 6854714.950270 0 0
2450499.804388 38048006.046035 6868788.883176 0 0
2450500.054382 38414003.912168 6966786.053167 1 0
2450501.308662 38979283.197340 4255776.057073 0 1
2450501.554375 39135998.110537 4271138.844199 0 0
2450502.062277 38321302.316583 4181928.059949 0 0
2450502.554369 38121222.520725 4163703.223463 0 0
2450502.804366 37801695.365083 4132119.588068 0 0
2450503.055336 37626859.220768 4117285.106159 0 0
2450503.554372 37569332.442935 4122354.693695 0 0
2450503.808954 37375827.193209 4108373.819990 0 0
2450504.059886 37423008.797072 4121647.848945 0 0
2450504.304359 37403073.912827 4128242.647222 0 0
2450504.554377 38150006.988953 4220698.423225 0 0
2450504.804558 37763844.049109 4188953.971775 0 0
2450506.304359 37803195.296998 4277799.000857 0 0
2450506.554364 37716341.639747 4285059.872368 0 0
2450507.054359 37898520.623987 4342552.364252 0 0
2450507.304376 37624025.242016 4330617.069265 0 0
2450507.554360 37908190.320720 4383721.868845 0 0
2450507.804383 37760823.585782 4387826.194755 0 0
2450508.054354 37385076.857011 4365877.561052 0 0
2450508.304374 37216074.851078 4368478.024447 0 0
2450508.554374 37726633.341358 4451711.641603 0 0
2450509.054393 37502325.794882 4473846.456894 0 0
2450509.304381 37445402.287033 4492351.017549 0 0
2450509.554350 37956171.655218 4579890.205811 0 0
2450509.804404 37657606.179004 4570676.129843 0 0
2450510.054385 37689327.203659 4601967.984118 0 0
2450510.554355 38019360.095599 4699512.389387 0 0
2450510.804372 37854008.908726 4708532.281487 0 0
2450511.054368 38104584.103297 4769910.613025 0 0
2450511.363858 37955399.872788 4789342.389493 0 0
2450511.554354 37646772.490141 4774116.024645 0 0
2450512.054365 37313870.443681 4795051.652679 0 0
2450512.554382 38143778.369157 4968275.743699 0 0
2450513.054376 38452685.951506 5077724.275910 0 0
2450513.554663 39500536.147530 5289170.982384 0 0
2450513.804670 38701889.589662 5218830.012709 0 0
2450514.054645 38525095.633677 5231817.408600 0 0
2450514.310263 38327147.359972 5242851.716468 0 0
2450514.554673 38208047.540638 5263110.063735 0 0
2450514.804641 37930278.994216 5262375.540315 0 0
2450515.054633 37897347.899658 5295683.049222 0 0
2450515.554662 38083395.940412 5398951.798189 0 0
2450515.804638 38297021.937894 5468635.275649 0 0
2450516.054668 38491566.059670 5536386.114151 0 0
2450516.310196 38147436.898582 5527781.820853 0 0
2450516.559319 38550298.409025 5626734.470192 0 0
2450517.054642 38706913.336693 5731632.584960 0 0
2450517.312570 38171534.199398 5695024.403977 0 0
2450517.554675 38765699.682588 5824559.726951 0 0
